Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.13,10.1.1.3,399,242,60.6516,178.112,22264,+3.89787e+10ns,1.79005,AODV,40,25,10,7.5,14,3
2,10.1.1.11,10.1.1.1,399,120,30.0752,88.32,11040,+1.02097e+08ns,2.14102,AODV,40,25,10,7.5,14,3
3,10.1.1.15,10.1.1.5,398,398,100,292.928,36616,+2.11845e+08ns,2.95141,AODV,40,25,10,7.5,14,3
4,10.1.1.33,10.1.1.14,6,6,100,2.112,264,+1.39607e+07ns,0.0331888,AODV,40,25,10,7.5,14,3
5,10.1.1.33,10.1.1.1,9,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,14,3
6,10.1.1.34,10.1.1.14,5,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,14,3
7,10.1.1.34,10.1.1.1,1,1,100,0.384,48,+4.19711e+06ns,91.4916,AODV,40,25,10,7.5,14,3
8,10.1.1.27,10.1.1.14,47,47,100,17.392,2174,+1.21289e+09ns,0.175167,AODV,40,25,10,7.5,14,3
9,10.1.1.27,10.1.1.1,6,5,83.3333,1.92,240,+9.24657e+06ns,0.314256,AODV,40,25,10,7.5,14,3
10,10.1.1.9,10.1.1.14,36,36,100,13.424,1678,+2.40474e+08ns,0.235107,AODV,40,25,10,7.5,14,3
11,10.1.1.9,10.1.1.1,11,10,90.9091,3.776,472,+6.00269e+07ns,0.393555,AODV,40,25,10,7.5,14,3
12,10.1.1.23,10.1.1.14,13,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,14,3
13,10.1.1.23,10.1.1.1,15,11,73.3333,4.016,502,+2.36728e+07ns,0.114283,AODV,40,25,10,7.5,14,3
14,10.1.1.14,10.1.1.33,3,3,100,0.8,100,+1.24811e+07ns,0.197943,AODV,40,25,10,7.5,14,3
15,10.1.1.14,10.1.1.11,4,4,100,1.536,192,+1.91556e+07ns,0.0196757,AODV,40,25,10,7.5,14,3
16,10.1.1.14,10.1.1.9,11,10,90.9091,3.2,400,+2.31883e+07ns,0.0573156,AODV,40,25,10,7.5,14,3
17,10.1.1.18,10.1.1.8,398,211,53.0151,155.296,19412,+3.61554e+09ns,1.56467,AODV,40,25,10,7.5,14,3
18,10.1.1.12,10.1.1.2,397,115,28.9673,84.64,10580,+7.03505e+10ns,0.854937,AODV,40,25,10,7.5,14,3
19,10.1.1.14,10.1.1.4,397,164,41.3098,120.704,15088,+2.62901e+10ns,1.22515,AODV,40,25,10,7.5,14,3
20,10.1.1.27,10.1.1.31,5,5,100,1.856,232,+4.16974e+07ns,0.022499,AODV,40,25,10,7.5,14,3
21,10.1.1.27,10.1.1.3,2,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,14,3
22,10.1.1.33,10.1.1.23,19,19,100,6.96,870,+1.31057e+09ns,0.106576,AODV,40,25,10,7.5,14,3
23,10.1.1.33,10.1.1.3,7,6,85.7143,2.24,280,+1.65362e+07ns,0.0317526,AODV,40,25,10,7.5,14,3
24,10.1.1.14,10.1.1.23,6,6,100,2.24,280,+7.24349e+08ns,0.0394302,AODV,40,25,10,7.5,14,3
25,10.1.1.14,10.1.1.3,13,13,100,4.8,600,+4.94048e+07ns,0.0548069,AODV,40,25,10,7.5,14,3
26,10.1.1.26,10.1.1.23,14,14,100,5.312,664,+6.80428e+07ns,0.111304,AODV,40,25,10,7.5,14,3
27,10.1.1.26,10.1.1.3,5,4,80,1.536,192,+2.06193e+07ns,0.0242836,AODV,40,25,10,7.5,14,3
28,10.1.1.19,10.1.1.9,35,33,94.2857,12.4,1550,+1.07883e+09ns,0.165212,AODV,40,25,10,7.5,14,3
29,10.1.1.19,10.1.1.3,6,6,100,2.304,288,+6.94742e+06ns,0.479413,AODV,40,25,10,7.5,14,3
30,10.1.1.23,10.1.1.26,10,9,90,2.896,362,+3.5779e+07ns,0.0633386,AODV,40,25,10,7.5,14,3
31,10.1.1.23,10.1.1.10,20,11,55,4.096,512,+2.29273e+07ns,0.127821,AODV,40,25,10,7.5,14,3
32,10.1.1.19,10.1.1.9,397,393,98.9924,289.248,36156,+2.09408e+09ns,2.92167,AODV,40,25,10,7.5,14,3
33,10.1.1.20,10.1.1.10,397,150,37.7834,110.4,13800,+1.934e+10ns,1.11514,AODV,40,25,10,7.5,14,3
34,10.1.1.10,10.1.1.13,6,6,100,2.24,280,+4.61792e+07ns,0.023265,AODV,40,25,10,7.5,14,3
35,10.1.1.31,10.1.1.27,3,3,100,1.008,126,+6.98992e+06ns,0.0127252,AODV,40,25,10,7.5,14,3
36,10.1.1.31,10.1.1.16,8,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,14,3
37,10.1.1.8,10.1.1.20,4,3,75,1.088,136,+1.00633e+09ns,0.691119,AODV,40,25,10,7.5,14,3
38,10.1.1.8,10.1.1.10,4,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,14,3
39,10.1.1.13,10.1.1.20,7,5,71.4286,2.048,256,+1.74922e+07ns,0.0212732,AODV,40,25,10,7.5,14,3
40,10.1.1.13,10.1.1.10,4,3,75,0.864,108,+1.4464e+07ns,0.00940648,AODV,40,25,10,7.5,14,3
41,10.1.1.24,10.1.1.20,27,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,14,3
42,10.1.1.24,10.1.1.10,10,8,80,3.008,376,+2.64098e+07ns,1.33959,AODV,40,25,10,7.5,14,3
43,10.1.1.16,10.1.1.20,1,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,14,3
44,10.1.1.16,10.1.1.10,9,9,100,3.392,424,+1.23331e+07ns,0.0412391,AODV,40,25,10,7.5,14,3
