Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,399,100,293.664,36708,+1.91207e+08ns,2.95139,AODV,40,25,10,7.5,23,3
2,10.1.1.12,10.1.1.2,398,88,22.1106,64.768,8096,+8.90454e+09ns,0.652558,AODV,40,25,10,7.5,23,3
3,10.1.1.16,10.1.1.6,398,311,78.1407,228.896,28612,+8.35244e+09ns,2.30588,AODV,40,25,10,7.5,23,3
4,10.1.1.11,10.1.1.1,398,187,46.9849,137.632,17204,+6.43357e+08ns,2.19217,AODV,40,25,10,7.5,23,3
5,10.1.1.19,10.1.1.9,397,394,99.2443,289.984,36248,+1.93775e+08ns,2.92911,AODV,40,25,10,7.5,23,3
6,10.1.1.13,10.1.1.3,397,222,55.9194,163.392,20424,+2.33398e+09ns,1.65041,AODV,40,25,10,7.5,23,3
7,10.1.1.7,10.1.1.35,10,9,90,3.392,424,+3.50324e+07ns,0.0714854,AODV,40,25,10,7.5,23,3
8,10.1.1.7,10.1.1.6,22,22,100,8.32,1040,+1.02586e+08ns,0.0851092,AODV,40,25,10,7.5,23,3
9,10.1.1.28,10.1.1.35,1,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,23,3
10,10.1.1.28,10.1.1.6,2,2,100,0.832,104,+8.69139e+06ns,0.395,AODV,40,25,10,7.5,23,3
11,10.1.1.37,10.1.1.35,2,2,100,0.768,96,+2.5355e+07ns,0.0322671,AODV,40,25,10,7.5,23,3
12,10.1.1.37,10.1.1.6,21,20,95.2381,7.552,944,+4.10996e+07ns,0.140723,AODV,40,25,10,7.5,23,3
13,10.1.1.33,10.1.1.17,12,10,83.3333,3.712,464,+9.0889e+07ns,0.0756283,AODV,40,25,10,7.5,23,3
14,10.1.1.33,10.1.1.1,3,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,23,3
