Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.14,10.1.1.4,399,205,51.3784,150.88,18860,+8.54291e+08ns,2.27738,AODV,40,25,10,7.5,36,3
2,10.1.1.18,10.1.1.8,399,205,51.3784,150.88,18860,+1.68258e+10ns,1.51637,AODV,40,25,10,7.5,36,3
3,10.1.1.11,10.1.1.1,399,269,67.4185,197.984,24748,+1.28343e+10ns,1.98976,AODV,40,25,10,7.5,36,3
4,10.1.1.19,10.1.1.9,398,396,99.4975,291.456,36432,+2.87036e+08ns,2.93656,AODV,40,25,10,7.5,36,3
5,10.1.1.12,10.1.1.2,398,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,36,3
6,10.1.1.17,10.1.1.7,398,386,96.9849,284.096,35512,+3.92609e+09ns,2.86242,AODV,40,25,10,7.5,36,3
7,10.1.1.13,10.1.1.3,398,308,77.3869,226.688,28336,+2.87459e+10ns,2.28399,AODV,40,25,10,7.5,36,3
8,10.1.1.33,10.1.1.2,3,3,100,1.088,136,+1.00975e+09ns,0.0793009,AODV,40,25,10,7.5,36,3
9,10.1.1.33,10.1.1.1,1,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,36,3
10,10.1.1.27,10.1.1.38,7,6,85.7143,2.112,264,+3.97822e+07ns,0.0216555,AODV,40,25,10,7.5,36,3
11,10.1.1.27,10.1.1.1,2,2,100,0.768,96,+1.2567e+07ns,0.0078407,AODV,40,25,10,7.5,36,3
12,10.1.1.34,10.1.1.14,5,4,80,1.472,184,+1.04595e+09ns,0.253062,AODV,40,25,10,7.5,36,3
13,10.1.1.34,10.1.1.1,1,1,100,0.384,48,+8.64324e+06ns,44.4278,AODV,40,25,10,7.5,36,3
14,10.1.1.9,10.1.1.14,17,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,36,3
15,10.1.1.9,10.1.1.1,2,2,100,0.768,96,+1.03473e+07ns,0.0964823,AODV,40,25,10,7.5,36,3
16,10.1.1.38,10.1.1.27,4,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,36,3
17,10.1.1.38,10.1.1.11,35,35,100,13.184,1648,+7.29113e+07ns,0.27738,AODV,40,25,10,7.5,36,3
18,10.1.1.27,10.1.1.23,7,7,100,2.624,328,+1.07953e+07ns,0.54808,AODV,40,25,10,7.5,36,3
19,10.1.1.27,10.1.1.3,4,0,0,0,0,+0ns,-0,AODV,40,25,10,7.5,36,3
20,10.1.1.33,10.1.1.23,18,17,94.4444,6.592,824,+2.03768e+09ns,0.153887,AODV,40,25,10,7.5,36,3
21,10.1.1.33,10.1.1.3,28,28,100,9.856,1232,+6.91136e+07ns,0.133152,AODV,40,25,10,7.5,36,3
