Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,0,0,0,0,+0ns,-0,AODV,50,30,10,7,5,3
2,10.1.1.20,10.1.1.10,399,81,20.3008,59.616,7452,+4.39194e+09ns,1.12482,AODV,50,30,10,7,5,3
3,10.1.1.11,10.1.1.1,399,0,0,0,0,+0ns,-0,AODV,50,30,10,7,5,3
4,10.1.1.17,10.1.1.11,4,4,100,1.184,148,+4.65524e+07ns,0.0385825,AODV,50,30,10,7,5,3
5,10.1.1.17,10.1.1.1,7,0,0,0,0,+0ns,-0,AODV,50,30,10,7,5,3
6,10.1.1.11,10.1.1.17,7,7,100,2.48,310,+7.98828e+06ns,0.084751,AODV,50,30,10,7,5,3
7,10.1.1.16,10.1.1.6,399,128,32.0802,94.208,11776,+2.95062e+10ns,0.9468,AODV,50,30,10,7,5,3
8,10.1.1.17,10.1.1.7,399,72,18.0451,52.992,6624,+4.31104e+08ns,0.985881,AODV,50,30,10,7,5,3
9,10.1.1.18,10.1.1.8,399,114,28.5714,83.904,10488,+5.92405e+09ns,1.66958,AODV,50,30,10,7,5,3
10,10.1.1.39,10.1.1.6,6,6,100,2.24,280,+1.62934e+09ns,0.0439131,AODV,50,30,10,7,5,3
11,10.1.1.39,10.1.1.8,6,5,83.3333,1.984,248,+1.85931e+07ns,0.130161,AODV,50,30,10,7,5,3
12,10.1.1.15,10.1.1.16,4,4,100,1.6,200,+2.10128e+07ns,0.0657327,AODV,50,30,10,7,5,3
13,10.1.1.15,10.1.1.7,1,1,100,0.384,48,+9.46957e+06ns,40.551,AODV,50,30,10,7,5,3
14,10.1.1.16,10.1.1.15,24,24,100,8.816,1102,+3.12898e+07ns,0.268184,AODV,50,30,10,7,5,3
15,10.1.1.16,10.1.1.11,1,1,100,0.384,48,+2.14906e+06ns,178.683,AODV,50,30,10,7,5,3
16,10.1.1.14,10.1.1.4,398,145,36.4322,106.72,13340,+2.71276e+10ns,1.07526,AODV,50,30,10,7,5,3
17,10.1.1.8,10.1.1.39,3,3,100,1.152,144,+3.04412e+06ns,0.0776927,AODV,50,30,10,7,5,3
