Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,53,13.2832,39.008,4876,+4.80645e+09ns,1.45807,AODV,50,30,10,12,5,3
2,10.1.1.20,10.1.1.10,399,227,56.8922,167.072,20884,+4.90298e+09ns,1.67909,AODV,50,30,10,12,5,3
3,10.1.1.11,10.1.1.1,399,92,23.0576,67.712,8464,+2.55839e+09ns,0.680508,AODV,50,30,10,12,5,3
4,10.1.1.2,10.1.1.11,18,18,100,6.784,848,+5.24218e+07ns,0.458665,AODV,50,30,10,12,5,3
5,10.1.1.2,10.1.1.1,2,2,100,0.768,96,+6.93223e+07ns,0.0132054,AODV,50,30,10,12,5,3
6,10.1.1.29,10.1.1.11,3,3,100,1.008,126,+6.76126e+06ns,0.335711,AODV,50,30,10,12,5,3
7,10.1.1.29,10.1.1.1,1,1,100,0.384,48,+2.46306e+07ns,15.5903,AODV,50,30,10,12,5,3
8,10.1.1.9,10.1.1.11,12,12,100,4.672,584,+2.14984e+09ns,0.0476786,AODV,50,30,10,12,5,3
9,10.1.1.9,10.1.1.1,8,8,100,2.784,348,+9.48966e+07ns,0.0284111,AODV,50,30,10,12,5,3
10,10.1.1.17,10.1.1.11,14,14,100,5.04,630,+1.04609e+09ns,0.438177,AODV,50,30,10,12,5,3
11,10.1.1.17,10.1.1.1,14,13,92.8571,4.416,552,+8.41513e+07ns,0.0606514,AODV,50,30,10,12,5,3
12,10.1.1.4,10.1.1.11,12,12,100,4.608,576,+1.16782e+08ns,0.135268,AODV,50,30,10,12,5,3
13,10.1.1.4,10.1.1.1,5,4,80,1.536,192,+8.15756e+07ns,0.0169668,AODV,50,30,10,12,5,3
14,10.1.1.19,10.1.1.11,10,9,90,3.312,414,+2.72556e+08ns,0.0345647,AODV,50,30,10,12,5,3
15,10.1.1.19,10.1.1.1,8,8,100,2.928,366,+1.27557e+08ns,0.03018,AODV,50,30,10,12,5,3
16,10.1.1.48,10.1.1.11,11,11,100,4.224,528,+2.27469e+09ns,0.0478414,AODV,50,30,10,12,5,3
17,10.1.1.48,10.1.1.1,41,39,95.122,14.48,1810,+3.22581e+08ns,0.151222,AODV,50,30,10,12,5,3
18,10.1.1.11,10.1.1.19,34,34,100,12.912,1614,+1.18745e+09ns,0.134759,AODV,50,30,10,12,5,3
19,10.1.1.11,10.1.1.29,7,7,100,2.416,302,+3.09414e+07ns,0.7472,AODV,50,30,10,12,5,3
20,10.1.1.11,10.1.1.4,23,23,100,8.096,1012,+1.06353e+08ns,0.230397,AODV,50,30,10,12,5,3
21,10.1.1.11,10.1.1.2,26,2,7.69231,0.624,78,+8.51238e+06ns,0.19532,AODV,50,30,10,12,5,3
22,10.1.1.16,10.1.1.6,399,314,78.6967,231.104,28888,+9.29131e+09ns,2.32263,AODV,50,30,10,12,5,3
23,10.1.1.17,10.1.1.7,399,266,66.6667,195.776,24472,+3.72541e+09ns,1.96759,AODV,50,30,10,12,5,3
24,10.1.1.16,10.1.1.17,13,13,100,4.72,590,+1.83882e+09ns,0.0573422,AODV,50,30,10,12,5,3
25,10.1.1.16,10.1.1.7,9,9,100,3.104,388,+7.11764e+09ns,0.03692,AODV,50,30,10,12,5,3
26,10.1.1.21,10.1.1.17,27,23,85.1852,8.576,1072,+4.85954e+09ns,0.0876142,AODV,50,30,10,12,5,3
27,10.1.1.21,10.1.1.7,15,15,100,5.328,666,+1.5002e+08ns,0.0557557,AODV,50,30,10,12,5,3
28,10.1.1.49,10.1.1.17,10,0,0,0,0,+0ns,-0,AODV,50,30,10,12,5,3
29,10.1.1.49,10.1.1.7,5,5,100,1.712,214,+5.03974e+07ns,0.120898,AODV,50,30,10,12,5,3
30,10.1.1.24,10.1.1.17,13,12,92.3077,4.608,576,+1.83015e+09ns,0.135525,AODV,50,30,10,12,5,3
31,10.1.1.24,10.1.1.7,5,0,0,0,0,+0ns,-0,AODV,50,30,10,12,5,3
32,10.1.1.41,10.1.1.17,30,29,96.6667,10.576,1322,+2.03219e+09ns,0.183039,AODV,50,30,10,12,5,3
33,10.1.1.41,10.1.1.7,8,3,37.5,1.152,144,+5.77634e+09ns,0.023958,AODV,50,30,10,12,5,3
34,10.1.1.18,10.1.1.8,399,69,17.2932,50.784,6348,+8.27338e+09ns,0.51167,AODV,50,30,10,12,5,3
35,10.1.1.25,10.1.1.17,14,13,92.8571,4.784,598,+3.32953e+09ns,0.118416,AODV,50,30,10,12,5,3
36,10.1.1.25,10.1.1.5,1,1,100,0.384,48,+2.19018e+07ns,17.5328,AODV,50,30,10,12,5,3
37,10.1.1.1,10.1.1.17,17,16,94.1176,6.144,768,+2.66383e+08ns,0.0878374,AODV,50,30,10,12,5,3
38,10.1.1.1,10.1.1.5,4,4,100,1.664,208,+7.25364e+07ns,0.0469064,AODV,50,30,10,12,5,3
39,10.1.1.17,10.1.1.2,7,0,0,0,0,+0ns,-0,AODV,50,30,10,12,5,3
40,10.1.1.46,10.1.1.29,11,10,90.9091,3.712,464,+9.4405e+08ns,0.57541,AODV,50,30,10,12,5,3
41,10.1.1.46,10.1.1.5,1,1,100,0.384,48,+7.08616e+06ns,54.1902,AODV,50,30,10,12,5,3
42,10.1.1.23,10.1.1.29,1,1,100,0.384,48,+1.15731e+06ns,331.805,AODV,50,30,10,12,5,3
43,10.1.1.23,10.1.1.5,3,3,100,1.152,144,+3.1724e+07ns,0.506687,AODV,50,30,10,12,5,3
44,10.1.1.29,10.1.1.23,2,0,0,0,0,+0ns,-0,AODV,50,30,10,12,5,3
45,10.1.1.29,10.1.1.15,4,4,100,1.536,192,+1.66048e+07ns,0.256376,AODV,50,30,10,12,5,3
46,10.1.1.47,10.1.1.19,11,10,90.9091,3.84,480,+2.71296e+08ns,0.039759,AODV,50,30,10,12,5,3
47,10.1.1.47,10.1.1.5,1,1,100,0.384,48,+1.58616e+06ns,242.094,AODV,50,30,10,12,5,3
48,10.1.1.43,10.1.1.19,8,0,0,0,0,+0ns,-0,AODV,50,30,10,12,5,3
