Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,284,71.1779,209.024,26128,+1.50632e+10ns,2.10072,AODV,50,30,10,18,5,3
2,10.1.1.11,10.1.1.15,33,33,100,12.464,1558,+5.04084e+09ns,0.130554,AODV,50,30,10,18,5,3
3,10.1.1.11,10.1.1.5,6,5,83.3333,1.92,240,+1.32517e+08ns,3.41253,AODV,50,30,10,18,5,3
4,10.1.1.2,10.1.1.15,20,0,0,0,0,+0ns,-0,AODV,50,30,10,18,5,3
5,10.1.1.2,10.1.1.5,22,19,86.3636,7.232,904,+3.62676e+08ns,0.0759615,AODV,50,30,10,18,5,3
6,10.1.1.29,10.1.1.15,13,12,92.3077,4.416,552,+2.45616e+09ns,0.0695145,AODV,50,30,10,18,5,3
7,10.1.1.29,10.1.1.5,6,5,83.3333,1.92,240,+1.35659e+08ns,3.66001,AODV,50,30,10,18,5,3
8,10.1.1.17,10.1.1.15,8,8,100,2.864,358,+3.8155e+08ns,0.0553648,AODV,50,30,10,18,5,3
9,10.1.1.17,10.1.1.5,39,0,0,0,0,+0ns,-0,AODV,50,30,10,18,5,3
10,10.1.1.9,10.1.1.15,15,14,93.3333,5.376,672,+2.64541e+09ns,0.054766,AODV,50,30,10,18,5,3
11,10.1.1.9,10.1.1.5,9,9,100,3.12,390,+1.49596e+08ns,1.38493,AODV,50,30,10,18,5,3
12,10.1.1.4,10.1.1.15,16,0,0,0,0,+0ns,-0,AODV,50,30,10,18,5,3
13,10.1.1.4,10.1.1.5,27,17,62.963,6.192,774,+6.81113e+08ns,0.0631775,AODV,50,30,10,18,5,3
14,10.1.1.19,10.1.1.15,22,20,90.9091,7.616,952,+2.7727e+09ns,0.0776928,AODV,50,30,10,18,5,3
15,10.1.1.19,10.1.1.5,7,7,100,2.416,302,+1.43346e+08ns,0.0246459,AODV,50,30,10,18,5,3
16,10.1.1.48,10.1.1.15,28,0,0,0,0,+0ns,-0,AODV,50,30,10,18,5,3
17,10.1.1.48,10.1.1.5,7,3,42.8571,1.152,144,+6.05022e+09ns,0.491,AODV,50,30,10,18,5,3
18,10.1.1.1,10.1.1.15,8,8,100,2.944,368,+1.0638e+09ns,0.0304863,AODV,50,30,10,18,5,3
19,10.1.1.1,10.1.1.5,37,33,89.1892,12.608,1576,+6.20214e+09ns,0.157001,AODV,50,30,10,18,5,3
20,10.1.1.25,10.1.1.15,29,0,0,0,0,+0ns,-0,AODV,50,30,10,18,5,3
21,10.1.1.25,10.1.1.5,8,0,0,0,0,+0ns,-0,AODV,50,30,10,18,5,3
22,10.1.1.46,10.1.1.15,26,26,100,9.904,1238,+1.31576e+09ns,0.103758,AODV,50,30,10,18,5,3
23,10.1.1.46,10.1.1.5,28,28,100,10.016,1252,+1.05411e+09ns,0.112093,AODV,50,30,10,18,5,3
24,10.1.1.23,10.1.1.15,20,0,0,0,0,+0ns,-0,AODV,50,30,10,18,5,3
25,10.1.1.23,10.1.1.5,54,46,85.1852,17.104,2138,+8.55985e+09ns,0.174511,AODV,50,30,10,18,5,3
26,10.1.1.20,10.1.1.10,399,265,66.416,195.04,24380,+2.31741e+10ns,1.96019,AODV,50,30,10,18,5,3
27,10.1.1.47,10.1.1.21,8,6,75,2.016,252,+2.22561e+09ns,0.0227215,AODV,50,30,10,18,5,3
28,10.1.1.47,10.1.1.5,25,22,88,8.096,1012,+7.1491e+09ns,0.082591,AODV,50,30,10,18,5,3
29,10.1.1.43,10.1.1.21,29,24,82.7586,8,1000,+8.21398e+08ns,0.0904491,AODV,50,30,10,18,5,3
30,10.1.1.43,10.1.1.5,28,25,89.2857,9.04,1130,+1.04661e+09ns,0.0922358,AODV,50,30,10,18,5,3
31,10.1.1.15,10.1.1.17,5,5,100,1.632,204,+2.5505e+08ns,0.0315625,AODV,50,30,10,18,5,3
32,10.1.1.11,10.1.1.1,399,239,59.8997,175.904,21988,+3.31051e+09ns,1.76787,AODV,50,30,10,18,5,3
33,10.1.1.21,10.1.1.43,26,23,88.4615,8.624,1078,+2.06897e+09ns,0.124108,AODV,50,30,10,18,5,3
34,10.1.1.21,10.1.1.15,18,17,94.4444,5.744,718,+4.12985e+08ns,0.119038,AODV,50,30,10,18,5,3
35,10.1.1.16,10.1.1.6,399,241,60.401,177.376,22172,+7.86624e+09ns,1.78267,AODV,50,30,10,18,5,3
36,10.1.1.17,10.1.1.7,399,370,92.7318,272.32,34040,+5.44939e+09ns,2.73688,AODV,50,30,10,18,5,3
37,10.1.1.48,10.1.1.16,34,32,94.1176,11.792,1474,+1.01822e+09ns,0.124915,AODV,50,30,10,18,5,3
38,10.1.1.48,10.1.1.6,8,1,12.5,0.384,48,+2.05489e+07ns,0.00591994,AODV,50,30,10,18,5,3
39,10.1.1.25,10.1.1.16,14,14,100,4.752,594,+1.61001e+08ns,0.0518634,AODV,50,30,10,18,5,3
40,10.1.1.25,10.1.1.6,4,4,100,1.392,174,+1.45259e+08ns,0.0145773,AODV,50,30,10,18,5,3
41,10.1.1.1,10.1.1.16,8,8,100,2.944,368,+1.45903e+08ns,0.0331224,AODV,50,30,10,18,5,3
42,10.1.1.1,10.1.1.6,28,0,0,0,0,+0ns,-0,AODV,50,30,10,18,5,3
43,10.1.1.46,10.1.1.16,12,12,100,4.608,576,+1.56754e+09ns,0.0518388,AODV,50,30,10,18,5,3
44,10.1.1.46,10.1.1.6,12,11,91.6667,4.08,510,+3.96574e+08ns,0.0459535,AODV,50,30,10,18,5,3
45,10.1.1.23,10.1.1.16,5,4,80,1.472,184,+6.22561e+09ns,0.0165611,AODV,50,30,10,18,5,3
46,10.1.1.23,10.1.1.6,11,10,90.9091,3.776,472,+9.79216e+07ns,0.0545486,AODV,50,30,10,18,5,3
47,10.1.1.47,10.1.1.16,10,9,90,3.456,432,+1.0708e+09ns,0.0388813,AODV,50,30,10,18,5,3
48,10.1.1.47,10.1.1.6,30,30,100,10.816,1352,+4.6697e+08ns,0.121577,AODV,50,30,10,18,5,3
49,10.1.1.43,10.1.1.10,11,11,100,4.016,502,+2.70204e+09ns,0.0453013,AODV,50,30,10,18,5,3
50,10.1.1.43,10.1.1.6,48,46,95.8333,16.944,2118,+1.03003e+09ns,0.173458,AODV,50,30,10,18,5,3
51,10.1.1.5,10.1.1.17,23,16,69.5652,5.952,744,+1.46406e+09ns,0.0626592,AODV,50,30,10,18,5,3
52,10.1.1.5,10.1.1.6,39,37,94.8718,13.488,1686,+4.12291e+09ns,0.185536,AODV,50,30,10,18,5,3
53,10.1.1.30,10.1.1.17,12,9,75,3.104,388,+3.62997e+09ns,0.0314235,AODV,50,30,10,18,5,3
54,10.1.1.30,10.1.1.6,14,14,100,5.216,652,+5.52943e+08ns,0.0587653,AODV,50,30,10,18,5,3
55,10.1.1.38,10.1.1.17,21,19,90.4762,6.608,826,+3.60521e+09ns,0.0768448,AODV,50,30,10,18,5,3
56,10.1.1.38,10.1.1.6,11,9,81.8182,3.456,432,+1.31924e+09ns,0.0475195,AODV,50,30,10,18,5,3
57,10.1.1.3,10.1.1.17,20,19,95,7.424,928,+6.078e+08ns,0.0753038,AODV,50,30,10,18,5,3
58,10.1.1.3,10.1.1.6,21,21,100,8,1000,+5.10555e+08ns,0.110014,AODV,50,30,10,18,5,3
59,10.1.1.32,10.1.1.17,13,12,92.3077,4.272,534,+4.17495e+09ns,0.0496186,AODV,50,30,10,18,5,3
60,10.1.1.32,10.1.1.6,7,7,100,2.4,300,+1.48844e+09ns,0.0269561,AODV,50,30,10,18,5,3
61,10.1.1.33,10.1.1.17,21,20,95.2381,7.264,908,+6.27893e+08ns,0.0763279,AODV,50,30,10,18,5,3
62,10.1.1.33,10.1.1.6,29,29,100,9.424,1178,+1.07346e+09ns,0.100982,AODV,50,30,10,18,5,3
63,10.1.1.22,10.1.1.17,14,0,0,0,0,+0ns,-0,AODV,50,30,10,18,5,3
64,10.1.1.22,10.1.1.6,18,18,100,6.416,802,+3.13665e+08ns,0.0725866,AODV,50,30,10,18,5,3
65,10.1.1.18,10.1.1.19,6,5,83.3333,1.344,168,+2.4395e+08ns,0.0176065,AODV,50,30,10,18,5,3
66,10.1.1.18,10.1.1.6,6,6,100,2.16,270,+2.79036e+08ns,0.0608351,AODV,50,30,10,18,5,3
67,10.1.1.16,10.1.1.1,16,0,0,0,0,+0ns,-0,AODV,50,30,10,18,5,3
68,10.1.1.16,10.1.1.48,15,13,86.6667,4.704,588,+2.56365e+08ns,0.0498494,AODV,50,30,10,18,5,3
69,10.1.1.16,10.1.1.25,19,17,89.4737,5.888,736,+8.78207e+08ns,0.0642786,AODV,50,30,10,18,5,3
70,10.1.1.19,10.1.1.18,10,8,80,2.928,366,+4.87002e+07ns,0.0373845,AODV,50,30,10,18,5,3
71,10.1.1.19,10.1.1.16,9,8,88.8889,2.8,350,+2.09682e+08ns,0.0286699,AODV,50,30,10,18,5,3
72,10.1.1.17,10.1.1.33,32,29,90.625,10.032,1254,+9.11798e+08ns,0.103937,AODV,50,30,10,18,5,3
73,10.1.1.17,10.1.1.16,21,21,100,7.856,982,+8.71835e+08ns,0.0879285,AODV,50,30,10,18,5,3
74,10.1.1.17,10.1.1.3,30,28,93.3333,9.904,1238,+1.18548e+09ns,0.100254,AODV,50,30,10,18,5,3
75,10.1.1.48,10.1.1.17,29,27,93.1034,9.632,1204,+1.88199e+08ns,0.119542,AODV,50,30,10,18,5,3
76,10.1.1.48,10.1.1.3,24,23,95.8333,8.416,1052,+2.23375e+09ns,0.254968,AODV,50,30,10,18,5,3
77,10.1.1.25,10.1.1.17,10,10,100,3.408,426,+1.83662e+09ns,0.0358911,AODV,50,30,10,18,5,3
78,10.1.1.25,10.1.1.3,9,9,100,3.168,396,+2.31416e+08ns,0.0335992,AODV,50,30,10,18,5,3
79,10.1.1.1,10.1.1.17,11,11,100,3.728,466,+2.70044e+08ns,0.0468957,AODV,50,30,10,18,5,3
80,10.1.1.1,10.1.1.3,50,46,92,17.072,2134,+4.83495e+09ns,0.214094,AODV,50,30,10,18,5,3
81,10.1.1.46,10.1.1.17,13,12,92.3077,4.256,532,+5.10795e+08ns,0.0477582,AODV,50,30,10,18,5,3
82,10.1.1.46,10.1.1.3,22,22,100,8.176,1022,+3.18667e+08ns,0.102471,AODV,50,30,10,18,5,3
83,10.1.1.23,10.1.1.17,9,7,77.7778,2.48,310,+1.55716e+08ns,0.0378308,AODV,50,30,10,18,5,3
84,10.1.1.23,10.1.1.3,32,30,93.75,11.168,1396,+3.10566e+09ns,0.214494,AODV,50,30,10,18,5,3
85,10.1.1.47,10.1.1.17,19,15,78.9474,5.424,678,+8.04735e+09ns,0.0757662,AODV,50,30,10,18,5,3
86,10.1.1.47,10.1.1.3,38,38,100,14.448,1806,+9.07302e+08ns,0.149714,AODV,50,30,10,18,5,3
87,10.1.1.43,10.1.1.17,11,11,100,4.08,510,+6.20486e+08ns,0.057124,AODV,50,30,10,18,5,3
88,10.1.1.43,10.1.1.3,33,31,93.9394,11.616,1452,+1.90583e+09ns,0.123216,AODV,50,30,10,18,5,3
89,10.1.1.5,10.1.1.3,36,33,91.6667,12.032,1504,+1.40193e+09ns,0.12337,AODV,50,30,10,18,5,3
90,10.1.1.38,10.1.1.3,42,40,95.2381,15.36,1920,+2.31487e+09ns,0.160818,AODV,50,30,10,18,5,3
91,10.1.1.30,10.1.1.3,11,10,90.9091,3.696,462,+5.57528e+08ns,0.046347,AODV,50,30,10,18,5,3
92,10.1.1.32,10.1.1.3,9,8,88.8889,2.864,358,+2.30369e+07ns,0.12659,AODV,50,30,10,18,5,3
93,10.1.1.33,10.1.1.3,30,27,90,9.424,1178,+1.96592e+09ns,0.0999433,AODV,50,30,10,18,5,3
94,10.1.1.22,10.1.1.3,20,19,95,7.424,928,+5.81814e+08ns,0.112769,AODV,50,30,10,18,5,3
95,10.1.1.18,10.1.1.8,399,381,95.4887,280.416,35052,+3.40117e+09ns,2.81824,AODV,50,30,10,18,5,3
96,10.1.1.17,10.1.1.1,20,20,100,7.04,880,+2.75931e+08ns,0.0870737,AODV,50,30,10,18,5,3
97,10.1.1.17,10.1.1.23,15,14,93.3333,4.88,610,+7.23459e+08ns,0.0505408,AODV,50,30,10,18,5,3
98,10.1.1.17,10.1.1.48,13,12,92.3077,3.68,460,+2.2749e+09ns,0.0446776,AODV,50,30,10,18,5,3
99,10.1.1.17,10.1.1.43,18,16,88.8889,5.792,724,+1.51404e+08ns,0.0937816,AODV,50,30,10,18,5,3
