Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.19,10.1.1.9,399,111,27.8195,81.696,10212,+3.24703e+09ns,1.19263,AODV,60,25,10,7.5,46,3
2,10.1.1.11,10.1.1.1,399,175,43.8596,128.8,16100,+7.66177e+09ns,1.36291,AODV,60,25,10,7.5,46,3
3,10.1.1.20,10.1.1.10,398,125,31.407,92,11500,+2.20315e+10ns,0.926903,AODV,60,25,10,7.5,46,3
4,10.1.1.12,10.1.1.2,398,256,64.3216,188.416,23552,+2.12424e+10ns,2.08612,AODV,60,25,10,7.5,46,3
5,10.1.1.47,10.1.1.12,69,67,97.1014,24.736,3092,+3.40125e+08ns,0.260828,AODV,60,25,10,7.5,46,3
6,10.1.1.47,10.1.1.2,7,7,100,2.544,318,+2.52973e+07ns,0.267803,AODV,60,25,10,7.5,46,3
7,10.1.1.16,10.1.1.6,398,274,68.8442,201.664,25208,+3.6627e+10ns,2.39086,AODV,60,25,10,7.5,46,3
8,10.1.1.12,10.1.1.47,40,40,100,15.056,1882,+3.94562e+08ns,0.1536,AODV,60,25,10,7.5,46,3
9,10.1.1.38,10.1.1.37,5,5,100,1.856,232,+8.1669e+07ns,0.19177,AODV,60,25,10,7.5,46,3
10,10.1.1.38,10.1.1.2,4,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,46,3
11,10.1.1.21,10.1.1.37,12,12,100,4.672,584,+7.57747e+07ns,0.114942,AODV,60,25,10,7.5,46,3
12,10.1.1.21,10.1.1.2,13,12,92.3077,4.544,568,+8.15483e+07ns,0.339002,AODV,60,25,10,7.5,46,3
13,10.1.1.10,10.1.1.37,6,6,100,2.24,280,+1.71876e+09ns,1.29348,AODV,60,25,10,7.5,46,3
14,10.1.1.10,10.1.1.2,20,19,95,7.168,896,+1.14956e+08ns,0.198801,AODV,60,25,10,7.5,46,3
15,10.1.1.26,10.1.1.37,9,7,77.7778,2.48,310,+2.96315e+09ns,0.230762,AODV,60,25,10,7.5,46,3
16,10.1.1.26,10.1.1.2,1,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,46,3
17,10.1.1.8,10.1.1.37,5,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,46,3
18,10.1.1.8,10.1.1.2,32,32,100,12.16,1520,+1.10689e+08ns,0.238334,AODV,60,25,10,7.5,46,3
19,10.1.1.51,10.1.1.16,10,9,90,3.264,408,+3.04838e+07ns,1.38991,AODV,60,25,10,7.5,46,3
20,10.1.1.51,10.1.1.6,7,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,46,3
21,10.1.1.29,10.1.1.16,13,13,100,4.448,556,+7.21329e+07ns,0.0809386,AODV,60,25,10,7.5,46,3
22,10.1.1.29,10.1.1.6,14,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,46,3
23,10.1.1.26,10.1.1.16,15,14,93.3333,4.832,604,+9.50658e+07ns,0.0856352,AODV,60,25,10,7.5,46,3
24,10.1.1.26,10.1.1.6,26,25,96.1538,9.536,1192,+1.50221e+09ns,0.189671,AODV,60,25,10,7.5,46,3
25,10.1.1.10,10.1.1.16,24,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,46,3
26,10.1.1.10,10.1.1.6,9,9,100,3.456,432,+1.06157e+09ns,0.059704,AODV,60,25,10,7.5,46,3
27,10.1.1.16,10.1.1.29,9,5,55.5556,1.568,196,+5.96476e+09ns,0.0285086,AODV,60,25,10,7.5,46,3
28,10.1.1.16,10.1.1.2,9,9,100,2.672,334,+6.8381e+07ns,0.0281705,AODV,60,25,10,7.5,46,3
29,10.1.1.16,10.1.1.51,4,4,100,0.96,120,+1.8105e+07ns,0.635172,AODV,60,25,10,7.5,46,3
30,10.1.1.21,10.1.1.8,4,4,100,1.392,174,+4.51484e+07ns,0.0982235,AODV,60,25,10,7.5,46,3
31,10.1.1.21,10.1.1.6,38,35,92.1053,12.752,1594,+2.69357e+08ns,0.134657,AODV,60,25,10,7.5,46,3
32,10.1.1.38,10.1.1.8,5,5,100,1.776,222,+4.66878e+07ns,0.10939,AODV,60,25,10,7.5,46,3
33,10.1.1.38,10.1.1.6,43,42,97.6744,16.112,2014,+2.51995e+08ns,0.16535,AODV,60,25,10,7.5,46,3
34,10.1.1.37,10.1.1.8,2,2,100,0.704,88,+3.71767e+07ns,0.466092,AODV,60,25,10,7.5,46,3
35,10.1.1.37,10.1.1.6,3,3,100,1.152,144,+1.03541e+09ns,0.197032,AODV,60,25,10,7.5,46,3
36,10.1.1.8,10.1.1.38,9,8,88.8889,2.784,348,+3.84142e+07ns,0.262537,AODV,60,25,10,7.5,46,3
37,10.1.1.8,10.1.1.16,9,7,77.7778,2.688,336,+1.15105e+08ns,14.7228,AODV,60,25,10,7.5,46,3
38,10.1.1.34,10.1.1.47,7,7,100,2.544,318,+2.08127e+07ns,0.0290771,AODV,60,25,10,7.5,46,3
39,10.1.1.34,10.1.1.6,11,10,90.9091,3.776,472,+1.03515e+09ns,0.040288,AODV,60,25,10,7.5,46,3
40,10.1.1.8,10.1.1.21,11,11,100,3.872,484,+3.7015e+07ns,0.172256,AODV,60,25,10,7.5,46,3
41,10.1.1.37,10.1.1.21,16,14,87.5,4.688,586,+8.32001e+07ns,0.110968,AODV,60,25,10,7.5,46,3
42,10.1.1.37,10.1.1.12,15,15,100,5.44,680,+6.11706e+07ns,0.06146,AODV,60,25,10,7.5,46,3
43,10.1.1.47,10.1.1.34,9,9,100,3.184,398,+3.15649e+07ns,0.0345454,AODV,60,25,10,7.5,46,3
44,10.1.1.2,10.1.1.16,12,11,91.6667,4.032,504,+1.24399e+08ns,0.0425259,AODV,60,25,10,7.5,46,3
45,10.1.1.37,10.1.1.38,5,5,100,1.344,168,+2.05295e+07ns,0.139498,AODV,60,25,10,7.5,46,3
46,10.1.1.14,10.1.1.4,398,156,39.196,114.816,14352,+3.9012e+09ns,1.15682,AODV,60,25,10,7.5,46,3
47,10.1.1.16,10.1.1.26,15,12,80,4.112,514,+4.61708e+07ns,0.0715453,AODV,60,25,10,7.5,46,3
48,10.1.1.7,10.1.1.14,3,2,66.6667,0.704,88,+1.3994e+07ns,0.523645,AODV,60,25,10,7.5,46,3
49,10.1.1.7,10.1.1.4,5,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,46,3
50,10.1.1.44,10.1.1.14,8,7,87.5,2.4,300,+1.76697e+07ns,0.0258059,AODV,60,25,10,7.5,46,3
51,10.1.1.44,10.1.1.4,5,4,80,1.728,216,+7.74084e+06ns,0.0949592,AODV,60,25,10,7.5,46,3
52,10.1.1.45,10.1.1.14,4,4,100,1.536,192,+1.71478e+07ns,0.341427,AODV,60,25,10,7.5,46,3
53,10.1.1.45,10.1.1.4,7,7,100,2.688,336,+4.36014e+07ns,0.0376193,AODV,60,25,10,7.5,46,3
54,10.1.1.14,10.1.1.44,5,5,100,1.776,222,+9.05308e+07ns,0.0208632,AODV,60,25,10,7.5,46,3
55,10.1.1.51,10.1.1.26,6,6,100,2.304,288,+1.45529e+07ns,0.0242134,AODV,60,25,10,7.5,46,3
56,10.1.1.2,10.1.1.26,1,1,100,0.384,48,+3.01593e+07ns,12.7324,AODV,60,25,10,7.5,46,3
57,10.1.1.29,10.1.1.26,23,23,100,8.448,1056,+7.87186e+07ns,0.14701,AODV,60,25,10,7.5,46,3
58,10.1.1.8,10.1.1.26,8,8,100,2.848,356,+4.86166e+07ns,0.280249,AODV,60,25,10,7.5,46,3
59,10.1.1.10,10.1.1.26,8,7,87.5,2.48,310,+2.98395e+07ns,0.0325322,AODV,60,25,10,7.5,46,3
60,10.1.1.21,10.1.1.16,13,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,46,3
61,10.1.1.21,10.1.1.26,17,17,100,6.336,792,+9.23583e+07ns,0.241523,AODV,60,25,10,7.5,46,3
62,10.1.1.16,10.1.1.8,6,5,83.3333,1.632,204,+1.74565e+07ns,0.386008,AODV,60,25,10,7.5,46,3
63,10.1.1.14,10.1.1.45,3,3,100,0.72,90,+1.18466e+07ns,0.160417,AODV,60,25,10,7.5,46,3
64,10.1.1.14,10.1.1.7,1,1,100,0.24,30,+9.33365e+06ns,25.7134,AODV,60,25,10,7.5,46,3
65,10.1.1.9,10.1.1.16,6,6,100,2.24,280,+6.05438e+07ns,0.0366704,AODV,60,25,10,7.5,46,3
66,10.1.1.9,10.1.1.8,1,1,100,0.384,48,+2.53555e+07ns,15.1446,AODV,60,25,10,7.5,46,3
67,10.1.1.2,10.1.1.8,13,11,84.6154,4.08,510,+3.65216e+07ns,0.0835013,AODV,60,25,10,7.5,46,3
68,10.1.1.29,10.1.1.8,5,5,100,1.488,186,+3.15674e+07ns,0.0492775,AODV,60,25,10,7.5,46,3
69,10.1.1.26,10.1.1.8,7,6,85.7143,2.16,270,+3.61016e+09ns,0.212813,AODV,60,25,10,7.5,46,3
70,10.1.1.10,10.1.1.8,16,16,100,5.856,732,+1.05474e+09ns,0.144864,AODV,60,25,10,7.5,46,3
71,10.1.1.47,10.1.1.21,18,18,100,6.704,838,+1.0485e+09ns,0.0809986,AODV,60,25,10,7.5,46,3
72,10.1.1.47,10.1.1.8,3,3,100,1.008,126,+9.40141e+08ns,0.072308,AODV,60,25,10,7.5,46,3
73,10.1.1.16,10.1.1.9,7,7,100,2.4,300,+2.64567e+07ns,0.449343,AODV,60,25,10,7.5,46,3
74,10.1.1.51,10.1.1.35,6,5,83.3333,1.856,232,+9.0677e+08ns,0.115616,AODV,60,25,10,7.5,46,3
75,10.1.1.51,10.1.1.10,18,16,88.8889,5.936,742,+1.89888e+09ns,0.0779884,AODV,60,25,10,7.5,46,3
76,10.1.1.2,10.1.1.10,9,9,100,3.392,424,+8.95544e+08ns,0.115453,AODV,60,25,10,7.5,46,3
77,10.1.1.29,10.1.1.10,52,51,98.0769,18.704,2338,+1.61408e+08ns,0.192605,AODV,60,25,10,7.5,46,3
78,10.1.1.8,10.1.1.10,14,14,100,5.44,680,+2.00833e+08ns,0.135383,AODV,60,25,10,7.5,46,3
79,10.1.1.26,10.1.1.10,8,8,100,2.64,330,+6.44647e+07ns,0.0414001,AODV,60,25,10,7.5,46,3
80,10.1.1.21,10.1.1.10,12,12,100,4.464,558,+4.93242e+07ns,0.076343,AODV,60,25,10,7.5,46,3
81,10.1.1.38,10.1.1.16,12,9,75,3.184,398,+1.22965e+09ns,0.0426865,AODV,60,25,10,7.5,46,3
82,10.1.1.38,10.1.1.10,13,12,92.3077,4.192,524,+8.94481e+08ns,0.0711443,AODV,60,25,10,7.5,46,3
83,10.1.1.16,10.1.1.20,13,11,84.6154,4.08,510,+1.70874e+08ns,0.0430436,AODV,60,25,10,7.5,46,3
84,10.1.1.47,10.1.1.9,49,49,100,17.92,2240,+1.36852e+09ns,0.193546,AODV,60,25,10,7.5,46,3
85,10.1.1.47,10.1.1.10,6,6,100,2.24,280,+4.36167e+07ns,0.0416973,AODV,60,25,10,7.5,46,3
86,10.1.1.16,10.1.1.38,9,8,88.8889,2.8,350,+3.69468e+07ns,0.038988,AODV,60,25,10,7.5,46,3
87,10.1.1.9,10.1.1.38,20,20,100,7.552,944,+9.45523e+08ns,0.127457,AODV,60,25,10,7.5,46,3
88,10.1.1.51,10.1.1.38,8,7,87.5,2.752,344,+3.72708e+07ns,0.0696521,AODV,60,25,10,7.5,46,3
89,10.1.1.2,10.1.1.38,12,12,100,4.608,576,+9.10026e+08ns,0.484168,AODV,60,25,10,7.5,46,3
90,10.1.1.29,10.1.1.38,13,13,100,4.848,606,+3.55713e+07ns,0.088318,AODV,60,25,10,7.5,46,3
91,10.1.1.10,10.1.1.38,13,12,92.3077,4.544,568,+1.03256e+08ns,0.0768356,AODV,60,25,10,7.5,46,3
92,10.1.1.26,10.1.1.38,11,10,90.9091,3.696,462,+8.44552e+08ns,0.13393,AODV,60,25,10,7.5,46,3
93,10.1.1.21,10.1.1.38,16,16,100,5.872,734,+1.09497e+08ns,0.079986,AODV,60,25,10,7.5,46,3
94,10.1.1.13,10.1.1.3,397,125,31.4861,92,11500,+4.94827e+09ns,1.46026,AODV,60,25,10,7.5,46,3
95,10.1.1.15,10.1.1.5,397,18,4.53401,13.248,1656,+1.841e+10ns,0.178412,AODV,60,25,10,7.5,46,3
96,10.1.1.38,10.1.1.9,30,29,96.6667,10.528,1316,+9.73058e+07ns,0.165206,AODV,60,25,10,7.5,46,3
97,10.1.1.21,10.1.1.9,30,29,96.6667,10.864,1358,+1.29837e+08ns,0.160349,AODV,60,25,10,7.5,46,3
98,10.1.1.8,10.1.1.9,7,7,100,2.688,336,+4.90813e+07ns,0.131305,AODV,60,25,10,7.5,46,3
99,10.1.1.37,10.1.1.31,4,4,100,1.536,192,+1.15345e+07ns,48.3254,AODV,60,25,10,7.5,46,3
100,10.1.1.31,10.1.1.22,7,7,100,2.544,318,+2.43663e+07ns,0.0876837,AODV,60,25,10,7.5,46,3
101,10.1.1.2,10.1.1.47,3,3,100,1.008,126,+1.65651e+07ns,0.109825,AODV,60,25,10,7.5,46,3
102,10.1.1.2,10.1.1.9,7,6,85.7143,2.24,280,+2.58001e+07ns,0.134212,AODV,60,25,10,7.5,46,3
103,10.1.1.9,10.1.1.47,54,54,100,20.192,2524,+1.94586e+08ns,0.213892,AODV,60,25,10,7.5,46,3
104,10.1.1.16,10.1.1.10,7,7,100,2.688,336,+1.61548e+07ns,0.292734,AODV,60,25,10,7.5,46,3
105,10.1.1.22,10.1.1.19,11,8,72.7273,3.072,384,+1.72244e+07ns,0.0428565,AODV,60,25,10,7.5,46,3
106,10.1.1.47,10.1.1.37,8,7,87.5,2.688,336,+2.43929e+07ns,0.0300509,AODV,60,25,10,7.5,46,3
107,10.1.1.17,10.1.1.7,396,206,52.0202,151.616,18952,+1.41277e+10ns,1.53531,AODV,60,25,10,7.5,46,3
108,10.1.1.18,10.1.1.8,396,198,50,145.728,18216,+1.81461e+11ns,1.47628,AODV,60,25,10,7.5,46,3
109,10.1.1.29,10.1.1.48,5,5,100,1.92,240,+2.9149e+07ns,0.0845504,AODV,60,25,10,7.5,46,3
110,10.1.1.29,10.1.1.3,10,10,100,3.84,480,+2.28384e+07ns,0.454367,AODV,60,25,10,7.5,46,3
111,10.1.1.48,10.1.1.29,10,10,100,3.488,436,+9.14195e+07ns,0.0948836,AODV,60,25,10,7.5,46,3
112,10.1.1.48,10.1.1.20,2,2,100,0.768,96,+7.82025e+06ns,0.19436,AODV,60,25,10,7.5,46,3
113,10.1.1.20,10.1.1.13,6,6,100,2.096,262,+1.5279e+07ns,0.160496,AODV,60,25,10,7.5,46,3
114,10.1.1.31,10.1.1.37,1,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,46,3
115,10.1.1.37,10.1.1.60,12,12,100,4.464,558,+7.95112e+07ns,0.0737617,AODV,60,25,10,7.5,46,3
116,10.1.1.21,10.1.1.34,3,3,100,0.864,108,+3.60204e+08ns,0.0640263,AODV,60,25,10,7.5,46,3
117,10.1.1.10,10.1.1.3,5,5,100,1.856,232,+1.64864e+07ns,0.348935,AODV,60,25,10,7.5,46,3
118,10.1.1.38,10.1.1.3,7,7,100,2.688,336,+4.75188e+07ns,0.270006,AODV,60,25,10,7.5,46,3
