Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.14,10.1.1.4,399,285,71.4286,209.76,26220,+1.6119e+10ns,2.35655,AODV,60,25,10,7.5,84,3
2,10.1.1.7,10.1.1.14,4,4,100,1.472,184,+1.00324e+09ns,0.163949,AODV,60,25,10,7.5,84,3
3,10.1.1.7,10.1.1.4,1,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,84,3
4,10.1.1.44,10.1.1.14,24,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,84,3
5,10.1.1.44,10.1.1.4,3,3,100,1.152,144,+7.08319e+06ns,0.0868176,AODV,60,25,10,7.5,84,3
6,10.1.1.45,10.1.1.14,2,2,100,0.768,96,+7.98666e+06ns,0.383488,AODV,60,25,10,7.5,84,3
7,10.1.1.45,10.1.1.4,6,5,83.3333,1.92,240,+1.67225e+07ns,0.232193,AODV,60,25,10,7.5,84,3
8,10.1.1.14,10.1.1.45,2,2,100,0.48,60,+6.12566e+06ns,0.240378,AODV,60,25,10,7.5,84,3
9,10.1.1.18,10.1.1.8,399,260,65.1629,191.36,23920,+2.35356e+10ns,1.92797,AODV,60,25,10,7.5,84,3
10,10.1.1.16,10.1.1.20,22,22,100,8.256,1032,+3.73173e+07ns,0.0898478,AODV,60,25,10,7.5,84,3
11,10.1.1.16,10.1.1.8,11,11,100,4.08,510,+1.52713e+07ns,0.736517,AODV,60,25,10,7.5,84,3
12,10.1.1.20,10.1.1.16,2,1,50,0.24,30,+1.00118e+09ns,0.239717,AODV,60,25,10,7.5,84,3
13,10.1.1.20,10.1.1.13,18,18,100,6.976,872,+4.42272e+07ns,0.537754,AODV,60,25,10,7.5,84,3
14,10.1.1.13,10.1.1.18,12,11,91.6667,4.16,520,+8.58996e+07ns,0.0422269,AODV,60,25,10,7.5,84,3
15,10.1.1.12,10.1.1.2,397,231,58.1864,170.016,21252,+8.75517e+09ns,1.71727,AODV,60,25,10,7.5,84,3
16,10.1.1.47,10.1.1.12,92,91,98.913,34.016,4252,+3.98243e+08ns,0.349756,AODV,60,25,10,7.5,84,3
17,10.1.1.47,10.1.1.2,7,7,100,2.624,328,+1.01299e+09ns,0.47702,AODV,60,25,10,7.5,84,3
18,10.1.1.38,10.1.1.37,1,1,100,0.384,48,+1.30273e+07ns,29.4766,AODV,60,25,10,7.5,84,3
19,10.1.1.38,10.1.1.2,3,2,66.6667,0.768,96,+4.26052e+08ns,0.215276,AODV,60,25,10,7.5,84,3
20,10.1.1.21,10.1.1.37,2,2,100,0.624,78,+2.00649e+09ns,0.0726738,AODV,60,25,10,7.5,84,3
21,10.1.1.21,10.1.1.2,7,4,57.1429,1.536,192,+3.27086e+07ns,0.122767,AODV,60,25,10,7.5,84,3
22,10.1.1.10,10.1.1.37,6,6,100,2.24,280,+3.03146e+07ns,0.15208,AODV,60,25,10,7.5,84,3
23,10.1.1.10,10.1.1.2,28,26,92.8571,9.984,1248,+1.65554e+08ns,0.282796,AODV,60,25,10,7.5,84,3
24,10.1.1.26,10.1.1.37,4,4,100,1.472,184,+1.64839e+07ns,0.140973,AODV,60,25,10,7.5,84,3
25,10.1.1.26,10.1.1.2,1,1,100,0.384,48,+2.34439e+07ns,16.3795,AODV,60,25,10,7.5,84,3
26,10.1.1.8,10.1.1.37,11,7,63.6364,2.624,328,+4.23076e+07ns,0.137339,AODV,60,25,10,7.5,84,3
27,10.1.1.8,10.1.1.2,35,34,97.1429,12.784,1598,+1.93417e+08ns,0.273801,AODV,60,25,10,7.5,84,3
28,10.1.1.37,10.1.1.10,19,19,100,6.816,852,+2.46212e+09ns,0.225026,AODV,60,25,10,7.5,84,3
29,10.1.1.37,10.1.1.12,10,6,60,2.304,288,+9.00435e+07ns,0.0440589,AODV,60,25,10,7.5,84,3
30,10.1.1.37,10.1.1.38,1,1,100,0.24,30,+1.00648e+09ns,0.238454,AODV,60,25,10,7.5,84,3
31,10.1.1.37,10.1.1.26,1,1,100,0.24,30,+1.0051e+09ns,0.238782,AODV,60,25,10,7.5,84,3
32,10.1.1.37,10.1.1.8,7,7,100,2.4,300,+6.7659e+07ns,0.126319,AODV,60,25,10,7.5,84,3
33,10.1.1.12,10.1.1.47,19,19,100,7.264,908,+1.11097e+09ns,0.0836871,AODV,60,25,10,7.5,84,3
34,10.1.1.16,10.1.1.6,397,179,45.0882,131.744,16468,+4.02469e+08ns,1.5499,AODV,60,25,10,7.5,84,3
35,10.1.1.29,10.1.1.16,15,15,100,5.552,694,+2.73051e+09ns,0.105029,AODV,60,25,10,7.5,84,3
36,10.1.1.29,10.1.1.6,22,21,95.4545,7.248,906,+1.09229e+09ns,0.123525,AODV,60,25,10,7.5,84,3
37,10.1.1.10,10.1.1.16,7,7,100,2.48,310,+8.30408e+09ns,0.356856,AODV,60,25,10,7.5,84,3
38,10.1.1.10,10.1.1.6,10,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,84,3
39,10.1.1.26,10.1.1.16,12,12,100,4.4,550,+3.24492e+07ns,0.320069,AODV,60,25,10,7.5,84,3
40,10.1.1.26,10.1.1.6,27,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,84,3
41,10.1.1.21,10.1.1.16,9,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,84,3
42,10.1.1.21,10.1.1.6,44,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,84,3
43,10.1.1.38,10.1.1.16,7,7,100,2.624,328,+2.33942e+09ns,0.036573,AODV,60,25,10,7.5,84,3
44,10.1.1.38,10.1.1.6,54,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,84,3
45,10.1.1.16,10.1.1.26,10,8,80,2.576,322,+2.51446e+07ns,0.0478583,AODV,60,25,10,7.5,84,3
46,10.1.1.37,10.1.1.47,4,4,100,1.472,184,+2.3347e+09ns,0.0316691,AODV,60,25,10,7.5,84,3
47,10.1.1.37,10.1.1.6,5,5,100,1.856,232,+8.59652e+08ns,0.297294,AODV,60,25,10,7.5,84,3
