Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.16,10.1.1.6,399,218,54.6366,160.448,20056,+3.88351e+09ns,2.1181,AODV,60,25,10,7.5,26,3
2,10.1.1.51,10.1.1.16,9,6,66.6667,2.16,270,+2.44961e+07ns,0.338714,AODV,60,25,10,7.5,26,3
3,10.1.1.51,10.1.1.6,3,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,26,3
4,10.1.1.29,10.1.1.16,8,5,62.5,1.856,232,+4.89578e+07ns,0.290473,AODV,60,25,10,7.5,26,3
5,10.1.1.29,10.1.1.6,11,11,100,4.016,502,+5.26865e+07ns,0.0697936,AODV,60,25,10,7.5,26,3
6,10.1.1.26,10.1.1.16,26,25,96.1538,9.12,1140,+2.84328e+09ns,0.159789,AODV,60,25,10,7.5,26,3
7,10.1.1.26,10.1.1.6,25,25,100,9.344,1168,+5.40737e+07ns,0.19589,AODV,60,25,10,7.5,26,3
8,10.1.1.21,10.1.1.8,10,10,100,3.568,446,+1.02343e+09ns,0.192614,AODV,60,25,10,7.5,26,3
9,10.1.1.21,10.1.1.6,45,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,26,3
10,10.1.1.38,10.1.1.8,14,13,92.8571,4.72,590,+6.96967e+07ns,0.215832,AODV,60,25,10,7.5,26,3
11,10.1.1.38,10.1.1.6,56,55,98.2143,20.528,2566,+3.71593e+08ns,0.296548,AODV,60,25,10,7.5,26,3
12,10.1.1.10,10.1.1.8,10,10,100,3.776,472,+5.6264e+07ns,0.122984,AODV,60,25,10,7.5,26,3
13,10.1.1.10,10.1.1.6,6,6,100,2.096,262,+4.50473e+07ns,0.0360357,AODV,60,25,10,7.5,26,3
14,10.1.1.37,10.1.1.8,19,17,89.4737,5.968,746,+1.80243e+09ns,0.174809,AODV,60,25,10,7.5,26,3
15,10.1.1.37,10.1.1.6,11,10,90.9091,3.632,454,+2.02789e+09ns,0.508874,AODV,60,25,10,7.5,26,3
16,10.1.1.8,10.1.1.38,7,7,100,2.256,282,+3.43467e+07ns,0.105428,AODV,60,25,10,7.5,26,3
17,10.1.1.8,10.1.1.16,9,7,77.7778,2.624,328,+7.7876e+07ns,0.829026,AODV,60,25,10,7.5,26,3
18,10.1.1.8,10.1.1.10,14,14,100,5.088,636,+4.6876e+07ns,0.135079,AODV,60,25,10,7.5,26,3
19,10.1.1.16,10.1.1.51,14,13,92.8571,4.656,582,+1.53543e+08ns,0.0942254,AODV,60,25,10,7.5,26,3
20,10.1.1.16,10.1.1.29,3,3,100,1.008,126,+1.42868e+07ns,0.0969555,AODV,60,25,10,7.5,26,3
21,10.1.1.19,10.1.1.9,399,227,56.8922,167.072,20884,+3.48248e+10ns,2.00682,AODV,60,25,10,7.5,26,3
22,10.1.1.14,10.1.1.4,398,256,64.3216,188.416,23552,+3.63231e+09ns,1.89836,AODV,60,25,10,7.5,26,3
23,10.1.1.7,10.1.1.14,3,3,100,1.152,144,+9.06644e+06ns,0.184272,AODV,60,25,10,7.5,26,3
24,10.1.1.7,10.1.1.4,8,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,26,3
25,10.1.1.44,10.1.1.14,19,19,100,6.8,850,+2.32593e+07ns,0.0702861,AODV,60,25,10,7.5,26,3
26,10.1.1.44,10.1.1.4,5,5,100,2.048,256,+4.00127e+06ns,0.100125,AODV,60,25,10,7.5,26,3
27,10.1.1.45,10.1.1.14,7,0,0,0,0,+0ns,-0,AODV,60,25,10,7.5,26,3
28,10.1.1.45,10.1.1.4,5,5,100,1.92,240,+2.10774e+07ns,0.0272226,AODV,60,25,10,7.5,26,3
29,10.1.1.14,10.1.1.44,7,6,85.7143,2.16,270,+1.38507e+07ns,0.0234344,AODV,60,25,10,7.5,26,3
30,10.1.1.14,10.1.1.7,7,7,100,2.192,274,+1.62956e+07ns,0.220634,AODV,60,25,10,7.5,26,3
31,10.1.1.38,10.1.1.34,15,15,100,5.568,696,+1.67662e+09ns,0.0590901,AODV,60,25,10,7.5,26,3
32,10.1.1.38,10.1.1.9,55,55,100,20.848,2606,+1.97648e+08ns,0.334637,AODV,60,25,10,7.5,26,3
33,10.1.1.21,10.1.1.34,15,7,46.6667,2.56,320,+6.78297e+08ns,0.0320187,AODV,60,25,10,7.5,26,3
34,10.1.1.21,10.1.1.9,41,38,92.6829,14.192,1774,+5.46131e+09ns,0.206368,AODV,60,25,10,7.5,26,3
35,10.1.1.47,10.1.1.34,12,12,100,4.336,542,+1.09359e+09ns,0.0446059,AODV,60,25,10,7.5,26,3
36,10.1.1.47,10.1.1.9,57,50,87.7193,18.768,2346,+2.27271e+08ns,0.198548,AODV,60,25,10,7.5,26,3
37,10.1.1.18,10.1.1.8,398,253,63.5678,186.208,23276,+1.81399e+11ns,2.40267,AODV,60,25,10,7.5,26,3
