Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.14,10.1.1.4,360,149,41.3889,109.664,13708,+2.54091e+09ns,1.16661,OLSR,60,25,10,7.5,24,3
2,10.1.1.12,10.1.1.2,263,64,24.3346,47.104,5888,+1.4594e+08ns,0.794963,OLSR,60,25,10,7.5,24,3
3,10.1.1.19,10.1.1.9,334,64,19.1617,47.104,5888,+1.87066e+08ns,0.63439,OLSR,60,25,10,7.5,24,3
4,10.1.1.20,10.1.1.10,145,21,14.4828,15.456,1932,+7.63945e+07ns,0.965232,OLSR,60,25,10,7.5,24,3
5,10.1.1.13,10.1.1.3,203,0,0,0,0,+0ns,-0,OLSR,60,25,10,7.5,24,3
6,10.1.1.16,10.1.1.6,357,163,45.6583,119.968,14996,+1.97792e+08ns,1.39902,OLSR,60,25,10,7.5,24,3
7,10.1.1.18,10.1.1.8,160,30,18.75,22.08,2760,+5.30012e+09ns,0.286752,OLSR,60,25,10,7.5,24,3
8,10.1.1.17,10.1.1.7,248,64,25.8065,47.104,5888,+1.51079e+08ns,0.601953,OLSR,60,25,10,7.5,24,3
9,10.1.1.11,10.1.1.1,217,2,0.921659,1.472,184,+4.26679e+07ns,0.0338166,OLSR,60,25,10,7.5,24,3
10,10.1.1.15,10.1.1.5,66,0,0,0,0,+0ns,-0,OLSR,60,25,10,7.5,24,3
