Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.19,10.1.1.9,337,59,17.5074,43.424,5428,+1.32379e+08ns,0.582866,OLSR,60,25,10,7.5,46,3
2,10.1.1.20,10.1.1.10,158,21,13.2911,15.456,1932,+4.63693e+07ns,2.28948,OLSR,60,25,10,7.5,46,3
3,10.1.1.12,10.1.1.2,277,66,23.8267,48.576,6072,+1.39831e+08ns,0.82679,OLSR,60,25,10,7.5,46,3
4,10.1.1.16,10.1.1.6,347,175,50.4323,128.8,16100,+1.86957e+09ns,1.29769,OLSR,60,25,10,7.5,46,3
5,10.1.1.14,10.1.1.4,339,107,31.5634,78.752,9844,+3.65718e+09ns,0.79346,OLSR,60,25,10,7.5,46,3
6,10.1.1.13,10.1.1.3,234,4,1.7094,2.944,368,+4.01586e+07ns,0.041906,OLSR,60,25,10,7.5,46,3
7,10.1.1.18,10.1.1.8,160,30,18.75,22.08,2760,+4.34805e+07ns,0.285824,OLSR,60,25,10,7.5,46,3
8,10.1.1.17,10.1.1.7,336,71,21.131,52.256,6532,+2.41084e+08ns,0.631352,OLSR,60,25,10,7.5,46,3
9,10.1.1.11,10.1.1.1,240,14,5.83333,10.304,1288,+6.64028e+07ns,0.329695,OLSR,60,25,10,7.5,46,3
10,10.1.1.15,10.1.1.5,35,0,0,0,0,+0ns,-0,OLSR,60,25,10,7.5,46,3
