Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.19,10.1.1.9,238,49,20.5882,36.064,4508,+1.25497e+08ns,0.542313,OLSR,60,25,10,7.5,38,3
2,10.1.1.12,10.1.1.2,353,62,17.5637,45.632,5704,+1.58525e+08ns,0.520005,OLSR,60,25,10,7.5,38,3
3,10.1.1.16,10.1.1.6,353,171,48.4419,125.856,15732,+7.01511e+08ns,1.46768,OLSR,60,25,10,7.5,38,3
4,10.1.1.14,10.1.1.4,373,95,25.4692,69.92,8740,+2.37752e+08ns,0.70804,OLSR,60,25,10,7.5,38,3
5,10.1.1.18,10.1.1.8,269,28,10.4089,20.608,2576,+2.97348e+07ns,0.266769,OLSR,60,25,10,7.5,38,3
6,10.1.1.13,10.1.1.3,281,15,5.33808,11.04,1380,+1.07586e+10ns,0.135831,OLSR,60,25,10,7.5,38,3
7,10.1.1.20,10.1.1.10,181,13,7.18232,9.568,1196,+2.55267e+07ns,1.53066,OLSR,60,25,10,7.5,38,3
8,10.1.1.17,10.1.1.7,282,51,18.0851,37.536,4692,+8.66015e+08ns,0.538124,OLSR,60,25,10,7.5,38,3
9,10.1.1.11,10.1.1.1,255,8,3.13725,5.888,736,+3.27015e+07ns,0.139351,OLSR,60,25,10,7.5,38,3
10,10.1.1.15,10.1.1.5,47,0,0,0,0,+0ns,-0,OLSR,60,25,10,7.5,38,3
