Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.13,10.1.1.3,264,5,1.89394,3.68,460,+6.23867e+07ns,0.0521967,OLSR,60,25,10,7.5,10,3
2,10.1.1.18,10.1.1.8,283,40,14.1343,29.44,3680,+1.2195e+08ns,0.378648,OLSR,60,25,10,7.5,10,3
3,10.1.1.19,10.1.1.9,361,49,13.5734,36.064,4508,+1.31868e+09ns,0.485705,OLSR,60,25,10,7.5,10,3
4,10.1.1.14,10.1.1.4,336,103,30.6548,75.808,9476,+2.14701e+08ns,0.791678,OLSR,60,25,10,7.5,10,3
5,10.1.1.16,10.1.1.6,350,138,39.4286,101.568,12696,+1.85164e+08ns,1.181,OLSR,60,25,10,7.5,10,3
6,10.1.1.20,10.1.1.10,183,23,12.5683,16.928,2116,+6.66814e+07ns,0.835891,OLSR,60,25,10,7.5,10,3
7,10.1.1.12,10.1.1.2,333,67,20.1201,49.312,6164,+1.18334e+08ns,0.846521,OLSR,60,25,10,7.5,10,3
8,10.1.1.17,10.1.1.7,315,70,22.2222,51.52,6440,+1.99336e+08ns,0.660496,OLSR,60,25,10,7.5,10,3
9,10.1.1.11,10.1.1.1,274,11,4.0146,8.096,1012,+3.11772e+09ns,0.116882,OLSR,60,25,10,7.5,10,3
10,10.1.1.15,10.1.1.5,98,0,0,0,0,+0ns,-0,OLSR,60,25,10,7.5,10,3
