Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.14,10.1.1.4,380,122,32.1053,89.792,11224,+2.23861e+08ns,0.902419,OLSR,60,25,10,7.5,20,3
2,10.1.1.18,10.1.1.8,171,28,16.3743,20.608,2576,+8.3393e+07ns,0.264204,OLSR,60,25,10,7.5,20,3
3,10.1.1.20,10.1.1.10,158,13,8.22785,9.568,1196,+6.16769e+07ns,0.461077,OLSR,60,25,10,7.5,20,3
4,10.1.1.19,10.1.1.9,386,49,12.6943,36.064,4508,+1.21202e+08ns,0.488998,OLSR,60,25,10,7.5,20,3
5,10.1.1.12,10.1.1.2,333,50,15.015,36.8,4600,+1.73535e+08ns,1.01376,OLSR,60,25,10,7.5,20,3
6,10.1.1.13,10.1.1.3,246,1,0.406504,0.736,92,+2.18889e+07ns,0.0106248,OLSR,60,25,10,7.5,20,3
7,10.1.1.16,10.1.1.6,364,167,45.8791,122.912,15364,+2.77186e+09ns,1.43753,OLSR,60,25,10,7.5,20,3
8,10.1.1.17,10.1.1.7,338,64,18.9349,47.104,5888,+1.60915e+08ns,0.507849,OLSR,60,25,10,7.5,20,3
9,10.1.1.11,10.1.1.1,217,4,1.84332,2.944,368,+5.81618e+09ns,0.0547624,OLSR,60,25,10,7.5,20,3
10,10.1.1.15,10.1.1.5,101,0,0,0,0,+0ns,-0,OLSR,60,25,10,7.5,20,3
