Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.19,10.1.1.9,374,67,17.9144,49.312,6164,+2.09694e+08ns,0.664127,OLSR,60,25,10,7.5,14,3
2,10.1.1.16,10.1.1.6,358,172,48.0447,126.592,15824,+3.00624e+08ns,1.27864,OLSR,60,25,10,7.5,14,3
3,10.1.1.14,10.1.1.4,316,127,40.1899,93.472,11684,+2.38334e+08ns,0.944148,OLSR,60,25,10,7.5,14,3
4,10.1.1.18,10.1.1.8,292,36,12.3288,26.496,3312,+1.08316e+08ns,0.342989,OLSR,60,25,10,7.5,14,3
5,10.1.1.12,10.1.1.2,389,50,12.8535,36.8,4600,+1.0389e+08ns,0.891753,OLSR,60,25,10,7.5,14,3
6,10.1.1.13,10.1.1.3,258,12,4.65116,8.832,1104,+2.08424e+09ns,0.108674,OLSR,60,25,10,7.5,14,3
7,10.1.1.20,10.1.1.10,229,6,2.62009,4.416,552,+6.83763e+07ns,0.132631,OLSR,60,25,10,7.5,14,3
8,10.1.1.17,10.1.1.7,305,66,21.6393,48.576,6072,+2.07995e+08ns,0.592325,OLSR,60,25,10,7.5,14,3
9,10.1.1.11,10.1.1.1,295,11,3.72881,8.096,1012,+1.06506e+10ns,0.14075,OLSR,60,25,10,7.5,14,3
10,10.1.1.15,10.1.1.5,81,0,0,0,0,+0ns,-0,OLSR,60,25,10,7.5,14,3
