Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.13,10.1.1.3,281,1,0.355872,0.736,92,+2.02218e+09ns,0.00897318,OLSR,60,25,10,7.5,22,3
2,10.1.1.20,10.1.1.10,195,21,10.7692,15.456,1932,+2.36047e+09ns,0.457914,OLSR,60,25,10,7.5,22,3
3,10.1.1.14,10.1.1.4,372,122,32.7957,89.792,11224,+1.08671e+10ns,0.906977,OLSR,60,25,10,7.5,22,3
4,10.1.1.18,10.1.1.8,233,38,16.309,27.968,3496,+9.3054e+07ns,0.362044,OLSR,60,25,10,7.5,22,3
5,10.1.1.19,10.1.1.9,356,50,14.0449,36.8,4600,+3.97834e+09ns,0.498977,OLSR,60,25,10,7.5,22,3
6,10.1.1.12,10.1.1.2,341,54,15.8358,39.744,4968,+1.56985e+08ns,0.664948,OLSR,60,25,10,7.5,22,3
7,10.1.1.16,10.1.1.6,351,160,45.584,117.76,14720,+1.17093e+09ns,1.37716,OLSR,60,25,10,7.5,22,3
8,10.1.1.17,10.1.1.7,362,65,17.9558,47.84,5980,+1.77355e+08ns,0.512985,OLSR,60,25,10,7.5,22,3
9,10.1.1.11,10.1.1.1,282,12,4.25532,8.832,1104,+8.35118e+09ns,0.119734,OLSR,60,25,10,7.5,22,3
10,10.1.1.15,10.1.1.5,216,0,0,0,0,+0ns,-0,OLSR,60,25,10,7.5,22,3
