Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.16,10.1.1.6,353,162,45.8924,119.232,14904,+1.9524e+08ns,1.3903,OLSR,60,25,10,7.5,82,3
2,10.1.1.14,10.1.1.4,347,106,30.5476,78.016,9752,+1.93916e+08ns,0.784069,OLSR,60,25,10,7.5,82,3
3,10.1.1.20,10.1.1.10,185,17,9.18919,12.512,1564,+6.1931e+07ns,0.450759,OLSR,60,25,10,7.5,82,3
4,10.1.1.13,10.1.1.3,282,17,6.02837,12.512,1564,+2.17823e+09ns,0.152993,OLSR,60,25,10,7.5,82,3
5,10.1.1.12,10.1.1.2,365,70,19.1781,51.52,6440,+1.53437e+08ns,0.529749,OLSR,60,25,10,7.5,82,3
6,10.1.1.19,10.1.1.9,337,53,15.727,39.008,4876,+7.65187e+07ns,0.528916,OLSR,60,25,10,7.5,82,3
7,10.1.1.18,10.1.1.8,236,37,15.678,27.232,3404,+9.21495e+07ns,0.353661,OLSR,60,25,10,7.5,82,3
8,10.1.1.17,10.1.1.7,259,54,20.8494,39.744,4968,+1.71436e+08ns,0.602164,OLSR,60,25,10,7.5,82,3
9,10.1.1.11,10.1.1.1,292,12,4.10959,8.832,1104,+8.3637e+09ns,0.165809,OLSR,60,25,10,7.5,82,3
10,10.1.1.15,10.1.1.5,2,0,0,0,0,+0ns,-0,OLSR,60,25,10,7.5,82,3
