Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,357,89.4737,262.752,32844,+3.13517e+08ns,2.64071,OLSR,50,10,10,8.5,5,3
2,10.1.1.20,10.1.1.10,399,254,63.6591,186.944,23368,+2.55527e+08ns,2.01553,OLSR,50,10,10,8.5,5,3
3,10.1.1.11,10.1.1.1,92,9,9.78261,6.624,828,+6.09342e+07ns,0.0677618,OLSR,50,10,10,8.5,5,3
4,10.1.1.16,10.1.1.6,399,121,30.3258,89.056,11132,+2.2971e+08ns,1.59739,OLSR,50,10,10,8.5,5,3
5,10.1.1.18,10.1.1.8,399,399,100,293.664,36708,+2.90163e+08ns,2.95139,OLSR,50,10,10,8.5,5,3
6,10.1.1.14,10.1.1.4,315,123,39.0476,90.528,11316,+5.89649e+08ns,0.912103,OLSR,50,10,10,8.5,5,3
7,10.1.1.12,10.1.1.2,80,7,8.75,5.152,644,+4.29765e+07ns,0.190769,OLSR,50,10,10,8.5,5,3
8,10.1.1.19,10.1.1.9,254,71,27.9528,52.256,6532,+3.21e+08ns,0.585481,OLSR,50,10,10,8.5,5,3
9,10.1.1.13,10.1.1.3,269,56,20.8178,41.216,5152,+3.40233e+09ns,0.528386,OLSR,50,10,10,8.5,5,3
10,10.1.1.17,10.1.1.7,260,24,9.23077,17.664,2208,+1.84066e+08ns,0.200689,OLSR,50,10,10,8.5,5,3
