Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,344,86.2155,253.184,31648,+3.16774e+08ns,2.54455,OLSR,50,10,10,8,5,3
2,10.1.1.20,10.1.1.10,399,249,62.406,183.264,22908,+2.47991e+08ns,2.00284,OLSR,50,10,10,8,5,3
3,10.1.1.11,10.1.1.1,90,0,0,0,0,+0ns,-0,OLSR,50,10,10,8,5,3
4,10.1.1.16,10.1.1.6,386,96,24.8705,70.656,8832,+1.95677e+08ns,1.27306,OLSR,50,10,10,8,5,3
5,10.1.1.17,10.1.1.7,201,37,18.408,27.232,3404,+2.17039e+08ns,0.286643,OLSR,50,10,10,8,5,3
6,10.1.1.18,10.1.1.8,399,399,100,293.664,36708,+1.63362e+08ns,2.95139,OLSR,50,10,10,8,5,3
7,10.1.1.14,10.1.1.4,241,70,29.0456,51.52,6440,+3.26661e+08ns,0.613319,OLSR,50,10,10,8,5,3
8,10.1.1.12,10.1.1.2,58,0,0,0,0,+0ns,-0,OLSR,50,10,10,8,5,3
9,10.1.1.19,10.1.1.9,173,79,45.6647,58.144,7268,+3.19469e+08ns,0.593287,OLSR,50,10,10,8,5,3
10,10.1.1.13,10.1.1.3,185,17,9.18919,12.512,1564,+1.1235e+08ns,0.1267,OLSR,50,10,10,8,5,3
