Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,399,100,293.664,36708,+1.46994e+08ns,2.95139,OLSR,50,10,10,19.5,5,3
2,10.1.1.20,10.1.1.10,399,399,100,293.664,36708,+1.41409e+08ns,2.95139,OLSR,50,10,10,19.5,5,3
3,10.1.1.11,10.1.1.1,349,210,60.1719,154.56,19320,+3.89057e+08ns,1.55335,OLSR,50,10,10,19.5,5,3
4,10.1.1.16,10.1.1.6,399,399,100,293.664,36708,+1.48892e+08ns,2.95139,OLSR,50,10,10,19.5,5,3
5,10.1.1.17,10.1.1.7,399,399,100,293.664,36708,+4.91555e+08ns,2.95139,OLSR,50,10,10,19.5,5,3
6,10.1.1.18,10.1.1.8,399,399,100,293.664,36708,+1.48614e+08ns,2.95139,OLSR,50,10,10,19.5,5,3
7,10.1.1.14,10.1.1.4,398,360,90.4523,264.96,33120,+2.55994e+09ns,2.66961,OLSR,50,10,10,19.5,5,3
8,10.1.1.12,10.1.1.2,396,303,76.5152,223.008,27876,+2.66899e+09ns,2.25829,OLSR,50,10,10,19.5,5,3
9,10.1.1.19,10.1.1.9,396,375,94.697,276,34500,+2.34565e+08ns,2.79491,OLSR,50,10,10,19.5,5,3
10,10.1.1.13,10.1.1.3,396,370,93.4343,272.32,34040,+2.62547e+09ns,2.75765,OLSR,50,10,10,19.5,5,3
