Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,399,100,293.664,36708,+1.46927e+08ns,2.95139,OLSR,50,10,10,20,5,3
2,10.1.1.20,10.1.1.10,399,399,100,293.664,36708,+1.41802e+08ns,2.95139,OLSR,50,10,10,20,5,3
3,10.1.1.11,10.1.1.1,370,330,89.1892,242.88,30360,+5.91711e+08ns,2.44098,OLSR,50,10,10,20,5,3
4,10.1.1.16,10.1.1.6,399,399,100,293.664,36708,+1.47703e+08ns,2.95139,OLSR,50,10,10,20,5,3
5,10.1.1.17,10.1.1.7,399,399,100,293.664,36708,+3.75066e+08ns,2.95139,OLSR,50,10,10,20,5,3
6,10.1.1.18,10.1.1.8,399,399,100,293.664,36708,+1.46195e+08ns,2.95139,OLSR,50,10,10,20,5,3
7,10.1.1.14,10.1.1.4,398,380,95.4774,279.68,34960,+2.32764e+08ns,2.81792,OLSR,50,10,10,20,5,3
8,10.1.1.12,10.1.1.2,396,389,98.2323,286.304,35788,+2.72079e+09ns,2.89925,OLSR,50,10,10,20,5,3
9,10.1.1.19,10.1.1.9,396,378,95.4545,278.208,34776,+2.38408e+08ns,2.81727,OLSR,50,10,10,20,5,3
10,10.1.1.13,10.1.1.3,396,377,95.202,277.472,34684,+2.50728e+08ns,2.80982,OLSR,50,10,10,20,5,3
