Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,399,100,293.664,36708,+1.45824e+08ns,2.95139,OLSR,50,10,10,16.5,5,3
2,10.1.1.20,10.1.1.10,399,374,93.7343,275.264,34408,+2.41595e+09ns,2.76645,OLSR,50,10,10,16.5,5,3
3,10.1.1.11,10.1.1.1,282,182,64.539,133.952,16744,+6.16614e+08ns,1.34623,OLSR,50,10,10,16.5,5,3
4,10.1.1.16,10.1.1.6,399,399,100,293.664,36708,+1.41474e+08ns,2.95139,OLSR,50,10,10,16.5,5,3
5,10.1.1.17,10.1.1.7,399,392,98.2456,288.512,36064,+8.80569e+09ns,2.89959,OLSR,50,10,10,16.5,5,3
6,10.1.1.18,10.1.1.8,399,399,100,293.664,36708,+1.36581e+08ns,2.95139,OLSR,50,10,10,16.5,5,3
7,10.1.1.14,10.1.1.4,398,398,100,292.928,36616,+5.36633e+08ns,2.95139,OLSR,50,10,10,16.5,5,3
8,10.1.1.19,10.1.1.9,396,380,95.9596,279.68,34960,+5.33685e+08ns,2.83218,OLSR,50,10,10,16.5,5,3
9,10.1.1.13,10.1.1.3,396,378,95.4545,278.208,34776,+4.94944e+08ns,2.81727,OLSR,50,10,10,16.5,5,3
10,10.1.1.12,10.1.1.2,219,174,79.4521,128.064,16008,+3.95491e+08ns,1.43086,OLSR,50,10,10,16.5,5,3
