Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,377,94.4862,277.472,34684,+2.47256e+08ns,2.78865,OLSR,50,10,10,10.5,5,3
2,10.1.1.20,10.1.1.10,399,315,78.9474,231.84,28980,+2.37885e+08ns,2.43398,OLSR,50,10,10,10.5,5,3
3,10.1.1.11,10.1.1.1,91,16,17.5824,11.776,1472,+5.34474e+07ns,0.118349,OLSR,50,10,10,10.5,5,3
4,10.1.1.16,10.1.1.6,399,344,86.2155,253.184,31648,+2.13612e+08ns,2.54455,OLSR,50,10,10,10.5,5,3
5,10.1.1.17,10.1.1.7,360,148,41.1111,108.928,13616,+6.07178e+08ns,1.09473,OLSR,50,10,10,10.5,5,3
6,10.1.1.18,10.1.1.8,399,399,100,293.664,36708,+1.43943e+08ns,2.95139,OLSR,50,10,10,10.5,5,3
7,10.1.1.14,10.1.1.4,376,172,45.7447,126.592,15824,+5.13101e+09ns,1.27547,OLSR,50,10,10,10.5,5,3
8,10.1.1.12,10.1.1.2,198,33,16.6667,24.288,3036,+2.38206e+08ns,0.246571,OLSR,50,10,10,10.5,5,3
9,10.1.1.19,10.1.1.9,244,132,54.0984,97.152,12144,+2.72761e+09ns,0.983792,OLSR,50,10,10,10.5,5,3
10,10.1.1.13,10.1.1.3,282,117,41.4894,86.112,10764,+5.0423e+09ns,0.871998,OLSR,50,10,10,10.5,5,3
