Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,399,100,293.664,36708,+1.54654e+08ns,2.95139,OLSR,50,10,10,14,5,3
2,10.1.1.20,10.1.1.10,399,330,82.7068,242.88,30360,+1.39236e+08ns,2.76784,OLSR,50,10,10,14,5,3
3,10.1.1.11,10.1.1.1,245,145,59.1837,106.72,13340,+5.09087e+08ns,1.07255,OLSR,50,10,10,14,5,3
4,10.1.1.16,10.1.1.6,399,399,100,293.664,36708,+1.44199e+08ns,2.95139,OLSR,50,10,10,14,5,3
5,10.1.1.17,10.1.1.7,355,229,64.507,168.544,21068,+4.91214e+08ns,1.69816,OLSR,50,10,10,14,5,3
6,10.1.1.18,10.1.1.8,399,399,100,293.664,36708,+2.36586e+08ns,2.95139,OLSR,50,10,10,14,5,3
7,10.1.1.14,10.1.1.4,389,325,83.5476,239.2,29900,+3.98649e+09ns,2.41005,OLSR,50,10,10,14,5,3
8,10.1.1.12,10.1.1.2,350,151,43.1429,111.136,13892,+2.98187e+09ns,1.1457,OLSR,50,10,10,14,5,3
9,10.1.1.19,10.1.1.9,396,306,77.2727,225.216,28152,+9.79054e+08ns,2.28064,OLSR,50,10,10,14,5,3
10,10.1.1.13,10.1.1.3,396,287,72.4747,211.232,26404,+3.64098e+09ns,2.13903,OLSR,50,10,10,14,5,3
