Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,366,91.7293,269.376,33672,+2.19544e+09ns,2.70729,OLSR,50,50,10,17,5,3
2,10.1.1.20,10.1.1.10,398,73,18.3417,53.728,6716,+3.27431e+09ns,0.561123,OLSR,50,50,10,17,5,3
3,10.1.1.11,10.1.1.1,399,371,92.9825,273.056,34132,+4.73477e+09ns,2.74427,OLSR,50,50,10,17,5,3
4,10.1.1.16,10.1.1.6,399,225,56.391,165.6,20700,+1.38548e+09ns,2.00119,OLSR,50,50,10,17,5,3
5,10.1.1.17,10.1.1.7,399,399,100,293.664,36708,+1.61493e+08ns,2.95139,OLSR,50,50,10,17,5,3
6,10.1.1.18,10.1.1.8,399,376,94.2356,276.736,34592,+1.81349e+08ns,2.78126,OLSR,50,50,10,17,5,3
7,10.1.1.14,10.1.1.4,398,343,86.1809,252.448,31556,+4.85439e+09ns,2.54355,OLSR,50,50,10,17,5,3
8,10.1.1.12,10.1.1.2,370,151,40.8108,111.136,13892,+5.74751e+08ns,1.15765,OLSR,50,50,10,17,5,3
9,10.1.1.19,10.1.1.9,396,335,84.596,246.56,30820,+4.50554e+08ns,2.4968,OLSR,50,50,10,17,5,3
10,10.1.1.13,10.1.1.3,379,328,86.5435,241.408,30176,+7.7498e+08ns,2.44463,OLSR,50,50,10,17,5,3
