Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,283,70.9273,208.288,26036,+9.9524e+09ns,2.09334,OLSR,50,50,10,16,5,3
2,10.1.1.20,10.1.1.10,399,106,26.5664,78.016,9752,+1.06742e+09ns,0.784073,OLSR,50,50,10,16,5,3
3,10.1.1.11,10.1.1.1,399,347,86.9674,255.392,31924,+5.32093e+08ns,2.5994,OLSR,50,50,10,16,5,3
4,10.1.1.16,10.1.1.6,399,213,53.3835,156.768,19596,+4.4401e+08ns,2.04923,OLSR,50,50,10,16,5,3
5,10.1.1.17,10.1.1.7,399,399,100,293.664,36708,+1.72234e+08ns,2.95139,OLSR,50,50,10,16,5,3
6,10.1.1.18,10.1.1.8,399,379,94.9875,278.944,34868,+2.43641e+08ns,2.80345,OLSR,50,50,10,16,5,3
7,10.1.1.14,10.1.1.4,398,328,82.4121,241.408,30176,+2.61542e+09ns,2.43231,OLSR,50,50,10,16,5,3
8,10.1.1.12,10.1.1.2,248,65,26.2097,47.84,5980,+1.37187e+09ns,0.524246,OLSR,50,50,10,16,5,3
9,10.1.1.19,10.1.1.9,396,290,73.2323,213.44,26680,+2.18341e+09ns,2.16141,OLSR,50,50,10,16,5,3
10,10.1.1.13,10.1.1.3,388,308,79.3814,226.688,28336,+5.15159e+09ns,2.29557,OLSR,50,50,10,16,5,3
