Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.20,10.1.1.10,399,243,60.9023,178.848,22356,+2.29896e+10ns,1.92287,AODV,80,25,10,7.5,13,3
2,10.1.1.7,10.1.1.20,33,33,100,12.272,1534,+1.16159e+09ns,0.215314,AODV,80,25,10,7.5,13,3
3,10.1.1.7,10.1.1.10,11,11,100,4.224,528,+9.01514e+06ns,0.307953,AODV,80,25,10,7.5,13,3
4,10.1.1.24,10.1.1.20,8,7,87.5,2.624,328,+4.61249e+07ns,0.119214,AODV,80,25,10,7.5,13,3
5,10.1.1.24,10.1.1.10,11,11,100,4.096,512,+5.04911e+07ns,0.163754,AODV,80,25,10,7.5,13,3
6,10.1.1.14,10.1.1.20,1,0,0,0,0,+0ns,-0,AODV,80,25,10,7.5,13,3
7,10.1.1.14,10.1.1.10,7,6,85.7143,2.368,296,+5.80528e+07ns,0.0341738,AODV,80,25,10,7.5,13,3
8,10.1.1.20,10.1.1.24,3,3,100,0.864,108,+4.42937e+06ns,0.0511131,AODV,80,25,10,7.5,13,3
9,10.1.1.19,10.1.1.9,399,90,22.5564,66.24,8280,+7.44385e+08ns,2.57239,AODV,80,25,10,7.5,13,3
10,10.1.1.18,10.1.1.8,399,141,35.3383,103.776,12972,+2.33535e+10ns,1.04296,AODV,80,25,10,7.5,13,3
11,10.1.1.70,10.1.1.50,10,10,100,3.568,446,+5.3025e+07ns,0.0616126,AODV,80,25,10,7.5,13,3
12,10.1.1.70,10.1.1.9,1,0,0,0,0,+0ns,-0,AODV,80,25,10,7.5,13,3
13,10.1.1.60,10.1.1.50,2,2,100,0.768,96,+4.4396e+06ns,0.381313,AODV,80,25,10,7.5,13,3
14,10.1.1.60,10.1.1.9,38,38,100,14.08,1760,+1.23152e+08ns,0.201468,AODV,80,25,10,7.5,13,3
15,10.1.1.38,10.1.1.50,3,3,100,1.152,144,+2.84346e+07ns,0.0840144,AODV,80,25,10,7.5,13,3
16,10.1.1.38,10.1.1.9,37,0,0,0,0,+0ns,-0,AODV,80,25,10,7.5,13,3
17,10.1.1.17,10.1.1.50,9,9,100,3.168,396,+2.21625e+09ns,0.128073,AODV,80,25,10,7.5,13,3
18,10.1.1.17,10.1.1.9,4,4,100,1.536,192,+1.59268e+07ns,0.798683,AODV,80,25,10,7.5,13,3
