Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.13,10.1.1.3,399,43,10.7769,31.648,3956,+5.62407e+08ns,0.791128,AODV,80,25,10,7.5,22,3
2,10.1.1.14,10.1.1.4,399,287,71.9298,211.232,26404,+1.87353e+10ns,2.12293,AODV,80,25,10,7.5,22,3
3,10.1.1.3,10.1.1.57,11,11,100,4.08,510,+1.01018e+09ns,0.158843,AODV,80,25,10,7.5,22,3
4,10.1.1.3,10.1.1.4,5,0,0,0,0,+0ns,-0,AODV,80,25,10,7.5,22,3
5,10.1.1.23,10.1.1.57,1,1,100,0.384,48,+3.0962e+06ns,124.023,AODV,80,25,10,7.5,22,3
6,10.1.1.23,10.1.1.4,13,12,92.3077,4.608,576,+8.47054e+07ns,0.0619706,AODV,80,25,10,7.5,22,3
7,10.1.1.19,10.1.1.57,1,0,0,0,0,+0ns,-0,AODV,80,25,10,7.5,22,3
8,10.1.1.19,10.1.1.4,7,6,85.7143,2.304,288,+3.46911e+07ns,0.0541522,AODV,80,25,10,7.5,22,3
9,10.1.1.57,10.1.1.23,1,1,100,0.24,30,+1.23567e+07ns,19.4226,AODV,80,25,10,7.5,22,3
10,10.1.1.57,10.1.1.7,5,4,80,1.536,192,+1.32362e+07ns,0.161402,AODV,80,25,10,7.5,22,3
11,10.1.1.51,10.1.1.64,2,2,100,0.768,96,+1.00647e+09ns,0.0695746,AODV,80,25,10,7.5,22,3
12,10.1.1.51,10.1.1.4,5,4,80,1.536,192,+1.00754e+09ns,0.0192265,AODV,80,25,10,7.5,22,3
13,10.1.1.7,10.1.1.14,4,4,100,1.472,184,+9.00181e+06ns,0.308927,AODV,80,25,10,7.5,22,3
14,10.1.1.20,10.1.1.10,399,50,12.5313,36.8,4600,+1.28986e+08ns,2.94379,AODV,80,25,10,7.5,22,3
15,10.1.1.7,10.1.1.20,20,20,100,7.2,900,+2.00495e+08ns,0.110063,AODV,80,25,10,7.5,22,3
16,10.1.1.7,10.1.1.10,31,30,96.7742,11.712,1464,+9.12862e+07ns,0.678225,AODV,80,25,10,7.5,22,3
17,10.1.1.24,10.1.1.20,13,12,92.3077,4.192,524,+1.80562e+09ns,0.238201,AODV,80,25,10,7.5,22,3
18,10.1.1.24,10.1.1.10,13,12,92.3077,4.144,518,+2.41723e+07ns,0.224723,AODV,80,25,10,7.5,22,3
19,10.1.1.14,10.1.1.20,3,3,100,1.008,126,+4.01345e+07ns,0.581216,AODV,80,25,10,7.5,22,3
20,10.1.1.14,10.1.1.10,3,2,66.6667,0.768,96,+1.0283e+09ns,0.0676779,AODV,80,25,10,7.5,22,3
21,10.1.1.20,10.1.1.7,39,38,97.4359,14.016,1752,+2.48681e+08ns,0.241104,AODV,80,25,10,7.5,22,3
22,10.1.1.20,10.1.1.14,3,3,100,0.944,118,+1.11448e+07ns,0.552323,AODV,80,25,10,7.5,22,3
23,10.1.1.18,10.1.1.8,399,61,15.2882,44.896,5612,+1.82606e+10ns,0.45121,AODV,80,25,10,7.5,22,3
24,10.1.1.73,10.1.1.28,2,2,100,0.704,88,+6.39426e+06ns,0.448869,AODV,80,25,10,7.5,22,3
25,10.1.1.73,10.1.1.3,1,0,0,0,0,+0ns,-0,AODV,80,25,10,7.5,22,3
26,10.1.1.25,10.1.1.28,1,1,100,0.384,48,+4.23624e+06ns,90.6464,AODV,80,25,10,7.5,22,3
27,10.1.1.25,10.1.1.3,11,0,0,0,0,+0ns,-0,AODV,80,25,10,7.5,22,3
28,10.1.1.28,10.1.1.25,5,5,100,1.776,222,+1.1549e+09ns,0.237393,AODV,80,25,10,7.5,22,3
29,10.1.1.28,10.1.1.49,2,2,100,0.768,96,+1.61699e+07ns,71.3275,AODV,80,25,10,7.5,22,3
30,10.1.1.28,10.1.1.73,1,1,100,0.24,30,+2.75529e+06ns,87.1051,AODV,80,25,10,7.5,22,3
31,10.1.1.36,10.1.1.17,7,7,100,2.432,304,+3.00505e+09ns,0.188818,AODV,80,25,10,7.5,22,3
32,10.1.1.36,10.1.1.3,4,3,75,1.088,136,+1.62385e+07ns,0.334094,AODV,80,25,10,7.5,22,3
33,10.1.1.4,10.1.1.17,20,0,0,0,0,+0ns,-0,AODV,80,25,10,7.5,22,3
