Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.20,10.1.1.10,273,149,54.5788,109.664,13708,+5.47913e+09ns,1.58933,OLSR,20,25,10,7.5,23,3
2,10.1.1.13,10.1.1.3,367,293,79.8365,215.648,26956,+7.18648e+09ns,2.16731,OLSR,20,25,10,7.5,23,3
3,10.1.1.14,10.1.1.4,1,0,0,0,0,+0ns,-0,OLSR,20,25,10,7.5,23,3
4,10.1.1.17,10.1.1.7,267,92,34.4569,67.712,8464,+2.48427e+09ns,0.683953,OLSR,20,25,10,7.5,23,3
5,10.1.1.19,10.1.1.9,278,94,33.8129,69.184,8648,+1.77006e+08ns,0.702369,OLSR,20,25,10,7.5,23,3
6,10.1.1.16,10.1.1.6,191,81,42.4084,59.616,7452,+1.26081e+08ns,0.827996,OLSR,20,25,10,7.5,23,3
