Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.13,10.1.1.3,365,292,80,214.912,26864,+5.46599e+09ns,2.17082,OLSR,20,25,10,7.5,21,3
2,10.1.1.19,10.1.1.9,277,95,34.296,69.92,8740,+8.70704e+09ns,0.708044,OLSR,20,25,10,7.5,21,3
3,10.1.1.17,10.1.1.7,274,103,37.5912,75.808,9476,+8.46406e+09ns,0.765731,OLSR,20,25,10,7.5,21,3
4,10.1.1.20,10.1.1.10,293,47,16.041,34.592,4324,+2.41984e+09ns,0.549072,OLSR,20,25,10,7.5,21,3
5,10.1.1.16,10.1.1.6,196,78,39.7959,57.408,7176,+2.02038e+08ns,0.800108,OLSR,20,25,10,7.5,21,3
