Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.14,10.1.1.4,1,0,0,0,0,+0ns,-0,OLSR,20,25,10,7.5,25,3
2,10.1.1.17,10.1.1.7,278,101,36.3309,74.336,9292,+1.81111e+08ns,0.748971,OLSR,20,25,10,7.5,25,3
3,10.1.1.20,10.1.1.10,312,47,15.0641,34.592,4324,+2.3809e+09ns,0.549072,OLSR,20,25,10,7.5,25,3
4,10.1.1.13,10.1.1.3,374,298,79.6791,219.328,27416,+5.5017e+09ns,2.21543,OLSR,20,25,10,7.5,25,3
5,10.1.1.19,10.1.1.9,267,112,41.9476,82.432,10304,+1.68854e+08ns,0.836866,OLSR,20,25,10,7.5,25,3
6,10.1.1.16,10.1.1.6,187,78,41.7112,57.408,7176,+1.04324e+08ns,0.805723,OLSR,20,25,10,7.5,25,3
