Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.13,10.1.1.3,375,302,80.5333,222.272,27784,+5.44363e+09ns,2.23388,OLSR,20,25,10,7.5,30,3
2,10.1.1.19,10.1.1.9,262,96,36.6412,70.656,8832,+8.4207e+09ns,0.717313,OLSR,20,25,10,7.5,30,3
3,10.1.1.17,10.1.1.7,275,104,37.8182,76.544,9568,+1.86075e+08ns,0.775122,OLSR,20,25,10,7.5,30,3
4,10.1.1.20,10.1.1.10,310,159,51.2903,117.024,14628,+1.78714e+08ns,1.72093,OLSR,20,25,10,7.5,30,3
5,10.1.1.16,10.1.1.6,192,82,42.7083,60.352,7544,+1.66751e+08ns,0.841139,OLSR,20,25,10,7.5,30,3
