Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.18,10.1.1.8,140,10,7.14286,7.36,920,+8.45948e+07ns,0.0764664,OLSR,80,25,10,7.5,37,3
2,10.1.1.20,10.1.1.10,221,66,29.8643,48.576,6072,+2.34579e+09ns,2.04523,OLSR,80,25,10,7.5,37,3
3,10.1.1.11,10.1.1.1,277,13,4.69314,9.568,1196,+5.37184e+09ns,0.29212,OLSR,80,25,10,7.5,37,3
4,10.1.1.17,10.1.1.7,375,143,38.1333,105.248,13156,+2.4856e+08ns,1.83835,OLSR,80,25,10,7.5,37,3
5,10.1.1.14,10.1.1.4,257,96,37.3541,70.656,8832,+1.11755e+09ns,0.71369,OLSR,80,25,10,7.5,37,3
6,10.1.1.16,10.1.1.6,397,256,64.4836,188.416,23552,+3.78201e+08ns,1.92752,OLSR,80,25,10,7.5,37,3
7,10.1.1.13,10.1.1.3,161,13,8.07453,9.568,1196,+7.63118e+07ns,1.12531,OLSR,80,25,10,7.5,37,3
8,10.1.1.19,10.1.1.9,379,120,31.6623,88.32,11040,+5.28922e+09ns,1.08322,OLSR,80,25,10,7.5,37,3
9,10.1.1.15,10.1.1.5,396,347,87.6263,255.392,31924,+4.52849e+08ns,2.58624,OLSR,80,25,10,7.5,37,3
10,10.1.1.12,10.1.1.2,30,0,0,0,0,+0ns,-0,OLSR,80,25,10,7.5,37,3
