Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.17,10.1.1.7,399,280,70.1754,206.08,25760,+4.07267e+10ns,2.07114,AODV,20,25,10,7.5,58,3
2,10.1.1.15,10.1.1.5,399,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,58,3
3,10.1.1.11,10.1.1.1,399,8,2.00501,5.888,736,+3.12304e+09ns,0.170649,AODV,20,25,10,7.5,58,3
4,10.1.1.19,10.1.1.9,398,249,62.5628,183.264,22908,+6.31065e+10ns,1.84647,AODV,20,25,10,7.5,58,3
5,10.1.1.7,10.1.1.1,14,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,58,3
6,10.1.1.7,10.1.1.9,5,3,60,1.008,126,+1.8832e+09ns,1.0024,AODV,20,25,10,7.5,58,3
7,10.1.1.3,10.1.1.1,17,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,58,3
8,10.1.1.3,10.1.1.9,11,10,90.9091,3.696,462,+1.69193e+09ns,0.307994,AODV,20,25,10,7.5,58,3
9,10.1.1.20,10.1.1.1,2,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,58,3
10,10.1.1.20,10.1.1.9,10,9,90,3.456,432,+1.02567e+09ns,0.148327,AODV,20,25,10,7.5,58,3
11,10.1.1.12,10.1.1.2,398,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,58,3
12,10.1.1.16,10.1.1.6,398,202,50.7538,148.672,18584,+3.31635e+10ns,1.74906,AODV,20,25,10,7.5,58,3
13,10.1.1.18,10.1.1.8,398,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,58,3
14,10.1.1.20,10.1.1.10,397,185,46.5995,136.16,17020,+2.96762e+10ns,1.99501,AODV,20,25,10,7.5,58,3
15,10.1.1.1,10.1.1.3,1,1,100,0.384,48,+8.47628e+06ns,45.3029,AODV,20,25,10,7.5,58,3
16,10.1.1.1,10.1.1.10,4,4,100,1.392,174,+1.1855e+07ns,0.0918093,AODV,20,25,10,7.5,58,3
17,10.1.1.3,10.1.1.20,3,3,100,1.152,144,+7.74338e+06ns,0.124695,AODV,20,25,10,7.5,58,3
18,10.1.1.13,10.1.1.3,396,335,84.596,246.56,30820,+4.28251e+10ns,2.4968,AODV,20,25,10,7.5,58,3
19,10.1.1.14,10.1.1.4,396,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,58,3
20,10.1.1.17,10.1.1.7,1,1,100,0.384,48,+304417ns,1261.43,AODV,20,25,10,7.5,58,3
21,10.1.1.17,10.1.1.6,6,5,83.3333,1.856,232,+1.07397e+07ns,0.270777,AODV,20,25,10,7.5,58,3
22,10.1.1.9,10.1.1.7,1,1,100,0.384,48,+1.5153e+07ns,25.3416,AODV,20,25,10,7.5,58,3
23,10.1.1.9,10.1.1.6,6,5,83.3333,1.712,214,+3.61122e+07ns,0.118439,AODV,20,25,10,7.5,58,3
24,10.1.1.8,10.1.1.7,1,1,100,0.384,48,+1.38331e+07ns,27.7595,AODV,20,25,10,7.5,58,3
25,10.1.1.8,10.1.1.6,4,4,100,1.536,192,+7.58008e+06ns,0.0681495,AODV,20,25,10,7.5,58,3
26,10.1.1.7,10.1.1.17,2,2,100,0.624,78,+5.32789e+06ns,1.1209,AODV,20,25,10,7.5,58,3
27,10.1.1.7,10.1.1.8,1,1,100,0.24,30,+5.36238e+06ns,44.7563,AODV,20,25,10,7.5,58,3
28,10.1.1.7,10.1.1.3,8,8,100,2.784,348,+2.80749e+07ns,0.148463,AODV,20,25,10,7.5,58,3
29,10.1.1.17,10.1.1.3,1,1,100,0.384,48,+1.00138e+09ns,0.383472,AODV,20,25,10,7.5,58,3
30,10.1.1.9,10.1.1.3,4,4,100,1.104,138,+2.58191e+07ns,0.102934,AODV,20,25,10,7.5,58,3
31,10.1.1.8,10.1.1.3,7,7,100,2.48,310,+4.48003e+08ns,0.0664332,AODV,20,25,10,7.5,58,3
32,10.1.1.6,10.1.1.3,3,3,100,1.008,126,+7.98409e+06ns,0.0940033,AODV,20,25,10,7.5,58,3
33,10.1.1.3,10.1.1.8,2,2,100,0.624,78,+1.05464e+07ns,0.0289291,AODV,20,25,10,7.5,58,3
34,10.1.1.3,10.1.1.17,2,2,100,0.624,78,+2.03222e+06ns,1.27758,AODV,20,25,10,7.5,58,3
35,10.1.1.1,10.1.1.7,3,2,66.6667,0.768,96,+2.02037e+06ns,0.61851,AODV,20,25,10,7.5,58,3
36,10.1.1.7,10.1.1.20,10,7,70,2.4,300,+1.78553e+07ns,0.0367077,AODV,20,25,10,7.5,58,3
37,10.1.1.5,10.1.1.7,4,4,100,1.328,166,+1.73849e+07ns,0.159049,AODV,20,25,10,7.5,58,3
38,10.1.1.5,10.1.1.10,2,2,100,0.624,78,+2.67019e+07ns,0.0772315,AODV,20,25,10,7.5,58,3
39,10.1.1.7,10.1.1.5,5,4,80,1.392,174,+1.08407e+07ns,0.173164,AODV,20,25,10,7.5,58,3
40,10.1.1.3,10.1.1.7,9,9,100,3.328,416,+9.35714e+06ns,0.135669,AODV,20,25,10,7.5,58,3
41,10.1.1.20,10.1.1.7,5,5,100,1.712,214,+6.4085e+06ns,0.0270391,AODV,20,25,10,7.5,58,3
42,10.1.1.5,10.1.1.13,12,12,100,4.256,532,+7.24403e+07ns,0.139931,AODV,20,25,10,7.5,58,3
43,10.1.1.13,10.1.1.19,3,2,66.6667,0.768,96,+1.32022e+07ns,104.019,AODV,20,25,10,7.5,58,3
44,10.1.1.3,10.1.1.6,6,6,100,2.24,280,+3.96458e+07ns,0.323275,AODV,20,25,10,7.5,58,3
45,10.1.1.20,10.1.1.6,10,10,100,3.552,444,+3.61467e+07ns,0.127697,AODV,20,25,10,7.5,58,3
46,10.1.1.7,10.1.1.2,2,2,100,0.768,96,+9.64615e+06ns,123.652,AODV,20,25,10,7.5,58,3
47,10.1.1.2,10.1.1.16,3,3,100,1.088,136,+1.86734e+07ns,0.385085,AODV,20,25,10,7.5,58,3
48,10.1.1.7,10.1.1.13,1,1,100,0.384,48,+8.95054e+06ns,42.9024,AODV,20,25,10,7.5,58,3
49,10.1.1.13,10.1.1.7,2,2,100,0.624,78,+8.64433e+06ns,0.0925074,AODV,20,25,10,7.5,58,3
50,10.1.1.6,10.1.1.9,5,5,100,1.92,240,+1.55138e+07ns,0.025921,AODV,20,25,10,7.5,58,3
51,10.1.1.6,10.1.1.17,2,2,100,0.768,96,+1.00451e+09ns,0.345329,AODV,20,25,10,7.5,58,3
52,10.1.1.20,10.1.1.17,12,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,58,3
53,10.1.1.9,10.1.1.20,1,1,100,0.24,30,+7.09663e+06ns,33.8189,AODV,20,25,10,7.5,58,3
54,10.1.1.9,10.1.1.17,22,22,100,8.24,1030,+2.33518e+07ns,0.228013,AODV,20,25,10,7.5,58,3
55,10.1.1.20,10.1.1.16,8,7,87.5,2.544,318,+2.7374e+07ns,0.0449806,AODV,20,25,10,7.5,58,3
56,10.1.1.3,10.1.1.16,1,1,100,0.384,48,+8.87077e+06ns,43.2882,AODV,20,25,10,7.5,58,3
57,10.1.1.16,10.1.1.3,2,2,100,0.624,78,+1.70242e+07ns,1.35123,AODV,20,25,10,7.5,58,3
58,10.1.1.16,10.1.1.20,3,3,100,1.008,126,+2.21038e+07ns,0.0158586,AODV,20,25,10,7.5,58,3
59,10.1.1.2,10.1.1.5,6,6,100,2.032,254,+3.00317e+07ns,0.0884539,AODV,20,25,10,7.5,58,3
60,10.1.1.2,10.1.1.3,3,3,100,1.008,126,+2.06372e+07ns,0.262732,AODV,20,25,10,7.5,58,3
61,10.1.1.16,10.1.1.5,3,3,100,1.152,144,+3.41958e+07ns,0.333452,AODV,20,25,10,7.5,58,3
62,10.1.1.10,10.1.1.5,1,1,100,0.384,48,+1.40776e+07ns,27.2774,AODV,20,25,10,7.5,58,3
63,10.1.1.10,10.1.1.3,3,3,100,1.152,144,+1.002e+09ns,0.190993,AODV,20,25,10,7.5,58,3
64,10.1.1.5,10.1.1.2,3,3,100,0.864,108,+2.85933e+07ns,0.0385376,AODV,20,25,10,7.5,58,3
65,10.1.1.5,10.1.1.16,1,1,100,0.24,30,+1.94629e+07ns,12.3311,AODV,20,25,10,7.5,58,3
66,10.1.1.6,10.1.1.4,3,3,100,0.864,108,+4.96172e+07ns,0.076704,AODV,20,25,10,7.5,58,3
67,10.1.1.16,10.1.1.7,3,3,100,1.152,144,+1.72741e+07ns,0.0186426,AODV,20,25,10,7.5,58,3
68,10.1.1.1,10.1.1.2,1,1,100,0.384,48,+4.71589e+07ns,8.14268,AODV,20,25,10,7.5,58,3
69,10.1.1.13,10.1.1.2,3,3,100,0.944,118,+1.00536e+09ns,0.266443,AODV,20,25,10,7.5,58,3
70,10.1.1.2,10.1.1.20,3,3,100,1.152,144,+8.10626e+06ns,1.15159,AODV,20,25,10,7.5,58,3
71,10.1.1.4,10.1.1.17,2,2,100,0.768,96,+1.05397e+07ns,0.307889,AODV,20,25,10,7.5,58,3
72,10.1.1.2,10.1.1.1,2,2,100,0.624,78,+7.19809e+06ns,0.0282315,AODV,20,25,10,7.5,58,3
73,10.1.1.2,10.1.1.13,5,5,100,1.776,222,+6.55121e+06ns,0.20126,AODV,20,25,10,7.5,58,3
74,10.1.1.4,10.1.1.6,5,4,80,1.536,192,+2.49396e+07ns,0.0989759,AODV,20,25,10,7.5,58,3
75,10.1.1.6,10.1.1.7,15,15,100,6.208,776,+3.30328e+07ns,0.187642,AODV,20,25,10,7.5,58,3
76,10.1.1.3,10.1.1.2,1,1,100,0.384,48,+4.41239e+07ns,8.70276,AODV,20,25,10,7.5,58,3
77,10.1.1.4,10.1.1.9,4,4,100,1.536,192,+2.94697e+07ns,0.188811,AODV,20,25,10,7.5,58,3
78,10.1.1.6,10.1.1.16,5,4,80,1.392,174,+1.5109e+07ns,0.137136,AODV,20,25,10,7.5,58,3
79,10.1.1.5,10.1.1.19,4,4,100,1.536,192,+1.5277e+07ns,4.14373,AODV,20,25,10,7.5,58,3
80,10.1.1.20,10.1.1.5,1,1,100,0.384,48,+8.14056e+06ns,47.1712,AODV,20,25,10,7.5,58,3
81,10.1.1.20,10.1.1.3,2,2,100,0.832,104,+613584ns,0.259543,AODV,20,25,10,7.5,58,3
82,10.1.1.10,10.1.1.1,1,1,100,0.384,48,+1.05963e+07ns,36.2389,AODV,20,25,10,7.5,58,3
83,10.1.1.5,10.1.1.20,1,1,100,0.24,30,+3.10211e+06ns,77.3668,AODV,20,25,10,7.5,58,3
84,10.1.1.1,10.1.1.13,1,1,100,0.384,48,+3.71557e+06ns,103.349,AODV,20,25,10,7.5,58,3
