Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.16,10.1.1.6,399,220,55.1378,161.92,20240,+1.52865e+11ns,1.89378,AODV,20,25,10,7.5,2,3
2,10.1.1.11,10.1.1.1,399,5,1.25313,3.68,460,+3.09769e+09ns,0.109683,AODV,20,25,10,7.5,2,3
3,10.1.1.14,10.1.1.4,398,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,2,3
4,10.1.1.13,10.1.1.3,398,349,87.6884,256.864,32108,+3.5479e+09ns,2.58804,AODV,20,25,10,7.5,2,3
5,10.1.1.1,10.1.1.13,7,7,100,2.48,310,+1.55147e+07ns,0.197746,AODV,20,25,10,7.5,2,3
6,10.1.1.1,10.1.1.3,7,7,100,2.544,318,+1.60267e+07ns,0.672895,AODV,20,25,10,7.5,2,3
7,10.1.1.13,10.1.1.1,3,3,100,1.008,126,+9.3038e+06ns,0.0804263,AODV,20,25,10,7.5,2,3
8,10.1.1.19,10.1.1.9,397,189,47.6071,139.104,17388,+3.80474e+09ns,1.40508,AODV,20,25,10,7.5,2,3
9,10.1.1.7,10.1.1.1,7,7,100,2.416,302,+1.68355e+07ns,0.416647,AODV,20,25,10,7.5,2,3
10,10.1.1.7,10.1.1.9,2,2,100,0.624,78,+4.97965e+06ns,6.04385,AODV,20,25,10,7.5,2,3
11,10.1.1.3,10.1.1.1,2,2,100,0.624,78,+8.83972e+06ns,2.87507,AODV,20,25,10,7.5,2,3
12,10.1.1.3,10.1.1.9,16,16,100,6.016,752,+3.72458e+07ns,0.4513,AODV,20,25,10,7.5,2,3
13,10.1.1.1,10.1.1.5,2,2,100,0.768,96,+1.15594e+07ns,105.427,AODV,20,25,10,7.5,2,3
14,10.1.1.15,10.1.1.5,397,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,2,3
15,10.1.1.1,10.1.1.7,4,3,75,1.008,126,+1.39668e+07ns,0.0975846,AODV,20,25,10,7.5,2,3
16,10.1.1.5,10.1.1.19,5,4,80,1.392,174,+2.01519e+07ns,0.0688651,AODV,20,25,10,7.5,2,3
17,10.1.1.17,10.1.1.7,397,100,25.1889,73.6,9200,+6.57316e+09ns,0.743424,AODV,20,25,10,7.5,2,3
18,10.1.1.17,10.1.1.7,1,1,100,0.384,48,+304402ns,1261.49,AODV,20,25,10,7.5,2,3
19,10.1.1.17,10.1.1.6,5,5,100,1.92,240,+2.42994e+07ns,0.197816,AODV,20,25,10,7.5,2,3
20,10.1.1.9,10.1.1.7,1,1,100,0.384,48,+1.26139e+07ns,30.4427,AODV,20,25,10,7.5,2,3
21,10.1.1.9,10.1.1.6,4,4,100,1.6,200,+1.03403e+07ns,0.357035,AODV,20,25,10,7.5,2,3
22,10.1.1.8,10.1.1.7,1,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,2,3
23,10.1.1.8,10.1.1.6,5,5,100,1.92,240,+2.56119e+07ns,0.197796,AODV,20,25,10,7.5,2,3
24,10.1.1.7,10.1.1.17,1,1,100,0.24,30,+5.23458e+06ns,45.8489,AODV,20,25,10,7.5,2,3
25,10.1.1.13,10.1.1.19,10,9,90,3.328,416,+1.10738e+07ns,0.278375,AODV,20,25,10,7.5,2,3
26,10.1.1.19,10.1.1.16,3,3,100,1.088,136,+2.01212e+07ns,0.933263,AODV,20,25,10,7.5,2,3
27,10.1.1.18,10.1.1.8,396,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,2,3
28,10.1.1.20,10.1.1.10,396,173,43.6869,127.328,15916,+1.24805e+09ns,1.73823,AODV,20,25,10,7.5,2,3
29,10.1.1.1,10.1.1.10,5,5,100,1.792,224,+8.14252e+06ns,0.177118,AODV,20,25,10,7.5,2,3
30,10.1.1.3,10.1.1.20,2,2,100,0.624,78,+9.75843e+06ns,0.0482651,AODV,20,25,10,7.5,2,3
31,10.1.1.12,10.1.1.2,396,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,2,3
