Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,36,3
2,10.1.1.18,10.1.1.8,399,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,36,3
3,10.1.1.16,10.1.1.6,399,116,29.0727,85.376,10672,+5.55094e+09ns,1.02553,AODV,20,25,10,7.5,36,3
4,10.1.1.20,10.1.1.10,399,269,67.4185,197.984,24748,+4.67606e+10ns,2.56282,AODV,20,25,10,7.5,36,3
5,10.1.1.1,10.1.1.20,2,2,100,0.624,78,+1.0964e+07ns,0.0455139,AODV,20,25,10,7.5,36,3
6,10.1.1.1,10.1.1.10,5,5,100,1.712,214,+3.5944e+07ns,0.116407,AODV,20,25,10,7.5,36,3
7,10.1.1.20,10.1.1.1,2,2,100,0.624,78,+5.46975e+06ns,0.0455503,AODV,20,25,10,7.5,36,3
8,10.1.1.14,10.1.1.4,398,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,36,3
9,10.1.1.11,10.1.1.1,397,11,2.77078,8.096,1012,+1.38727e+09ns,0.234642,AODV,20,25,10,7.5,36,3
10,10.1.1.17,10.1.1.7,397,242,60.9572,178.112,22264,+6.24621e+10ns,1.7991,AODV,20,25,10,7.5,36,3
11,10.1.1.19,10.1.1.9,397,243,61.2091,178.848,22356,+4.90631e+10ns,1.80653,AODV,20,25,10,7.5,36,3
12,10.1.1.7,10.1.1.1,14,14,100,5.104,638,+1.21097e+07ns,1.03702,AODV,20,25,10,7.5,36,3
13,10.1.1.7,10.1.1.9,2,2,100,0.768,96,+6.28105e+06ns,3.16598,AODV,20,25,10,7.5,36,3
14,10.1.1.3,10.1.1.1,4,4,100,1.472,184,+1.05836e+07ns,0.983757,AODV,20,25,10,7.5,36,3
15,10.1.1.3,10.1.1.9,6,5,83.3333,1.856,232,+7.49601e+06ns,0.156463,AODV,20,25,10,7.5,36,3
16,10.1.1.1,10.1.1.7,4,4,100,1.248,156,+9.56386e+06ns,0.400009,AODV,20,25,10,7.5,36,3
17,10.1.1.1,10.1.1.2,4,4,100,1.472,184,+2.46887e+07ns,0.128142,AODV,20,25,10,7.5,36,3
18,10.1.1.1,10.1.1.3,5,5,100,1.488,186,+7.3267e+06ns,0.622995,AODV,20,25,10,7.5,36,3
19,10.1.1.2,10.1.1.19,11,10,90.9091,3.44,430,+3.64348e+07ns,0.162927,AODV,20,25,10,7.5,36,3
20,10.1.1.13,10.1.1.3,396,350,88.3838,257.6,32200,+3.6069e+10ns,2.6086,AODV,20,25,10,7.5,36,3
21,10.1.1.1,10.1.1.13,20,20,100,7.552,944,+4.96561e+07ns,0.21097,AODV,20,25,10,7.5,36,3
22,10.1.1.13,10.1.1.1,5,4,80,1.248,156,+1.7296e+07ns,0.0376193,AODV,20,25,10,7.5,36,3
23,10.1.1.12,10.1.1.2,396,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,36,3
24,10.1.1.2,10.1.1.1,2,2,100,0.768,96,+7.41969e+06ns,0.0232341,AODV,20,25,10,7.5,36,3
25,10.1.1.3,10.1.1.6,4,4,100,1.536,192,+6.34014e+06ns,0.150187,AODV,20,25,10,7.5,36,3
26,10.1.1.13,10.1.1.19,14,13,92.8571,4.784,598,+1.58706e+07ns,0.258574,AODV,20,25,10,7.5,36,3
27,10.1.1.20,10.1.1.7,14,12,85.7143,4.416,552,+3.6636e+07ns,0.061601,AODV,20,25,10,7.5,36,3
28,10.1.1.20,10.1.1.6,18,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,36,3
29,10.1.1.17,10.1.1.7,3,1,33.3333,0.384,48,+2.05044e+06ns,187.277,AODV,20,25,10,7.5,36,3
30,10.1.1.17,10.1.1.6,3,2,66.6667,0.768,96,+5.47762e+06ns,1.48497,AODV,20,25,10,7.5,36,3
31,10.1.1.9,10.1.1.7,3,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,36,3
32,10.1.1.9,10.1.1.6,4,0,0,0,0,+0ns,-0,AODV,20,25,10,7.5,36,3
33,10.1.1.7,10.1.1.17,1,1,100,0.24,30,+1.34095e+07ns,17.8977,AODV,20,25,10,7.5,36,3
34,10.1.1.19,10.1.1.16,4,3,75,1.152,144,+2.67151e+07ns,92.2188,AODV,20,25,10,7.5,36,3
35,10.1.1.7,10.1.1.20,5,5,100,1.632,204,+7.35088e+06ns,0.024649,AODV,20,25,10,7.5,36,3
36,10.1.1.3,10.1.1.17,2,2,100,0.768,96,+5.38564e+06ns,0.278387,AODV,20,25,10,7.5,36,3
37,10.1.1.3,10.1.1.7,12,12,100,4.544,568,+1.60457e+07ns,0.188158,AODV,20,25,10,7.5,36,3
38,10.1.1.20,10.1.1.17,9,9,100,3.024,378,+1.41636e+07ns,0.0459927,AODV,20,25,10,7.5,36,3
39,10.1.1.17,10.1.1.3,2,2,100,0.624,78,+1.06865e+07ns,0.163937,AODV,20,25,10,7.5,36,3
40,10.1.1.20,10.1.1.9,6,5,83.3333,1.776,222,+6.6416e+06ns,0.0630274,AODV,20,25,10,7.5,36,3
41,10.1.1.13,10.1.1.16,3,3,100,0.864,108,+1.12485e+07ns,0.0949544,AODV,20,25,10,7.5,36,3
42,10.1.1.7,10.1.1.3,12,11,91.6667,3.872,484,+1.30028e+07ns,0.179678,AODV,20,25,10,7.5,36,3
