Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,162,3,1.85185,2.208,276,+2.52634e+07ns,0.0635329,OLSR,50,30,10,10.5,5,3
2,10.1.1.11,10.1.1.1,234,53,22.6496,39.008,4876,+1.42322e+08ns,0.392039,OLSR,50,30,10,10.5,5,3
3,10.1.1.16,10.1.1.6,172,88,51.1628,64.768,8096,+1.22742e+09ns,0.676426,OLSR,50,30,10,10.5,5,3
4,10.1.1.17,10.1.1.7,336,219,65.1786,161.184,20148,+2.99472e+08ns,1.61993,OLSR,50,30,10,10.5,5,3
5,10.1.1.18,10.1.1.8,319,214,67.0846,157.504,19688,+3.14152e+08ns,1.98113,OLSR,50,30,10,10.5,5,3
6,10.1.1.14,10.1.1.4,300,131,43.6667,96.416,12052,+2.09642e+08ns,0.971443,OLSR,50,30,10,10.5,5,3
7,10.1.1.12,10.1.1.2,276,101,36.5942,74.336,9292,+1.29248e+08ns,1.95614,OLSR,50,30,10,10.5,5,3
8,10.1.1.19,10.1.1.9,396,291,73.4848,214.176,26772,+2.50394e+09ns,2.27845,OLSR,50,30,10,10.5,5,3
9,10.1.1.13,10.1.1.3,232,10,4.31034,7.36,920,+2.39363e+09ns,0.101162,OLSR,50,30,10,10.5,5,3
10,10.1.1.20,10.1.1.10,222,52,23.4234,38.272,4784,+1.509e+08ns,0.987284,OLSR,50,30,10,10.5,5,3
