Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,339,84.9624,249.504,31188,+5.86974e+08ns,2.50756,OLSR,50,30,10,19.5,5,3
2,10.1.1.20,10.1.1.10,399,369,92.4812,271.584,33948,+7.46992e+08ns,2.72948,OLSR,50,30,10,19.5,5,3
3,10.1.1.11,10.1.1.1,399,330,82.7068,242.88,30360,+4.82257e+08ns,2.441,OLSR,50,30,10,19.5,5,3
4,10.1.1.16,10.1.1.6,399,357,89.4737,262.752,32844,+4.72876e+08ns,2.64071,OLSR,50,30,10,19.5,5,3
5,10.1.1.17,10.1.1.7,399,379,94.9875,278.944,34868,+2.47745e+09ns,2.80345,OLSR,50,30,10,19.5,5,3
6,10.1.1.18,10.1.1.8,399,399,100,293.664,36708,+1.45266e+08ns,2.95139,OLSR,50,30,10,19.5,5,3
7,10.1.1.14,10.1.1.4,398,200,50.2513,147.2,18400,+4.1214e+08ns,2.76427,OLSR,50,30,10,19.5,5,3
8,10.1.1.12,10.1.1.2,396,356,89.899,262.016,32752,+3.98851e+08ns,2.6533,OLSR,50,30,10,19.5,5,3
9,10.1.1.19,10.1.1.9,396,396,100,291.456,36432,+1.44018e+08ns,2.95144,OLSR,50,30,10,19.5,5,3
10,10.1.1.13,10.1.1.3,396,389,98.2323,286.304,35788,+2.94192e+09ns,2.89925,OLSR,50,30,10,19.5,5,3
