Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,217,41,18.894,30.176,3772,+2.31624e+08ns,0.30791,OLSR,50,30,10,13,5,3
2,10.1.1.11,10.1.1.1,298,140,46.9799,103.04,12880,+2.61304e+09ns,1.03557,OLSR,50,30,10,13,5,3
3,10.1.1.16,10.1.1.6,225,139,61.7778,102.304,12788,+1.15139e+09ns,1.02818,OLSR,50,30,10,13,5,3
4,10.1.1.17,10.1.1.7,379,307,81.0026,225.952,28244,+1.29805e+09ns,2.27087,OLSR,50,30,10,13,5,3
5,10.1.1.18,10.1.1.8,385,272,70.6494,200.192,25024,+2.53324e+08ns,2.01702,OLSR,50,30,10,13,5,3
6,10.1.1.14,10.1.1.4,315,179,56.8254,131.744,16468,+2.22671e+08ns,1.33074,OLSR,50,30,10,13,5,3
7,10.1.1.12,10.1.1.2,237,122,51.4768,89.792,11224,+1.59226e+08ns,1.67747,OLSR,50,30,10,13,5,3
8,10.1.1.19,10.1.1.9,396,358,90.404,263.488,32936,+5.973e+08ns,2.66821,OLSR,50,30,10,13,5,3
9,10.1.1.13,10.1.1.3,215,16,7.44186,11.776,1472,+7.56723e+07ns,0.285431,OLSR,50,30,10,13,5,3
10,10.1.1.20,10.1.1.10,288,116,40.2778,85.376,10672,+2.59365e+09ns,0.978486,OLSR,50,30,10,13,5,3
