Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,396,99.2481,291.456,36432,+6.17004e+08ns,2.92918,AODV,50,10,10,14,5,3
2,10.1.1.20,10.1.1.10,399,380,95.2381,279.68,34960,+2.65609e+09ns,2.8103,AODV,50,10,10,14,5,3
3,10.1.1.11,10.1.1.1,399,288,72.1805,211.968,26496,+8.17353e+09ns,2.17399,AODV,50,10,10,14,5,3
4,10.1.1.16,10.1.1.6,399,394,98.7469,289.984,36248,+8.78451e+08ns,2.9144,AODV,50,10,10,14,5,3
5,10.1.1.17,10.1.1.7,399,285,71.4286,209.76,26220,+6.74322e+09ns,2.10811,AODV,50,10,10,14,5,3
6,10.1.1.18,10.1.1.8,399,399,100,293.664,36708,+1.33045e+09ns,2.95139,AODV,50,10,10,14,5,3
7,10.1.1.8,10.1.1.5,1,1,100,0.384,48,+1.31521e+07ns,29.1968,AODV,50,10,10,14,5,3
8,10.1.1.8,10.1.1.1,40,37,92.5,13.664,1708,+3.63614e+08ns,0.138297,AODV,50,10,10,14,5,3
9,10.1.1.16,10.1.1.5,1,1,100,0.384,48,+8.55801e+08ns,0.448702,AODV,50,10,10,14,5,3
10,10.1.1.16,10.1.1.1,3,3,100,1.152,144,+3.15282e+07ns,0.664905,AODV,50,10,10,14,5,3
11,10.1.1.47,10.1.1.5,1,1,100,0.384,48,+1.36908e+07ns,28.0479,AODV,50,10,10,14,5,3
12,10.1.1.47,10.1.1.1,9,0,0,0,0,+0ns,-0,AODV,50,10,10,14,5,3
13,10.1.1.49,10.1.1.18,3,2,66.6667,0.768,96,+1.33199e+09ns,0.0202523,AODV,50,10,10,14,5,3
14,10.1.1.49,10.1.1.1,5,5,100,1.632,204,+3.27715e+08ns,0.740082,AODV,50,10,10,14,5,3
15,10.1.1.28,10.1.1.18,5,5,100,1.92,240,+6.09054e+08ns,0.0506802,AODV,50,10,10,14,5,3
16,10.1.1.28,10.1.1.1,2,0,0,0,0,+0ns,-0,AODV,50,10,10,14,5,3
17,10.1.1.10,10.1.1.18,15,14,93.3333,4.736,592,+3.69276e+08ns,0.0645001,AODV,50,10,10,14,5,3
18,10.1.1.10,10.1.1.1,7,7,100,2.544,318,+4.48986e+07ns,0.377319,AODV,50,10,10,14,5,3
19,10.1.1.32,10.1.1.18,15,15,100,5.328,666,+3.83604e+09ns,0.0539413,AODV,50,10,10,14,5,3
20,10.1.1.32,10.1.1.1,24,0,0,0,0,+0ns,-0,AODV,50,10,10,14,5,3
21,10.1.1.38,10.1.1.18,16,15,93.75,4.752,594,+1.88494e+09ns,0.0517435,AODV,50,10,10,14,5,3
22,10.1.1.38,10.1.1.1,31,31,100,11.488,1436,+1.30025e+09ns,0.124843,AODV,50,10,10,14,5,3
23,10.1.1.29,10.1.1.20,19,18,94.7368,6.848,856,+1.50658e+09ns,0.0778589,AODV,50,10,10,14,5,3
24,10.1.1.29,10.1.1.1,58,57,98.2759,21.28,2660,+7.24461e+08ns,0.214457,AODV,50,10,10,14,5,3
25,10.1.1.36,10.1.1.44,26,24,92.3077,8.784,1098,+4.50528e+08ns,0.0907644,AODV,50,10,10,14,5,3
26,10.1.1.36,10.1.1.1,13,8,61.5385,2.928,366,+2.9929e+07ns,0.265612,AODV,50,10,10,14,5,3
27,10.1.1.18,10.1.1.10,22,21,95.4545,7.488,936,+2.56167e+08ns,0.0976687,AODV,50,10,10,14,5,3
28,10.1.1.18,10.1.1.5,9,7,77.7778,2.624,328,+2.03173e+08ns,0.270078,AODV,50,10,10,14,5,3
29,10.1.1.5,10.1.1.8,2,1,50,0.24,30,+1.14918e+07ns,20.8844,AODV,50,10,10,14,5,3
30,10.1.1.5,10.1.1.11,73,72,98.6301,27.248,3406,+2.47011e+08ns,0.309631,AODV,50,10,10,14,5,3
31,10.1.1.5,10.1.1.47,1,1,100,0.24,30,+2.02555e+09ns,0.118486,AODV,50,10,10,14,5,3
32,10.1.1.44,10.1.1.36,16,13,81.25,4.704,588,+4.91604e+09ns,0.0577935,AODV,50,10,10,14,5,3
33,10.1.1.44,10.1.1.5,5,4,80,1.536,192,+1.02872e+09ns,0.0193791,AODV,50,10,10,14,5,3
34,10.1.1.18,10.1.1.28,18,18,100,6.272,784,+7.91082e+08ns,0.147899,AODV,50,10,10,14,5,3
35,10.1.1.32,10.1.1.2,10,10,100,3.84,480,+1.38197e+08ns,0.0387205,AODV,50,10,10,14,5,3
36,10.1.1.32,10.1.1.7,50,45,90,16.608,2076,+9.18216e+09ns,0.211203,AODV,50,10,10,14,5,3
37,10.1.1.49,10.1.1.36,17,16,94.1176,6,750,+1.2464e+09ns,0.0891446,AODV,50,10,10,14,5,3
38,10.1.1.49,10.1.1.7,26,26,100,9.232,1154,+6.85399e+08ns,0.0937756,AODV,50,10,10,14,5,3
39,10.1.1.47,10.1.1.36,17,15,88.2353,5.472,684,+6.47978e+08ns,0.135616,AODV,50,10,10,14,5,3
40,10.1.1.47,10.1.1.7,45,41,91.1111,15.152,1894,+8.50338e+08ns,0.264889,AODV,50,10,10,14,5,3
41,10.1.1.8,10.1.1.36,22,18,81.8182,6.704,838,+2.76459e+09ns,0.175755,AODV,50,10,10,14,5,3
42,10.1.1.8,10.1.1.7,6,6,100,2.304,288,+1.12886e+09ns,0.143783,AODV,50,10,10,14,5,3
43,10.1.1.16,10.1.1.36,15,14,93.3333,4.8,600,+1.28132e+09ns,0.092977,AODV,50,10,10,14,5,3
44,10.1.1.16,10.1.1.7,53,50,94.3396,18.24,2280,+1.47925e+09ns,0.209683,AODV,50,10,10,14,5,3
45,10.1.1.28,10.1.1.36,14,14,100,5.248,656,+1.45911e+09ns,0.07585,AODV,50,10,10,14,5,3
46,10.1.1.28,10.1.1.7,47,47,100,17.664,2208,+1.59928e+09ns,0.223879,AODV,50,10,10,14,5,3
47,10.1.1.44,10.1.1.7,49,46,93.8776,16.864,2108,+5.96146e+08ns,0.19145,AODV,50,10,10,14,5,3
48,10.1.1.20,10.1.1.10,21,21,100,7.856,982,+9.21716e+08ns,0.104349,AODV,50,10,10,14,5,3
49,10.1.1.20,10.1.1.7,19,17,89.4737,6.112,764,+1.54244e+08ns,0.203948,AODV,50,10,10,14,5,3
50,10.1.1.39,10.1.1.10,25,0,0,0,0,+0ns,-0,AODV,50,10,10,14,5,3
51,10.1.1.39,10.1.1.7,27,25,92.5926,9.184,1148,+3.28551e+08ns,0.157678,AODV,50,10,10,14,5,3
52,10.1.1.18,10.1.1.7,15,14,93.3333,4.976,622,+4.13923e+08ns,0.174522,AODV,50,10,10,14,5,3
53,10.1.1.3,10.1.1.10,15,0,0,0,0,+0ns,-0,AODV,50,10,10,14,5,3
54,10.1.1.3,10.1.1.7,26,24,92.3077,8.88,1110,+5.98538e+08ns,0.112921,AODV,50,10,10,14,5,3
