Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,394,98.7469,289.984,36248,+7.21201e+09ns,2.90912,AODV,50,10,10,20.5,5,3
2,10.1.1.20,10.1.1.10,399,375,93.985,276,34500,+5.34274e+09ns,2.77148,AODV,50,10,10,20.5,5,3
3,10.1.1.11,10.1.1.1,399,213,53.3835,156.768,19596,+1.1318e+10ns,1.62452,AODV,50,10,10,20.5,5,3
4,10.1.1.21,10.1.1.11,29,28,96.5517,9.856,1232,+8.95552e+08ns,0.101869,AODV,50,10,10,20.5,5,3
5,10.1.1.21,10.1.1.1,2,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
6,10.1.1.45,10.1.1.11,20,20,100,7.552,944,+4.93559e+08ns,0.077921,AODV,50,10,10,20.5,5,3
7,10.1.1.45,10.1.1.1,2,2,100,0.768,96,+4.87416e+07ns,0.432722,AODV,50,10,10,20.5,5,3
8,10.1.1.19,10.1.1.11,17,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
9,10.1.1.19,10.1.1.1,2,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
10,10.1.1.5,10.1.1.11,21,21,100,7.872,984,+1.41496e+09ns,0.0984643,AODV,50,10,10,20.5,5,3
11,10.1.1.5,10.1.1.1,2,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
12,10.1.1.4,10.1.1.11,11,10,90.9091,3.568,446,+1.28066e+09ns,0.121089,AODV,50,10,10,20.5,5,3
13,10.1.1.4,10.1.1.1,13,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
14,10.1.1.33,10.1.1.11,17,17,100,6.24,780,+4.50625e+08ns,0.0644549,AODV,50,10,10,20.5,5,3
15,10.1.1.33,10.1.1.1,10,9,90,2.88,360,+4.18486e+08ns,0.0297607,AODV,50,10,10,20.5,5,3
16,10.1.1.30,10.1.1.11,31,30,96.7742,11.392,1424,+1.857e+09ns,0.117739,AODV,50,10,10,20.5,5,3
17,10.1.1.30,10.1.1.1,16,14,87.5,5.088,636,+1.065e+09ns,0.052577,AODV,50,10,10,20.5,5,3
18,10.1.1.31,10.1.1.11,8,8,100,2.944,368,+1.2573e+09ns,0.161282,AODV,50,10,10,20.5,5,3
19,10.1.1.31,10.1.1.1,21,21,100,7.488,936,+2.38975e+09ns,0.0773464,AODV,50,10,10,20.5,5,3
20,10.1.1.6,10.1.1.11,21,21,100,7.568,946,+8.15901e+08ns,0.0782199,AODV,50,10,10,20.5,5,3
21,10.1.1.6,10.1.1.1,7,7,100,2.688,336,+6.78112e+08ns,0.02778,AODV,50,10,10,20.5,5,3
22,10.1.1.18,10.1.1.11,7,6,85.7143,2.24,280,+2.45826e+09ns,0.123266,AODV,50,10,10,20.5,5,3
23,10.1.1.18,10.1.1.1,17,16,94.1176,5.568,696,+2.20431e+09ns,0.0629122,AODV,50,10,10,20.5,5,3
24,10.1.1.3,10.1.1.11,20,20,100,7.472,934,+1.07379e+09ns,0.0772022,AODV,50,10,10,20.5,5,3
25,10.1.1.3,10.1.1.1,37,35,94.5946,12.8,1600,+7.73397e+08ns,0.132283,AODV,50,10,10,20.5,5,3
26,10.1.1.20,10.1.1.11,12,12,100,4.48,560,+2.08868e+09ns,0.279786,AODV,50,10,10,20.5,5,3
27,10.1.1.20,10.1.1.1,20,19,95,7.216,902,+8.78807e+08ns,0.0746326,AODV,50,10,10,20.5,5,3
28,10.1.1.7,10.1.1.11,10,10,100,3.776,472,+1.40268e+08ns,0.0390241,AODV,50,10,10,20.5,5,3
29,10.1.1.7,10.1.1.1,5,5,100,1.856,232,+1.84364e+08ns,0.0191809,AODV,50,10,10,20.5,5,3
30,10.1.1.39,10.1.1.11,8,8,100,2.944,368,+2.68542e+09ns,0.0841166,AODV,50,10,10,20.5,5,3
31,10.1.1.39,10.1.1.1,13,12,92.3077,4.032,504,+5.72213e+08ns,0.0456435,AODV,50,10,10,20.5,5,3
32,10.1.1.44,10.1.1.11,34,33,97.0588,12.4,1550,+4.24404e+09ns,0.140035,AODV,50,10,10,20.5,5,3
33,10.1.1.44,10.1.1.1,27,27,100,9.728,1216,+2.01532e+09ns,0.480871,AODV,50,10,10,20.5,5,3
34,10.1.1.8,10.1.1.11,4,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
35,10.1.1.8,10.1.1.1,43,43,100,15.712,1964,+2.63712e+09ns,0.162497,AODV,50,10,10,20.5,5,3
36,10.1.1.16,10.1.1.11,11,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
37,10.1.1.16,10.1.1.1,15,15,100,5.472,684,+1.30163e+09ns,0.0565537,AODV,50,10,10,20.5,5,3
38,10.1.1.28,10.1.1.11,8,7,87.5,2.688,336,+4.7844e+09ns,0.0325787,AODV,50,10,10,20.5,5,3
39,10.1.1.28,10.1.1.1,18,18,100,6.336,792,+6.20204e+08ns,0.395916,AODV,50,10,10,20.5,5,3
40,10.1.1.47,10.1.1.11,7,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
41,10.1.1.47,10.1.1.1,19,18,94.7368,6.192,774,+1.6588e+09ns,0.063988,AODV,50,10,10,20.5,5,3
42,10.1.1.49,10.1.1.11,22,20,90.9091,7.184,898,+8.49467e+09ns,0.0742498,AODV,50,10,10,20.5,5,3
43,10.1.1.49,10.1.1.1,27,25,92.5926,9.456,1182,+1.27826e+09ns,0.0977214,AODV,50,10,10,20.5,5,3
44,10.1.1.10,10.1.1.11,4,4,100,1.536,192,+9.33525e+07ns,0.0158715,AODV,50,10,10,20.5,5,3
45,10.1.1.10,10.1.1.1,28,28,100,10.464,1308,+1.33824e+09ns,0.108123,AODV,50,10,10,20.5,5,3
46,10.1.1.32,10.1.1.43,8,7,87.5,2.544,318,+2.79714e+09ns,0.0315907,AODV,50,10,10,20.5,5,3
47,10.1.1.32,10.1.1.1,27,23,85.1852,7.536,942,+5.27689e+08ns,0.0756862,AODV,50,10,10,20.5,5,3
48,10.1.1.38,10.1.1.43,9,8,88.8889,2.784,348,+1.00928e+09ns,0.027961,AODV,50,10,10,20.5,5,3
49,10.1.1.38,10.1.1.1,20,19,95,6.432,804,+1.3622e+09ns,0.0664706,AODV,50,10,10,20.5,5,3
50,10.1.1.11,10.1.1.33,12,9,75,2.592,324,+5.68132e+08ns,0.0264326,AODV,50,10,10,20.5,5,3
51,10.1.1.11,10.1.1.45,9,8,88.8889,2.48,310,+1.89296e+09ns,0.0317962,AODV,50,10,10,20.5,5,3
52,10.1.1.11,10.1.1.7,22,8,36.3636,2.496,312,+9.96814e+08ns,0.0257903,AODV,50,10,10,20.5,5,3
53,10.1.1.43,10.1.1.38,10,4,40,1.248,156,+1.62675e+08ns,0.0125596,AODV,50,10,10,20.5,5,3
54,10.1.1.43,10.1.1.11,31,23,74.1935,8.768,1096,+1.82091e+09ns,0.0906016,AODV,50,10,10,20.5,5,3
55,10.1.1.11,10.1.1.10,11,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
56,10.1.1.11,10.1.1.3,18,14,77.7778,4.592,574,+1.13453e+09ns,0.0474512,AODV,50,10,10,20.5,5,3
57,10.1.1.11,10.1.1.44,17,15,88.2353,4.752,594,+1.3215e+09ns,0.0479578,AODV,50,10,10,20.5,5,3
58,10.1.1.11,10.1.1.21,10,9,90,3.024,378,+2.80918e+09ns,0.0312611,AODV,50,10,10,20.5,5,3
59,10.1.1.11,10.1.1.6,21,16,76.1905,5.424,678,+1.10572e+09ns,0.0560707,AODV,50,10,10,20.5,5,3
60,10.1.1.18,10.1.1.10,23,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
61,10.1.1.20,10.1.1.10,36,34,94.4444,12.64,1580,+1.38218e+09ns,0.160631,AODV,50,10,10,20.5,5,3
62,10.1.1.39,10.1.1.10,19,16,84.2105,5.648,706,+8.42597e+08ns,0.0669165,AODV,50,10,10,20.5,5,3
63,10.1.1.44,10.1.1.10,10,7,70,2.192,274,+2.84925e+08ns,0.0232074,AODV,50,10,10,20.5,5,3
64,10.1.1.8,10.1.1.10,19,17,89.4737,6.32,790,+1.18643e+09ns,0.0702394,AODV,50,10,10,20.5,5,3
65,10.1.1.16,10.1.1.10,32,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
66,10.1.1.28,10.1.1.10,11,7,63.6364,2.688,336,+1.0994e+09ns,0.030301,AODV,50,10,10,20.5,5,3
67,10.1.1.47,10.1.1.10,17,17,100,6.112,764,+7.09999e+08ns,0.0694746,AODV,50,10,10,20.5,5,3
68,10.1.1.49,10.1.1.10,21,20,95.2381,6.96,870,+1.76507e+09ns,0.0703473,AODV,50,10,10,20.5,5,3
69,10.1.1.32,10.1.1.6,18,18,100,6.624,828,+6.25192e+09ns,0.0684091,AODV,50,10,10,20.5,5,3
70,10.1.1.32,10.1.1.10,37,33,89.1892,12.096,1512,+4.1641e+09ns,0.134454,AODV,50,10,10,20.5,5,3
71,10.1.1.38,10.1.1.6,25,24,96,8,1000,+2.01027e+09ns,0.0826235,AODV,50,10,10,20.5,5,3
72,10.1.1.38,10.1.1.10,32,32,100,10.72,1340,+5.05678e+09ns,0.107694,AODV,50,10,10,20.5,5,3
73,10.1.1.29,10.1.1.6,17,17,100,6.032,754,+4.86215e+09ns,0.0622913,AODV,50,10,10,20.5,5,3
74,10.1.1.29,10.1.1.10,30,29,96.6667,10.576,1322,+1.4358e+09ns,0.117575,AODV,50,10,10,20.5,5,3
75,10.1.1.36,10.1.1.6,19,16,84.2105,6.144,768,+5.89647e+09ns,0.0694363,AODV,50,10,10,20.5,5,3
76,10.1.1.36,10.1.1.10,17,15,88.2353,5.456,682,+1.38764e+09ns,0.0676952,AODV,50,10,10,20.5,5,3
77,10.1.1.9,10.1.1.6,21,18,85.7143,6.48,810,+1.5103e+09ns,0.0669416,AODV,50,10,10,20.5,5,3
78,10.1.1.9,10.1.1.10,18,18,100,6.768,846,+2.24264e+09ns,0.076928,AODV,50,10,10,20.5,5,3
79,10.1.1.14,10.1.1.6,4,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
80,10.1.1.14,10.1.1.10,16,11,68.75,4.08,510,+2.68359e+09ns,0.214507,AODV,50,10,10,20.5,5,3
81,10.1.1.6,10.1.1.38,35,27,77.1429,8.8,1100,+7.1524e+09ns,0.088363,AODV,50,10,10,20.5,5,3
82,10.1.1.16,10.1.1.6,399,398,99.7494,292.928,36616,+2.36971e+09ns,2.94382,AODV,50,10,10,20.5,5,3
83,10.1.1.17,10.1.1.7,399,378,94.7368,278.208,34776,+1.3058e+10ns,2.79883,AODV,50,10,10,20.5,5,3
84,10.1.1.46,10.1.1.17,31,30,96.7742,10.896,1362,+1.43695e+09ns,0.112568,AODV,50,10,10,20.5,5,3
85,10.1.1.46,10.1.1.7,6,4,66.6667,1.536,192,+4.03181e+08ns,0.0196186,AODV,50,10,10,20.5,5,3
86,10.1.1.22,10.1.1.17,46,43,93.4783,15.328,1916,+5.70856e+09ns,0.154748,AODV,50,10,10,20.5,5,3
87,10.1.1.22,10.1.1.7,1,1,100,0.384,48,+1.00943e+09ns,0.380412,AODV,50,10,10,20.5,5,3
88,10.1.1.27,10.1.1.17,33,33,100,11.92,1490,+2.04709e+09ns,0.134604,AODV,50,10,10,20.5,5,3
89,10.1.1.27,10.1.1.7,11,11,100,4.16,520,+2.80103e+09ns,0.0531278,AODV,50,10,10,20.5,5,3
90,10.1.1.2,10.1.1.17,32,29,90.625,10.816,1352,+2.06636e+09ns,0.109163,AODV,50,10,10,20.5,5,3
91,10.1.1.2,10.1.1.7,1,1,100,0.384,48,+1.01675e+09ns,0.377676,AODV,50,10,10,20.5,5,3
92,10.1.1.37,10.1.1.17,33,31,93.9394,11.376,1422,+2.63343e+09ns,0.12534,AODV,50,10,10,20.5,5,3
93,10.1.1.37,10.1.1.7,3,3,100,0.864,108,+7.21737e+07ns,0.908693,AODV,50,10,10,20.5,5,3
94,10.1.1.25,10.1.1.17,33,32,96.9697,11.824,1478,+1.76457e+09ns,0.149072,AODV,50,10,10,20.5,5,3
95,10.1.1.25,10.1.1.7,1,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
96,10.1.1.1,10.1.1.17,46,43,93.4783,15.984,1998,+3.73858e+09ns,0.200621,AODV,50,10,10,20.5,5,3
97,10.1.1.1,10.1.1.7,2,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
98,10.1.1.26,10.1.1.17,52,36,69.2308,12.928,1616,+1.30497e+10ns,0.130297,AODV,50,10,10,20.5,5,3
99,10.1.1.26,10.1.1.7,15,0,0,0,0,+0ns,-0,AODV,50,10,10,20.5,5,3
100,10.1.1.14,10.1.1.17,35,34,97.1429,11.536,1442,+2.51959e+09ns,0.142811,AODV,50,10,10,20.5,5,3
101,10.1.1.14,10.1.1.7,7,7,100,2.4,300,+3.71516e+08ns,0.0734959,AODV,50,10,10,20.5,5,3
102,10.1.1.9,10.1.1.17,47,47,100,16.944,2118,+1.8979e+09ns,0.175175,AODV,50,10,10,20.5,5,3
103,10.1.1.9,10.1.1.7,21,20,95.2381,7.616,952,+1.95833e+09ns,0.0974813,AODV,50,10,10,20.5,5,3
104,10.1.1.36,10.1.1.17,11,11,100,3.888,486,+3.31507e+09ns,0.0829514,AODV,50,10,10,20.5,5,3
105,10.1.1.36,10.1.1.7,22,20,90.9091,7.536,942,+7.61821e+08ns,0.0850374,AODV,50,10,10,20.5,5,3
106,10.1.1.29,10.1.1.17,17,16,94.1176,5.216,652,+9.75327e+08ns,0.0660826,AODV,50,10,10,20.5,5,3
