Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,398,99.7494,292.928,36616,+3.32513e+09ns,2.94399,AODV,50,10,10,18,5,3
2,10.1.1.20,10.1.1.10,399,387,96.9925,284.832,35604,+4.71012e+09ns,2.86261,AODV,50,10,10,18,5,3
3,10.1.1.11,10.1.1.1,399,223,55.8897,164.128,20516,+7.94596e+09ns,1.68334,AODV,50,10,10,18,5,3
4,10.1.1.33,10.1.1.11,43,43,100,16.096,2012,+4.7875e+08ns,0.184428,AODV,50,10,10,18,5,3
5,10.1.1.33,10.1.1.1,4,0,0,0,0,+0ns,-0,AODV,50,10,10,18,5,3
6,10.1.1.30,10.1.1.11,28,0,0,0,0,+0ns,-0,AODV,50,10,10,18,5,3
7,10.1.1.30,10.1.1.1,2,2,100,0.768,96,+7.69036e+07ns,0.496329,AODV,50,10,10,18,5,3
8,10.1.1.31,10.1.1.11,5,5,100,1.856,232,+1.10066e+09ns,0.193025,AODV,50,10,10,18,5,3
9,10.1.1.31,10.1.1.1,33,33,100,12.112,1514,+2.24955e+09ns,0.127693,AODV,50,10,10,18,5,3
10,10.1.1.6,10.1.1.11,17,0,0,0,0,+0ns,-0,AODV,50,10,10,18,5,3
11,10.1.1.6,10.1.1.1,4,4,100,1.536,192,+1.87614e+08ns,0.0160507,AODV,50,10,10,18,5,3
12,10.1.1.18,10.1.1.11,2,2,100,0.768,96,+3.98338e+07ns,0.436397,AODV,50,10,10,18,5,3
13,10.1.1.18,10.1.1.1,32,0,0,0,0,+0ns,-0,AODV,50,10,10,18,5,3
14,10.1.1.3,10.1.1.11,2,2,100,0.768,96,+4.28534e+07ns,0.434857,AODV,50,10,10,18,5,3
15,10.1.1.3,10.1.1.1,16,16,100,5.712,714,+4.96938e+08ns,0.0604098,AODV,50,10,10,18,5,3
16,10.1.1.20,10.1.1.11,6,6,100,2.048,256,+1.06735e+09ns,0.585744,AODV,50,10,10,18,5,3
17,10.1.1.20,10.1.1.1,52,43,82.6923,16.224,2028,+2.79442e+09ns,0.169301,AODV,50,10,10,18,5,3
18,10.1.1.7,10.1.1.11,9,9,100,3.392,424,+1.15573e+09ns,0.0373244,AODV,50,10,10,18,5,3
19,10.1.1.7,10.1.1.1,2,0,0,0,0,+0ns,-0,AODV,50,10,10,18,5,3
20,10.1.1.39,10.1.1.11,4,4,100,1.392,174,+1.21171e+09ns,0.105559,AODV,50,10,10,18,5,3
21,10.1.1.39,10.1.1.1,31,0,0,0,0,+0ns,-0,AODV,50,10,10,18,5,3
