Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,372,93.2331,273.792,34224,+1.57187e+09ns,2.75087,AODV,50,10,10,8.5,5,3
2,10.1.1.48,10.1.1.15,3,3,100,1.152,144,+2.13335e+09ns,1.14807,AODV,50,10,10,8.5,5,3
3,10.1.1.48,10.1.1.5,19,0,0,0,0,+0ns,-0,AODV,50,10,10,8.5,5,3
4,10.1.1.21,10.1.1.15,1,0,0,0,0,+0ns,-0,AODV,50,10,10,8.5,5,3
5,10.1.1.21,10.1.1.5,5,5,100,1.856,232,+2.5646e+07ns,0.296504,AODV,50,10,10,8.5,5,3
6,10.1.1.20,10.1.1.10,399,292,73.183,214.912,26864,+4.1214e+08ns,2.21553,AODV,50,10,10,8.5,5,3
7,10.1.1.8,10.1.1.20,43,42,97.6744,15.712,1964,+1.54999e+08ns,0.167398,AODV,50,10,10,8.5,5,3
8,10.1.1.8,10.1.1.10,21,21,100,7.584,948,+6.97615e+07ns,0.114039,AODV,50,10,10,8.5,5,3
9,10.1.1.16,10.1.1.20,10,10,100,3.344,418,+3.18895e+07ns,0.0805006,AODV,50,10,10,8.5,5,3
10,10.1.1.16,10.1.1.10,64,62,96.875,23.392,2924,+1.18937e+09ns,0.234972,AODV,50,10,10,8.5,5,3
11,10.1.1.49,10.1.1.20,3,0,0,0,0,+0ns,-0,AODV,50,10,10,8.5,5,3
12,10.1.1.49,10.1.1.10,8,8,100,2.864,358,+4.17801e+07ns,0.453773,AODV,50,10,10,8.5,5,3
13,10.1.1.20,10.1.1.8,24,23,95.8333,8.208,1026,+1.41696e+08ns,0.111244,AODV,50,10,10,8.5,5,3
14,10.1.1.20,10.1.1.16,18,18,100,6.496,812,+3.61972e+07ns,0.155673,AODV,50,10,10,8.5,5,3
15,10.1.1.11,10.1.1.1,399,131,32.8321,96.416,12052,+5.11412e+10ns,0.968934,AODV,50,10,10,8.5,5,3
16,10.1.1.16,10.1.1.6,399,190,47.619,139.84,17480,+1.36727e+09ns,2.63845,AODV,50,10,10,8.5,5,3
17,10.1.1.17,10.1.1.7,399,164,41.1028,120.704,15088,+8.82258e+09ns,1.24434,AODV,50,10,10,8.5,5,3
18,10.1.1.18,10.1.1.8,399,398,99.7494,292.928,36616,+2.73762e+08ns,2.94399,AODV,50,10,10,8.5,5,3
19,10.1.1.14,10.1.1.4,398,225,56.5327,165.6,20700,+3.9242e+09ns,1.66848,AODV,50,10,10,8.5,5,3
20,10.1.1.21,10.1.1.43,19,17,89.4737,6.064,758,+5.63505e+07ns,0.0748359,AODV,50,10,10,8.5,5,3
21,10.1.1.45,10.1.1.43,14,14,100,5.12,640,+2.34123e+07ns,0.143071,AODV,50,10,10,8.5,5,3
