Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,78,19.5489,57.408,7176,+7.62438e+09ns,0.588788,AODV,50,50,10,7,5,3
2,10.1.1.20,10.1.1.10,399,174,43.609,128.064,16008,+1.90279e+10ns,1.51105,AODV,50,50,10,7,5,3
3,10.1.1.11,10.1.1.1,399,191,47.8697,140.576,17572,+2.35051e+10ns,1.47584,AODV,50,50,10,7,5,3
4,10.1.1.16,10.1.1.6,399,32,8.02005,23.552,2944,+3.44574e+08ns,3.03884,AODV,50,50,10,7,5,3
5,10.1.1.17,10.1.1.7,399,274,68.6717,201.664,25208,+2.23954e+10ns,2.02677,AODV,50,50,10,7,5,3
6,10.1.1.3,10.1.1.39,19,19,100,6.912,864,+4.59482e+07ns,0.0805445,AODV,50,50,10,7,5,3
7,10.1.1.3,10.1.1.7,4,4,100,1.536,192,+2.00217e+09ns,0.117848,AODV,50,50,10,7,5,3
8,10.1.1.39,10.1.1.3,31,31,100,11.616,1452,+4.61485e+07ns,0.137186,AODV,50,50,10,7,5,3
9,10.1.1.39,10.1.1.17,10,10,100,3.696,462,+4.12007e+07ns,0.107886,AODV,50,50,10,7,5,3
10,10.1.1.18,10.1.1.8,399,19,4.7619,13.984,1748,+3.08848e+09ns,0.140541,AODV,50,50,10,7,5,3
11,10.1.1.47,10.1.1.41,10,10,100,3.52,440,+1.43379e+09ns,0.107078,AODV,50,50,10,7,5,3
12,10.1.1.47,10.1.1.6,1,1,100,0.384,48,+1.09552e+06ns,350.518,AODV,50,50,10,7,5,3
13,10.1.1.6,10.1.1.10,2,1,50,0.384,48,+8.30724e+06ns,46.2248,AODV,50,50,10,7,5,3
14,10.1.1.38,10.1.1.10,6,5,83.3333,1.856,232,+2.16183e+07ns,0.0275598,AODV,50,50,10,7,5,3
15,10.1.1.38,10.1.1.6,4,4,100,1.536,192,+1.47713e+07ns,0.0948784,AODV,50,50,10,7,5,3
16,10.1.1.10,10.1.1.38,24,24,100,7.776,972,+3.70578e+07ns,0.10863,AODV,50,50,10,7,5,3
17,10.1.1.10,10.1.1.41,9,9,100,3.2,400,+1.82332e+07ns,0.119313,AODV,50,50,10,7,5,3
18,10.1.1.41,10.1.1.16,4,4,100,1.536,192,+2.08596e+07ns,1.02943,AODV,50,50,10,7,5,3
19,10.1.1.14,10.1.1.4,398,130,32.6633,95.68,11960,+5.40703e+09ns,0.964022,AODV,50,50,10,7,5,3
20,10.1.1.6,10.1.1.17,3,2,66.6667,0.768,96,+1.88832e+07ns,2.92664,AODV,50,50,10,7,5,3
21,10.1.1.6,10.1.1.4,5,5,100,1.92,240,+1.35489e+07ns,0.163254,AODV,50,50,10,7,5,3
22,10.1.1.46,10.1.1.17,3,3,100,1.088,136,+8.00588e+06ns,0.0331752,AODV,50,50,10,7,5,3
23,10.1.1.46,10.1.1.4,5,5,100,1.92,240,+2.00739e+09ns,0.0376163,AODV,50,50,10,7,5,3
24,10.1.1.38,10.1.1.1,5,5,100,1.856,232,+2.85106e+07ns,0.0258574,AODV,50,50,10,7,5,3
25,10.1.1.38,10.1.1.4,17,16,94.1176,5.808,726,+9.73777e+07ns,0.0943559,AODV,50,50,10,7,5,3
26,10.1.1.47,10.1.1.1,3,3,100,1.28,160,+7.03687e+08ns,0.1697,AODV,50,50,10,7,5,3
27,10.1.1.47,10.1.1.4,11,9,81.8182,3.456,432,+6.9033e+07ns,0.134157,AODV,50,50,10,7,5,3
28,10.1.1.17,10.1.1.46,1,1,100,0.24,30,+1.29944e+07ns,18.4695,AODV,50,50,10,7,5,3
29,10.1.1.17,10.1.1.14,14,14,100,5.184,648,+6.47598e+07ns,0.0838063,AODV,50,50,10,7,5,3
30,10.1.1.1,10.1.1.38,8,4,50,1.392,174,+8.26471e+06ns,0.0201404,AODV,50,50,10,7,5,3
31,10.1.1.1,10.1.1.17,7,6,85.7143,2.24,280,+1.47011e+07ns,1.76235,AODV,50,50,10,7,5,3
32,10.1.1.17,10.1.1.6,2,2,100,0.48,60,+1.37032e+07ns,1.9242,AODV,50,50,10,7,5,3
33,10.1.1.12,10.1.1.2,396,0,0,0,0,+0ns,-0,AODV,50,50,10,7,5,3
34,10.1.1.19,10.1.1.9,396,36,9.09091,26.496,3312,+1.81794e+09ns,0.268313,AODV,50,50,10,7,5,3
35,10.1.1.13,10.1.1.19,4,4,100,1.408,176,+8.02748e+06ns,0.24311,AODV,50,50,10,7,5,3
36,10.1.1.13,10.1.1.9,1,1,100,0.384,48,+1.00232e+09ns,0.383111,AODV,50,50,10,7,5,3
37,10.1.1.44,10.1.1.19,5,5,100,1.856,232,+1.14274e+07ns,0.321975,AODV,50,50,10,7,5,3
38,10.1.1.44,10.1.1.9,24,23,95.8333,8.624,1078,+1.3397e+08ns,0.0920065,AODV,50,50,10,7,5,3
39,10.1.1.20,10.1.1.19,6,3,50,1.152,144,+1.11078e+07ns,0.019292,AODV,50,50,10,7,5,3
40,10.1.1.20,10.1.1.9,7,1,14.2857,0.384,48,+1.70784e+07ns,0.00527828,AODV,50,50,10,7,5,3
41,10.1.1.19,10.1.1.13,2,2,100,0.48,60,+7.44878e+06ns,0.0831952,AODV,50,50,10,7,5,3
42,10.1.1.19,10.1.1.20,5,5,100,1.632,204,+1.91849e+07ns,0.0264431,AODV,50,50,10,7,5,3
43,10.1.1.19,10.1.1.44,3,3,100,0.72,90,+1.80386e+07ns,0.124932,AODV,50,50,10,7,5,3
44,10.1.1.13,10.1.1.3,396,114,28.7879,83.904,10488,+2.87485e+09ns,0.860546,AODV,50,50,10,7,5,3
45,10.1.1.4,10.1.1.41,4,4,100,1.472,184,+1.81794e+07ns,0.0735278,AODV,50,50,10,7,5,3
46,10.1.1.4,10.1.1.10,9,9,100,3.392,424,+2.51298e+07ns,0.0836334,AODV,50,50,10,7,5,3
47,10.1.1.47,10.1.1.10,5,5,100,1.776,222,+3.02448e+07ns,0.0298543,AODV,50,50,10,7,5,3
48,10.1.1.41,10.1.1.37,3,3,100,1.152,144,+1.93043e+07ns,2.98079,AODV,50,50,10,7,5,3
49,10.1.1.41,10.1.1.4,8,8,100,2.784,348,+2.1225e+07ns,0.109411,AODV,50,50,10,7,5,3
50,10.1.1.37,10.1.1.30,7,7,100,2.624,328,+2.4296e+07ns,0.0317966,AODV,50,50,10,7,5,3
51,10.1.1.30,10.1.1.32,11,11,100,4.032,504,+1.0038e+08ns,0.394628,AODV,50,50,10,7,5,3
52,10.1.1.32,10.1.1.12,6,6,100,2.24,280,+1.78792e+08ns,0.0618693,AODV,50,50,10,7,5,3
53,10.1.1.12,10.1.1.45,5,5,100,1.92,240,+2.18171e+07ns,0.499659,AODV,50,50,10,7,5,3
54,10.1.1.45,10.1.1.20,20,20,100,7.424,928,+1.87518e+07ns,0.114584,AODV,50,50,10,7,5,3
55,10.1.1.1,10.1.1.47,1,1,100,0.24,30,+1.19003e+07ns,20.1675,AODV,50,50,10,7,5,3
56,10.1.1.41,10.1.1.47,7,7,100,2.256,282,+2.49395e+07ns,0.0731719,AODV,50,50,10,7,5,3
57,10.1.1.8,10.1.1.11,12,12,100,4.736,592,+7.81836e+06ns,0.458759,AODV,50,50,10,7,5,3
58,10.1.1.11,10.1.1.45,23,23,100,8.24,1030,+6.49444e+07ns,0.14176,AODV,50,50,10,7,5,3
59,10.1.1.20,10.1.1.24,2,2,100,1.024,128,+4.98628e+07ns,1.68904,AODV,50,50,10,7,5,3
60,10.1.1.24,10.1.1.18,3,3,100,1.28,160,+9.73584e+06ns,0.0190353,AODV,50,50,10,7,5,3
61,10.1.1.45,10.1.1.11,48,48,100,18.112,2264,+7.40923e+07ns,0.297878,AODV,50,50,10,7,5,3
62,10.1.1.11,10.1.1.8,3,3,100,1.152,144,+1.73329e+06ns,0.279647,AODV,50,50,10,7,5,3
63,10.1.1.41,10.1.1.10,16,16,100,6.32,790,+3.32314e+07ns,0.127981,AODV,50,50,10,7,5,3
64,10.1.1.4,10.1.1.16,3,3,100,1.152,144,+1.31762e+07ns,0.0234454,AODV,50,50,10,7,5,3
65,10.1.1.4,10.1.1.6,1,1,100,0.384,48,+1.00178e+07ns,38.3317,AODV,50,50,10,7,5,3
66,10.1.1.10,10.1.1.6,1,1,100,0.384,48,+517196ns,742.465,AODV,50,50,10,7,5,3
67,10.1.1.16,10.1.1.4,22,6,27.2727,2.016,252,+3.76919e+06ns,0.0430093,AODV,50,50,10,7,5,3
68,10.1.1.47,10.1.1.38,32,32,100,12.032,1504,+1.04661e+08ns,0.250175,AODV,50,50,10,7,5,3
69,10.1.1.4,10.1.1.38,7,7,100,2.48,310,+2.19839e+07ns,0.0409779,AODV,50,50,10,7,5,3
70,10.1.1.3,10.1.1.14,7,7,100,2.56,320,+2.67188e+07ns,0.0295045,AODV,50,50,10,7,5,3
71,10.1.1.3,10.1.1.5,26,23,88.4615,8.816,1102,+5.99614e+08ns,0.145649,AODV,50,50,10,7,5,3
72,10.1.1.14,10.1.1.3,3,0,0,0,0,+0ns,-0,AODV,50,50,10,7,5,3
73,10.1.1.14,10.1.1.17,2,2,100,0.768,96,+1.20139e+06ns,0.383862,AODV,50,50,10,7,5,3
74,10.1.1.17,10.1.1.42,8,8,100,2.944,368,+1.13076e+07ns,0.0635725,AODV,50,50,10,7,5,3
