Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,356,89.2231,262.016,32752,+9.07823e+09ns,2.63332,AODV,50,50,10,19.5,5,3
2,10.1.1.23,10.1.1.15,36,30,83.3333,11.456,1432,+5.09747e+09ns,0.128372,AODV,50,50,10,19.5,5,3
3,10.1.1.23,10.1.1.5,4,0,0,0,0,+0ns,-0,AODV,50,50,10,19.5,5,3
4,10.1.1.34,10.1.1.15,11,11,100,3.808,476,+1.97563e+09ns,0.0426532,AODV,50,50,10,19.5,5,3
5,10.1.1.34,10.1.1.5,28,27,96.4286,9.648,1206,+6.33858e+09ns,0.109255,AODV,50,50,10,19.5,5,3
6,10.1.1.22,10.1.1.15,52,46,88.4615,17.264,2158,+4.0694e+09ns,0.193506,AODV,50,50,10,19.5,5,3
7,10.1.1.22,10.1.1.5,10,0,0,0,0,+0ns,-0,AODV,50,50,10,19.5,5,3
8,10.1.1.10,10.1.1.15,16,15,93.75,5.488,686,+5.91788e+08ns,0.0615254,AODV,50,50,10,19.5,5,3
9,10.1.1.10,10.1.1.5,18,18,100,6.336,792,+1.01892e+09ns,0.107313,AODV,50,50,10,19.5,5,3
10,10.1.1.4,10.1.1.15,17,17,100,6.208,776,+1.90043e+09ns,0.0695822,AODV,50,50,10,19.5,5,3
11,10.1.1.4,10.1.1.5,27,26,96.2963,9.856,1232,+2.38559e+09ns,0.157608,AODV,50,50,10,19.5,5,3
12,10.1.1.43,10.1.1.15,31,23,74.1935,7.92,990,+2.00737e+09ns,0.0888607,AODV,50,50,10,19.5,5,3
13,10.1.1.43,10.1.1.5,13,0,0,0,0,+0ns,-0,AODV,50,50,10,19.5,5,3
14,10.1.1.47,10.1.1.15,24,20,83.3333,7.056,882,+3.22183e+09ns,0.0725665,AODV,50,50,10,19.5,5,3
15,10.1.1.47,10.1.1.5,16,16,100,5.856,732,+3.09158e+09ns,0.066018,AODV,50,50,10,19.5,5,3
16,10.1.1.6,10.1.1.15,20,19,95,6.896,862,+5.98983e+09ns,0.0708482,AODV,50,50,10,19.5,5,3
17,10.1.1.6,10.1.1.5,5,0,0,0,0,+0ns,-0,AODV,50,50,10,19.5,5,3
18,10.1.1.38,10.1.1.15,31,29,93.5484,10.432,1304,+1.36751e+09ns,0.117023,AODV,50,50,10,19.5,5,3
19,10.1.1.38,10.1.1.5,9,9,100,3.312,414,+9.11295e+08ns,0.0373833,AODV,50,50,10,19.5,5,3
20,10.1.1.20,10.1.1.10,399,326,81.7043,239.936,29992,+9.06966e+09ns,2.41141,AODV,50,50,10,19.5,5,3
21,10.1.1.15,10.1.1.4,14,0,0,0,0,+0ns,-0,AODV,50,50,10,19.5,5,3
22,10.1.1.28,10.1.1.50,11,11,100,4.016,502,+4.21452e+08ns,0.0525385,AODV,50,50,10,19.5,5,3
23,10.1.1.28,10.1.1.10,39,37,94.8718,12.928,1616,+2.55118e+09ns,0.133549,AODV,50,50,10,19.5,5,3
24,10.1.1.33,10.1.1.50,27,26,96.2963,8.88,1110,+4.31451e+09ns,0.1162,AODV,50,50,10,19.5,5,3
25,10.1.1.33,10.1.1.10,28,28,100,9.6,1200,+1.36875e+09ns,0.116331,AODV,50,50,10,19.5,5,3
26,10.1.1.48,10.1.1.50,14,14,100,5.024,628,+4.77261e+08ns,0.0657393,AODV,50,50,10,19.5,5,3
27,10.1.1.48,10.1.1.10,6,6,100,2.304,288,+1.68041e+08ns,0.0279303,AODV,50,50,10,19.5,5,3
28,10.1.1.10,10.1.1.50,14,13,92.8571,4.992,624,+9.34459e+08ns,0.0652246,AODV,50,50,10,19.5,5,3
29,10.1.1.4,10.1.1.50,9,9,100,3.392,424,+7.53657e+09ns,0.044381,AODV,50,50,10,19.5,5,3
30,10.1.1.4,10.1.1.10,32,32,100,11.712,1464,+2.68466e+09ns,0.141814,AODV,50,50,10,19.5,5,3
31,10.1.1.47,10.1.1.50,7,7,100,2.544,318,+4.26969e+08ns,0.0455147,AODV,50,50,10,19.5,5,3
32,10.1.1.47,10.1.1.10,26,26,100,9.92,1240,+7.15131e+08ns,0.163055,AODV,50,50,10,19.5,5,3
33,10.1.1.6,10.1.1.50,8,8,100,2.928,366,+9.43192e+08ns,0.0413922,AODV,50,50,10,19.5,5,3
34,10.1.1.6,10.1.1.10,15,13,86.6667,4.688,586,+1.16413e+09ns,0.0479478,AODV,50,50,10,19.5,5,3
35,10.1.1.38,10.1.1.50,12,12,100,4.112,514,+9.48518e+08ns,0.0537059,AODV,50,50,10,19.5,5,3
36,10.1.1.38,10.1.1.10,19,19,100,6.864,858,+1.39398e+09ns,0.0832301,AODV,50,50,10,19.5,5,3
37,10.1.1.46,10.1.1.32,5,5,100,1.632,204,+1.18949e+08ns,0.0216118,AODV,50,50,10,19.5,5,3
38,10.1.1.46,10.1.1.10,23,22,95.6522,7.808,976,+5.8226e+08ns,0.108537,AODV,50,50,10,19.5,5,3
39,10.1.1.11,10.1.1.1,399,383,95.99,281.888,35236,+1.479e+10ns,2.83304,AODV,50,50,10,19.5,5,3
40,10.1.1.39,10.1.1.37,12,12,100,4.112,514,+3.10132e+09ns,0.0658482,AODV,50,50,10,19.5,5,3
41,10.1.1.39,10.1.1.10,26,26,100,9.408,1176,+1.20529e+09ns,0.113797,AODV,50,50,10,19.5,5,3
42,10.1.1.15,10.1.1.10,9,7,77.7778,1.968,246,+6.1856e+08ns,0.0222358,AODV,50,50,10,19.5,5,3
43,10.1.1.15,10.1.1.38,28,25,89.2857,8.096,1012,+3.95289e+09ns,0.0913372,AODV,50,50,10,19.5,5,3
