Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,279,69.9248,205.344,25668,+7.58169e+09ns,2.06359,AODV,50,50,10,20.5,5,3
2,10.1.1.28,10.1.1.15,11,11,100,3.936,492,+1.12324e+09ns,0.0399801,AODV,50,50,10,20.5,5,3
3,10.1.1.28,10.1.1.5,23,23,100,8.192,1024,+8.11944e+08ns,0.0836655,AODV,50,50,10,20.5,5,3
4,10.1.1.23,10.1.1.15,16,15,93.75,5.488,686,+2.09065e+09ns,0.0688025,AODV,50,50,10,20.5,5,3
5,10.1.1.23,10.1.1.5,6,0,0,0,0,+0ns,-0,AODV,50,50,10,20.5,5,3
6,10.1.1.37,10.1.1.15,22,22,100,7.888,986,+1.67487e+09ns,0.0800963,AODV,50,50,10,20.5,5,3
7,10.1.1.37,10.1.1.5,15,0,0,0,0,+0ns,-0,AODV,50,50,10,20.5,5,3
8,10.1.1.48,10.1.1.15,20,20,100,7.616,952,+1.50287e+09ns,0.0955944,AODV,50,50,10,20.5,5,3
9,10.1.1.48,10.1.1.5,6,5,83.3333,1.92,240,+1.25315e+08ns,0.0230584,AODV,50,50,10,20.5,5,3
10,10.1.1.26,10.1.1.15,13,13,100,4.72,590,+1.22271e+09ns,0.0688394,AODV,50,50,10,20.5,5,3
11,10.1.1.26,10.1.1.5,11,0,0,0,0,+0ns,-0,AODV,50,50,10,20.5,5,3
12,10.1.1.33,10.1.1.15,18,17,94.4444,6.176,772,+5.91516e+09ns,0.0822138,AODV,50,50,10,20.5,5,3
13,10.1.1.33,10.1.1.5,14,0,0,0,0,+0ns,-0,AODV,50,50,10,20.5,5,3
14,10.1.1.41,10.1.1.15,4,4,100,1.472,184,+1.13987e+09ns,0.716427,AODV,50,50,10,20.5,5,3
15,10.1.1.41,10.1.1.5,15,0,0,0,0,+0ns,-0,AODV,50,50,10,20.5,5,3
16,10.1.1.34,10.1.1.15,11,9,81.8182,3.392,424,+4.56297e+09ns,0.0492382,AODV,50,50,10,20.5,5,3
17,10.1.1.34,10.1.1.5,26,0,0,0,0,+0ns,-0,AODV,50,50,10,20.5,5,3
18,10.1.1.22,10.1.1.15,18,17,94.4444,5.824,728,+1.91631e+09ns,0.0831432,AODV,50,50,10,20.5,5,3
19,10.1.1.22,10.1.1.5,5,0,0,0,0,+0ns,-0,AODV,50,50,10,20.5,5,3
20,10.1.1.10,10.1.1.15,23,21,91.3043,7.712,964,+1.55925e+09ns,0.0895498,AODV,50,50,10,20.5,5,3
21,10.1.1.10,10.1.1.5,11,11,100,4.224,528,+1.42716e+09ns,0.0431261,AODV,50,50,10,20.5,5,3
22,10.1.1.4,10.1.1.15,9,8,88.8889,3.008,376,+5.37076e+09ns,0.0377493,AODV,50,50,10,20.5,5,3
