Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,17,4.26065,12.512,1564,+5.5125e+09ns,1.07907,AODV,50,50,10,9,5,3
2,10.1.1.20,10.1.1.10,399,162,40.6015,119.232,14904,+1.23412e+10ns,1.22896,AODV,50,50,10,9,5,3
3,10.1.1.11,10.1.1.1,399,220,55.1378,161.92,20240,+2.43362e+10ns,1.62631,AODV,50,50,10,9,5,3
4,10.1.1.16,10.1.1.6,399,187,46.8672,137.632,17204,+4.38801e+09ns,1.73116,AODV,50,50,10,9,5,3
5,10.1.1.17,10.1.1.7,399,395,98.9975,290.72,36340,+6.95756e+08ns,2.9218,AODV,50,50,10,9,5,3
6,10.1.1.3,10.1.1.39,26,26,100,9.408,1176,+1.54138e+08ns,0.0948849,AODV,50,50,10,9,5,3
7,10.1.1.3,10.1.1.7,9,9,100,3.312,414,+1.12218e+07ns,0.52992,AODV,50,50,10,9,5,3
8,10.1.1.21,10.1.1.39,13,0,0,0,0,+0ns,-0,AODV,50,50,10,9,5,3
9,10.1.1.21,10.1.1.7,19,19,100,7.296,912,+3.20789e+07ns,0.1667,AODV,50,50,10,9,5,3
10,10.1.1.39,10.1.1.3,60,59,98.3333,21.952,2744,+2.76341e+08ns,0.221399,AODV,50,50,10,9,5,3
11,10.1.1.39,10.1.1.17,11,10,90.9091,3.568,446,+1.38699e+07ns,0.158447,AODV,50,50,10,9,5,3
12,10.1.1.18,10.1.1.8,399,102,25.5639,75.072,9384,+1.12106e+10ns,0.75449,AODV,50,50,10,9,5,3
13,10.1.1.13,10.1.1.19,4,4,100,1.472,184,+1.10553e+07ns,0.227712,AODV,50,50,10,9,5,3
14,10.1.1.13,10.1.1.8,12,12,100,4.112,514,+5.77971e+07ns,0.117489,AODV,50,50,10,9,5,3
15,10.1.1.44,10.1.1.19,6,0,0,0,0,+0ns,-0,AODV,50,50,10,9,5,3
16,10.1.1.44,10.1.1.8,7,6,85.7143,2.304,288,+4.20118e+07ns,0.0816365,AODV,50,50,10,9,5,3
17,10.1.1.11,10.1.1.19,6,6,100,2.176,272,+1.23507e+07ns,0.160772,AODV,50,50,10,9,5,3
18,10.1.1.11,10.1.1.8,6,6,100,2.24,280,+1.48352e+07ns,0.141352,AODV,50,50,10,9,5,3
19,10.1.1.12,10.1.1.19,6,6,100,2.176,272,+3.11387e+07ns,0.337422,AODV,50,50,10,9,5,3
20,10.1.1.12,10.1.1.8,15,15,100,5.872,734,+4.75395e+07ns,0.162736,AODV,50,50,10,9,5,3
21,10.1.1.19,10.1.1.11,18,18,100,6.64,830,+7.42907e+07ns,0.470705,AODV,50,50,10,9,5,3
22,10.1.1.19,10.1.1.18,3,3,100,1.152,144,+4.3554e+07ns,50.6131,AODV,50,50,10,9,5,3
23,10.1.1.9,10.1.1.45,9,0,0,0,0,+0ns,-0,AODV,50,50,10,9,5,3
24,10.1.1.9,10.1.1.8,9,8,88.8889,3.008,376,+1.01405e+09ns,0.112712,AODV,50,50,10,9,5,3
25,10.1.1.31,10.1.1.45,7,0,0,0,0,+0ns,-0,AODV,50,50,10,9,5,3
26,10.1.1.31,10.1.1.8,25,22,88,7.888,986,+6.98827e+07ns,0.0995988,AODV,50,50,10,9,5,3
27,10.1.1.19,10.1.1.13,3,3,100,0.864,108,+2.16869e+07ns,0.142317,AODV,50,50,10,9,5,3
28,10.1.1.19,10.1.1.12,7,7,100,2.4,300,+1.55846e+07ns,0.300517,AODV,50,50,10,9,5,3
29,10.1.1.4,10.1.1.23,5,5,100,1.92,240,+3.25421e+07ns,0.0201195,AODV,50,50,10,9,5,3
30,10.1.1.4,10.1.1.6,7,7,100,2.688,336,+8.56493e+07ns,0.0336735,AODV,50,50,10,9,5,3
31,10.1.1.10,10.1.1.23,14,14,100,5.232,654,+1.31542e+08ns,0.163055,AODV,50,50,10,9,5,3
32,10.1.1.10,10.1.1.6,2,2,100,0.768,96,+1.51244e+07ns,0.994195,AODV,50,50,10,9,5,3
33,10.1.1.43,10.1.1.28,6,6,100,2.096,262,+3.05784e+07ns,0.021574,AODV,50,50,10,9,5,3
34,10.1.1.43,10.1.1.6,2,2,100,0.768,96,+1.23964e+09ns,0.762873,AODV,50,50,10,9,5,3
35,10.1.1.47,10.1.1.41,8,8,100,2.928,366,+3.28434e+09ns,0.0784238,AODV,50,50,10,9,5,3
36,10.1.1.47,10.1.1.6,15,15,100,5.424,678,+8.11942e+07ns,0.274553,AODV,50,50,10,9,5,3
37,10.1.1.23,10.1.1.4,9,9,100,2.96,370,+7.11944e+07ns,0.0377899,AODV,50,50,10,9,5,3
