Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.20,10.1.1.10,398,155,38.9447,114.08,14260,+1.26928e+10ns,1.14653,OLSR,50,70,10,10,5,3
2,10.1.1.11,10.1.1.1,366,66,18.0328,48.576,6072,+9.78381e+07ns,0.535271,OLSR,50,70,10,10,5,3
3,10.1.1.16,10.1.1.6,201,26,12.9353,19.136,2392,+3.79251e+07ns,0.204662,OLSR,50,70,10,10,5,3
4,10.1.1.17,10.1.1.7,377,222,58.8859,163.392,20424,+3.90432e+08ns,2.05524,OLSR,50,70,10,10,5,3
5,10.1.1.18,10.1.1.8,358,255,71.2291,187.68,23460,+2.40915e+09ns,1.98602,OLSR,50,70,10,10,5,3
6,10.1.1.14,10.1.1.4,315,152,48.254,111.872,13984,+1.66135e+08ns,1.12716,OLSR,50,70,10,10,5,3
7,10.1.1.19,10.1.1.9,331,136,41.0876,100.096,12512,+9.98274e+07ns,1.22068,OLSR,50,70,10,10,5,3
8,10.1.1.13,10.1.1.3,221,66,29.8643,48.576,6072,+1.14531e+08ns,1.90492,OLSR,50,70,10,10,5,3
9,10.1.1.15,10.1.1.5,282,164,58.156,120.704,15088,+1.33539e+08ns,1.64783,OLSR,50,70,10,10,5,3
10,10.1.1.12,10.1.1.2,47,0,0,0,0,+0ns,-0,OLSR,50,70,10,10,5,3
