Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,356,89.2231,262.016,32752,+1.41008e+09ns,2.63332,OLSR,50,70,10,16,5,3
2,10.1.1.20,10.1.1.10,399,342,85.7143,251.712,31464,+2.07661e+08ns,2.52976,OLSR,50,70,10,16,5,3
3,10.1.1.11,10.1.1.1,399,297,74.4361,218.592,27324,+4.34374e+08ns,2.30703,OLSR,50,70,10,16,5,3
4,10.1.1.16,10.1.1.6,321,175,54.5171,128.8,16100,+3.34409e+08ns,1.34516,OLSR,50,70,10,16,5,3
5,10.1.1.17,10.1.1.7,399,362,90.7268,266.432,33304,+2.49848e+08ns,2.67768,OLSR,50,70,10,16,5,3
6,10.1.1.18,10.1.1.8,399,399,100,293.664,36708,+1.44513e+08ns,2.95139,OLSR,50,70,10,16,5,3
7,10.1.1.14,10.1.1.4,398,338,84.9246,248.768,31096,+3.96521e+09ns,2.50647,OLSR,50,70,10,16,5,3
8,10.1.1.12,10.1.1.2,240,54,22.5,39.744,4968,+3.04798e+08ns,0.455434,OLSR,50,70,10,16,5,3
9,10.1.1.19,10.1.1.9,396,343,86.6162,252.448,31556,+2.49271e+09ns,2.55641,OLSR,50,70,10,16,5,3
10,10.1.1.13,10.1.1.3,396,258,65.1515,189.888,23736,+1.4442e+09ns,1.9229,OLSR,50,70,10,16,5,3
