Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,399,100,293.664,36708,+1.71898e+08ns,2.95139,OLSR,50,70,10,21,5,3
2,10.1.1.20,10.1.1.10,399,399,100,293.664,36708,+1.45785e+08ns,2.95139,OLSR,50,70,10,21,5,3
3,10.1.1.11,10.1.1.1,399,399,100,293.664,36708,+1.42939e+08ns,2.95139,OLSR,50,70,10,21,5,3
4,10.1.1.16,10.1.1.6,399,331,82.9574,243.616,30452,+2.65237e+09ns,2.44839,OLSR,50,70,10,21,5,3
5,10.1.1.17,10.1.1.7,399,399,100,293.664,36708,+1.49446e+08ns,2.95139,OLSR,50,70,10,21,5,3
6,10.1.1.18,10.1.1.8,399,399,100,293.664,36708,+1.45947e+08ns,2.95139,OLSR,50,70,10,21,5,3
7,10.1.1.14,10.1.1.4,398,16,4.0201,11.776,1472,+3.25205e+07ns,2.24267,OLSR,50,70,10,21,5,3
8,10.1.1.12,10.1.1.2,396,396,100,291.456,36432,+6.71836e+08ns,2.95143,OLSR,50,70,10,21,5,3
9,10.1.1.19,10.1.1.9,396,396,100,291.456,36432,+1.41258e+08ns,2.95144,OLSR,50,70,10,21,5,3
10,10.1.1.13,10.1.1.3,396,392,98.9899,288.512,36064,+4.04799e+08ns,2.92163,OLSR,50,70,10,21,5,3
