Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,399,100,293.664,36708,+1.10086e+09ns,2.95139,OLSR,50,70,10,19,5,3
2,10.1.1.20,10.1.1.10,399,399,100,293.664,36708,+1.56135e+08ns,2.95139,OLSR,50,70,10,19,5,3
3,10.1.1.11,10.1.1.1,399,384,96.2406,282.624,35328,+1.45118e+08ns,2.86927,OLSR,50,70,10,19,5,3
4,10.1.1.16,10.1.1.6,399,290,72.6817,213.44,26680,+4.25634e+09ns,2.18352,OLSR,50,70,10,19,5,3
5,10.1.1.17,10.1.1.7,399,379,94.9875,278.944,34868,+1.66966e+08ns,2.80345,OLSR,50,70,10,19,5,3
6,10.1.1.18,10.1.1.8,399,399,100,293.664,36708,+1.4442e+08ns,2.95139,OLSR,50,70,10,19,5,3
7,10.1.1.14,10.1.1.4,398,375,94.2211,276,34500,+2.75618e+08ns,2.78085,OLSR,50,70,10,19,5,3
8,10.1.1.12,10.1.1.2,396,194,48.9899,142.784,17848,+3.81149e+08ns,1.49511,OLSR,50,70,10,19,5,3
9,10.1.1.19,10.1.1.9,396,378,95.4545,278.208,34776,+3.09499e+08ns,2.81729,OLSR,50,70,10,19,5,3
10,10.1.1.13,10.1.1.3,396,362,91.4141,266.432,33304,+4.72846e+08ns,2.69802,OLSR,50,70,10,19,5,3
