Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.20,10.1.1.10,399,219,54.8872,161.184,20148,+2.45775e+09ns,1.61993,OLSR,50,70,10,11.5,5,3
2,10.1.1.11,10.1.1.1,397,89,22.4181,65.504,8188,+1.44457e+08ns,0.715888,OLSR,50,70,10,11.5,5,3
3,10.1.1.16,10.1.1.6,263,52,19.7719,38.272,4784,+1.16446e+08ns,0.407147,OLSR,50,70,10,11.5,5,3
4,10.1.1.17,10.1.1.7,371,243,65.4987,178.848,22356,+1.86877e+09ns,2.22863,OLSR,50,70,10,11.5,5,3
5,10.1.1.18,10.1.1.8,383,305,79.6345,224.48,28060,+5.44541e+09ns,2.33833,OLSR,50,70,10,11.5,5,3
6,10.1.1.14,10.1.1.4,398,161,40.4523,118.496,14812,+2.46667e+09ns,1.1939,OLSR,50,70,10,11.5,5,3
7,10.1.1.19,10.1.1.9,353,190,53.8244,139.84,17480,+1.12609e+10ns,1.70018,OLSR,50,70,10,11.5,5,3
8,10.1.1.13,10.1.1.3,337,90,26.7062,66.24,8280,+1.92501e+09ns,1.55785,OLSR,50,70,10,11.5,5,3
9,10.1.1.15,10.1.1.5,376,212,56.383,156.032,19504,+1.79045e+08ns,1.66434,OLSR,50,70,10,11.5,5,3
10,10.1.1.12,10.1.1.2,108,0,0,0,0,+0ns,-0,OLSR,50,70,10,11.5,5,3
