Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.14,10.1.1.4,360,134,37.2222,98.624,12328,+7.77629e+07ns,1.79313,OLSR,40,25,10,7.5,34,3
2,10.1.1.13,10.1.1.3,259,134,51.7375,98.624,12328,+5.42803e+09ns,0.993684,OLSR,40,25,10,7.5,34,3
3,10.1.1.20,10.1.1.10,156,3,1.92308,2.208,276,+1.19077e+07ns,4.40819,OLSR,40,25,10,7.5,34,3
4,10.1.1.19,10.1.1.9,397,369,92.9471,271.584,33948,+1.6744e+08ns,2.92812,OLSR,40,25,10,7.5,34,3
5,10.1.1.15,10.1.1.5,397,397,100,292.192,36524,+1.38813e+08ns,2.95142,OLSR,40,25,10,7.5,34,3
6,10.1.1.11,10.1.1.1,275,98,35.6364,72.128,9016,+1.38491e+08ns,0.7304,OLSR,40,25,10,7.5,34,3
7,10.1.1.16,10.1.1.6,232,129,55.6034,94.944,11868,+1.86459e+08ns,1.0292,OLSR,40,25,10,7.5,34,3
8,10.1.1.17,10.1.1.7,302,247,81.7881,181.792,22724,+2.23768e+08ns,2.41583,OLSR,40,25,10,7.5,34,3
9,10.1.1.12,10.1.1.2,94,15,15.9574,11.04,1380,+5.78917e+07ns,0.261286,OLSR,40,25,10,7.5,34,3
10,10.1.1.18,10.1.1.8,177,100,56.4972,73.6,9200,+3.37642e+08ns,1.91164,OLSR,40,25,10,7.5,34,3
