Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.20,10.1.1.10,168,1,0.595238,0.736,92,+1.1116e+07ns,66.2108,OLSR,40,25,10,7.5,15,3
2,10.1.1.19,10.1.1.9,397,372,93.7028,273.792,34224,+2.20104e+08ns,2.95192,OLSR,40,25,10,7.5,15,3
3,10.1.1.14,10.1.1.4,361,131,36.2881,96.416,12052,+8.47153e+07ns,1.76907,OLSR,40,25,10,7.5,15,3
4,10.1.1.15,10.1.1.5,397,397,100,292.192,36524,+1.43423e+08ns,2.95142,OLSR,40,25,10,7.5,15,3
5,10.1.1.13,10.1.1.3,236,134,56.7797,98.624,12328,+1.50663e+08ns,0.998715,OLSR,40,25,10,7.5,15,3
6,10.1.1.11,10.1.1.1,308,97,31.4935,71.392,8924,+9.8224e+07ns,0.722946,OLSR,40,25,10,7.5,15,3
7,10.1.1.16,10.1.1.6,240,122,50.8333,89.792,11224,+1.47714e+08ns,0.978656,OLSR,40,25,10,7.5,15,3
8,10.1.1.17,10.1.1.7,319,244,76.489,179.584,22448,+2.40897e+08ns,2.25891,OLSR,40,25,10,7.5,15,3
9,10.1.1.18,10.1.1.8,157,82,52.2293,60.352,7544,+7.23413e+09ns,1.81505,OLSR,40,25,10,7.5,15,3
10,10.1.1.12,10.1.1.2,151,16,10.596,11.776,1472,+5.48237e+07ns,0.36231,OLSR,40,25,10,7.5,15,3
