Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.19,10.1.1.9,398,373,93.7186,274.528,34316,+1.55753e+08ns,2.9519,OLSR,40,25,10,7.5,17,3
2,10.1.1.15,10.1.1.5,397,397,100,292.192,36524,+1.36895e+08ns,2.95142,OLSR,40,25,10,7.5,17,3
3,10.1.1.14,10.1.1.4,361,165,45.7064,121.44,15180,+1.5036e+08ns,2.06703,OLSR,40,25,10,7.5,17,3
4,10.1.1.13,10.1.1.3,265,122,46.0377,89.792,11224,+2.41839e+09ns,0.906982,OLSR,40,25,10,7.5,17,3
5,10.1.1.20,10.1.1.10,137,2,1.45985,1.472,184,+1.0842e+07ns,5.86721,OLSR,40,25,10,7.5,17,3
6,10.1.1.11,10.1.1.1,310,82,26.4516,60.352,7544,+5.34967e+07ns,2.06329,OLSR,40,25,10,7.5,17,3
7,10.1.1.16,10.1.1.6,233,114,48.927,83.904,10488,+1.34698e+08ns,0.927113,OLSR,40,25,10,7.5,17,3
8,10.1.1.17,10.1.1.7,338,244,72.1893,179.584,22448,+2.32221e+08ns,2.13155,OLSR,40,25,10,7.5,17,3
9,10.1.1.18,10.1.1.8,159,96,60.3774,70.656,8832,+1.92214e+09ns,2.07806,OLSR,40,25,10,7.5,17,3
10,10.1.1.12,10.1.1.2,35,13,37.1429,9.568,1196,+3.72075e+07ns,3.18664,OLSR,40,25,10,7.5,17,3
