Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.20,10.1.1.10,220,5,2.27273,3.68,460,+3.80926e+07ns,0.0391413,OLSR,40,25,10,7.5,21,3
2,10.1.1.19,10.1.1.9,399,374,93.7343,275.264,34408,+3.5651e+08ns,2.95188,OLSR,40,25,10,7.5,21,3
3,10.1.1.14,10.1.1.4,358,162,45.2514,119.232,14904,+2.38984e+09ns,2.18771,OLSR,40,25,10,7.5,21,3
4,10.1.1.11,10.1.1.1,314,101,32.1656,74.336,9292,+1.17347e+08ns,0.750858,OLSR,40,25,10,7.5,21,3
5,10.1.1.13,10.1.1.3,269,146,54.2751,107.456,13432,+4.05867e+08ns,1.08529,OLSR,40,25,10,7.5,21,3
6,10.1.1.15,10.1.1.5,396,396,100,291.456,36432,+1.39996e+08ns,2.95144,OLSR,40,25,10,7.5,21,3
7,10.1.1.16,10.1.1.6,244,121,49.5902,89.056,11132,+1.41178e+08ns,0.970634,OLSR,40,25,10,7.5,21,3
8,10.1.1.17,10.1.1.7,318,252,79.2453,185.472,23184,+2.2016e+08ns,2.34033,OLSR,40,25,10,7.5,21,3
9,10.1.1.18,10.1.1.8,178,106,59.5506,78.016,9752,+1.67623e+08ns,2.02634,OLSR,40,25,10,7.5,21,3
10,10.1.1.12,10.1.1.2,151,22,14.5695,16.192,2024,+1.10952e+08ns,0.50596,OLSR,40,25,10,7.5,21,3
