Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.20,10.1.1.10,180,1,0.555556,0.736,92,+3.48264e+07ns,0.0141444,OLSR,40,25,10,7.5,26,3
2,10.1.1.11,10.1.1.1,315,101,32.0635,74.336,9292,+2.36678e+09ns,0.747085,OLSR,40,25,10,7.5,26,3
3,10.1.1.14,10.1.1.4,341,160,46.9208,117.76,14720,+1.52323e+08ns,2.15083,OLSR,40,25,10,7.5,26,3
4,10.1.1.19,10.1.1.9,398,371,93.2161,273.056,34132,+2.44579e+09ns,2.93608,OLSR,40,25,10,7.5,26,3
5,10.1.1.13,10.1.1.3,257,145,56.4202,106.72,13340,+1.82092e+08ns,1.0807,OLSR,40,25,10,7.5,26,3
6,10.1.1.15,10.1.1.5,396,396,100,291.456,36432,+1.39993e+08ns,2.95144,OLSR,40,25,10,7.5,26,3
7,10.1.1.16,10.1.1.6,275,126,45.8182,92.736,11592,+1.80405e+08ns,1.008,OLSR,40,25,10,7.5,26,3
8,10.1.1.17,10.1.1.7,333,252,75.6757,185.472,23184,+2.86401e+08ns,1.98897,OLSR,40,25,10,7.5,26,3
9,10.1.1.12,10.1.1.2,132,1,0.757576,0.736,92,+8.9033e+06ns,0.0177311,OLSR,40,25,10,7.5,26,3
10,10.1.1.18,10.1.1.8,159,96,60.3774,70.656,8832,+1.66502e+08ns,2.09346,OLSR,40,25,10,7.5,26,3
