Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.20,10.1.1.10,176,1,0.568182,0.736,92,+8.16901e+06ns,90.0966,OLSR,40,25,10,7.5,13,3
2,10.1.1.13,10.1.1.3,272,132,48.5294,97.152,12144,+1.90914e+08ns,0.978853,OLSR,40,25,10,7.5,13,3
3,10.1.1.14,10.1.1.4,361,135,37.3961,99.36,12420,+1.094e+08ns,1.81477,OLSR,40,25,10,7.5,13,3
4,10.1.1.19,10.1.1.9,398,373,93.7186,274.528,34316,+1.60189e+08ns,2.9519,OLSR,40,25,10,7.5,13,3
5,10.1.1.11,10.1.1.1,270,103,38.1481,75.808,9476,+1.23691e+08ns,0.763798,OLSR,40,25,10,7.5,13,3
6,10.1.1.15,10.1.1.5,397,397,100,292.192,36524,+1.4138e+08ns,2.95142,OLSR,40,25,10,7.5,13,3
7,10.1.1.16,10.1.1.6,237,121,51.0549,89.056,11132,+1.71838e+08ns,0.970634,OLSR,40,25,10,7.5,13,3
8,10.1.1.17,10.1.1.7,317,244,76.9716,179.584,22448,+2.31958e+08ns,2.27321,OLSR,40,25,10,7.5,13,3
9,10.1.1.18,10.1.1.8,158,91,57.5949,66.976,8372,+9.48275e+07ns,1.98442,OLSR,40,25,10,7.5,13,3
10,10.1.1.12,10.1.1.2,115,15,13.0435,11.04,1380,+4.09216e+07ns,0.339652,OLSR,40,25,10,7.5,13,3
