Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.14,10.1.1.4,358,156,43.5754,114.816,14352,+5.37578e+09ns,2.09706,OLSR,40,25,10,7.5,30,3
2,10.1.1.11,10.1.1.1,314,97,30.8917,71.392,8924,+1.01858e+08ns,0.719304,OLSR,40,25,10,7.5,30,3
3,10.1.1.20,10.1.1.10,181,0,0,0,0,+0ns,-0,OLSR,40,25,10,7.5,30,3
4,10.1.1.19,10.1.1.9,397,372,93.7028,273.792,34224,+1.6281e+08ns,2.95192,OLSR,40,25,10,7.5,30,3
5,10.1.1.13,10.1.1.3,237,103,43.4599,75.808,9476,+1.2261e+08ns,0.767669,OLSR,40,25,10,7.5,30,3
6,10.1.1.15,10.1.1.5,396,396,100,291.456,36432,+1.42476e+08ns,2.95144,OLSR,40,25,10,7.5,30,3
7,10.1.1.16,10.1.1.6,231,122,52.8139,89.792,11224,+1.50053e+08ns,0.978656,OLSR,40,25,10,7.5,30,3
8,10.1.1.17,10.1.1.7,304,245,80.5921,180.32,22540,+2.12487e+08ns,2.38045,OLSR,40,25,10,7.5,30,3
9,10.1.1.18,10.1.1.8,177,97,54.8023,71.392,8924,+1.20484e+09ns,1.65061,OLSR,40,25,10,7.5,30,3
10,10.1.1.12,10.1.1.2,93,0,0,0,0,+0ns,-0,OLSR,40,25,10,7.5,30,3
