Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,398,398,100,292.928,36616,+1.38249e+08ns,2.95141,OLSR,40,25,10,7.5,14,3
2,10.1.1.11,10.1.1.1,299,111,37.1237,81.696,10212,+1.32786e+08ns,0.823122,OLSR,40,25,10,7.5,14,3
3,10.1.1.14,10.1.1.4,358,167,46.648,122.912,15364,+1.66325e+08ns,2.26562,OLSR,40,25,10,7.5,14,3
4,10.1.1.19,10.1.1.9,397,372,93.7028,273.792,34224,+1.41152e+08ns,2.95192,OLSR,40,25,10,7.5,14,3
5,10.1.1.20,10.1.1.10,194,2,1.03093,1.472,184,+1.5762e+07ns,5.86721,OLSR,40,25,10,7.5,14,3
6,10.1.1.13,10.1.1.3,235,151,64.2553,111.136,13892,+2.31244e+08ns,1.12542,OLSR,40,25,10,7.5,14,3
7,10.1.1.16,10.1.1.6,283,116,40.9894,85.376,10672,+1.62078e+08ns,0.930525,OLSR,40,25,10,7.5,14,3
8,10.1.1.17,10.1.1.7,314,241,76.7516,177.376,22172,+1.19863e+09ns,2.26678,OLSR,40,25,10,7.5,14,3
9,10.1.1.18,10.1.1.8,160,111,69.375,81.696,10212,+9.79246e+08ns,2.0552,OLSR,40,25,10,7.5,14,3
10,10.1.1.12,10.1.1.2,52,22,42.3077,16.192,2024,+7.33947e+07ns,1.26976,OLSR,40,25,10,7.5,14,3
