Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,399,100,293.664,36708,+1.44005e+08ns,2.95139,OLSR,40,25,10,7.5,23,3
2,10.1.1.11,10.1.1.1,313,111,35.4633,81.696,10212,+1.86746e+08ns,0.823117,OLSR,40,25,10,7.5,23,3
3,10.1.1.19,10.1.1.9,397,372,93.7028,273.792,34224,+1.6715e+08ns,2.95192,OLSR,40,25,10,7.5,23,3
4,10.1.1.13,10.1.1.3,264,111,42.0455,81.696,10212,+1.61074e+08ns,0.825205,OLSR,40,25,10,7.5,23,3
5,10.1.1.20,10.1.1.10,183,2,1.0929,1.472,184,+1.1476e+07ns,5.86721,OLSR,40,25,10,7.5,23,3
6,10.1.1.14,10.1.1.4,357,147,41.1765,108.192,13524,+5.28159e+09ns,2.00352,OLSR,40,25,10,7.5,23,3
7,10.1.1.16,10.1.1.6,312,136,43.5897,100.096,12512,+2.01827e+08ns,1.08799,OLSR,40,25,10,7.5,23,3
8,10.1.1.17,10.1.1.7,318,249,78.3019,183.264,22908,+2.64706e+08ns,2.31247,OLSR,40,25,10,7.5,23,3
9,10.1.1.18,10.1.1.8,158,96,60.7595,70.656,8832,+1.44466e+08ns,2.10908,OLSR,40,25,10,7.5,23,3
10,10.1.1.12,10.1.1.2,91,18,19.7802,13.248,1656,+1.95132e+09ns,0.423902,OLSR,40,25,10,7.5,23,3
